,Unnamed: 0,Time,Open,High,Low,Close,AdjClose,Volume
2563,1995,Nov-17,591.7,594.25,587.4,588.81,588.81,"477,980,000"
2564,1995,Nov-20,588.81,593.73,571.67,571.67,571.67,"438,110,000"
2565,1995,Nov-21,571.67,576.22,562.5,574.22,574.22,"537,910,000"
2566,1995,Nov-22,574.22,580,568.99,569.04,569.04,"418,960,000"
2567,1995,Nov-24,569.04,578.35,569.04,578.32,578.32,"136,100,000"
2568,1995,Nov-27,578.32,585.88,573.91,573.91,573.91,"439,220,000"
2569,1995,Nov-28,573.91,598.07,573.91,598,598,"497,080,000"
2570,1995,Nov-29,598,604.79,593.18,599.58,599.58,"534,400,000"
2571,1995,Nov-30,599.58,602.29,593.52,593.72,593.72,"542,960,000"
2572,1995,Dec-01,593.72,595.77,586.18,587.02,587.02,"495,080,000"
2573,1995,Dec-04,586.93,604.13,586.93,598,598,"505,030,000"
2574,1995,Dec-05,598,600.35,588.91,591.23,591.23,"567,380,000"
2575,1995,Dec-06,591.23,595.58,582.33,589.98,589.98,"567,670,000"
2576,1995,Dec-07,589.98,592.63,579.76,587.13,587.13,"491,230,000"
2577,1995,Dec-08,587.13,599.58,586.75,599.38,599.38,"455,910,000"
2578,1995,Dec-11,599.38,602.39,596.1,596.11,596.11,"423,760,000"
2579,1995,Dec-12,596.11,597.35,584.53,585.04,585.04,"463,860,000"
2580,1995,Dec-13,585.04,590.69,583.91,587.54,587.54,"484,120,000"
2581,1995,Dec-14,587.54,590.14,566.27,566.29,566.29,"565,700,000"
2582,1995,Dec-15,566.29,571.06,560.35,563.28,563.28,"581,830,000"
2583,1995,Dec-18,563.28,563.28,540.97,548.04,548.04,"576,640,000"
2584,1995,Dec-19,548.04,575.02,548.04,575.01,575.01,"564,330,000"
2585,1995,Dec-20,575.01,581.07,565.08,565.15,565.15,"567,890,000"
2586,1995,Dec-21,565.15,580.76,565.15,580.76,580.76,"532,800,000"
2587,1995,Dec-22,580.76,585.44,580.74,585.18,585.18,"420,600,000"
2588,1995,Dec-26,585.18,586.58,582.59,585.09,585.09,"332,770,000"
2589,1995,Dec-27,585.09,587.81,580.01,580.37,580.37,"384,320,000"
2590,1995,Dec-28,580.37,580.37,571.05,571.96,571.96,"449,670,000"
2591,1995,Dec-29,571.96,577.08,569.45,576.23,576.23,"541,910,000"
2592,1996,Jan-02,576.23,586.29,573.89,585.94,585.94,"399,620,000"
2593,1996,Jan-03,585.94,586.32,571.42,572.29,572.29,"506,550,000"
2594,1996,Jan-04,572.29,575.6,552.69,563.48,563.48,"629,970,000"
2595,1996,Jan-05,563.48,568.85,552.18,565.14,565.14,"548,130,000"
2596,1996,Jan-08,565.14,568.23,562.22,563.15,563.15,"142,690,000"
2597,1996,Jan-09,562.42,562.48,533.51,534.42,534.42,"545,790,000"
2598,1996,Jan-10,534.42,545.19,527.22,535.29,535.29,"603,420,000"
2599,1996,Jan-11,535.29,555.22,535.29,555.2,555.2,"513,200,000"
2600,1996,Jan-12,555.2,558.96,546.71,552.71,552.71,"485,300,000"
2601,1996,Jan-15,552.75,554.36,533.65,534.44,534.44,"422,660,000"
2602,1996,Jan-16,534.44,546.47,526.8,546.05,546.05,"561,850,000"
2603,1996,Jan-17,546.05,555.7,534.87,545.51,545.51,"613,690,000"
2604,1996,Jan-18,545.51,555.24,545.51,554.32,554.32,"536,760,000"
2605,1996,Jan-19,554.32,566.12,554.28,564.64,564.64,"571,120,000"
2606,1996,Jan-22,564.64,572.01,563.68,571.25,571.25,"494,430,000"
2607,1996,Jan-23,571.25,572.92,566.92,567.35,567.35,"533,870,000"
2608,1996,Jan-24,567.35,582.29,567.35,582.14,582.14,"593,000,000"
2609,1996,Jan-25,582.14,584.56,571.52,572.26,572.26,"582,810,000"
2610,1996,Jan-26,572.26,577.05,568.33,577.05,577.05,"513,610,000"
2611,1996,Jan-29,577.05,580.48,574.45,576.23,576.23,"434,380,000"
2612,1996,Jan-30,576.23,585.26,576.23,583.99,583.99,"542,190,000"
2613,1996,Jan-31,583.99,591.84,580.43,591.82,591.82,"561,170,000"
2614,1996,Feb-01,591.82,601.88,589.01,601.88,601.88,"583,070,000"
2615,1996,Feb-02,601.88,606.6,599.36,601.42,601.42,"561,260,000"
2616,1996,Feb-05,601.5,615.47,600.67,615.47,615.47,"512,040,000"
2617,1996,Feb-06,615.47,621.65,614.87,619.2,619.2,"589,490,000"
2618,1996,Feb-07,619.17,619.33,610.35,615.07,615.07,"611,640,000"
2619,1996,Feb-08,615.07,625.23,610.1,623.8,623.8,"556,580,000"
2620,1996,Feb-09,623.8,629.4,620.08,623.01,623.01,"552,650,000"
2621,1996,Feb-12,623.01,629.01,623.01,625.29,625.29,"494,040,000"
2622,1996,Feb-13,625.3,626.51,612.04,618.54,618.54,"525,250,000"
2623,1996,Feb-14,618.54,623.63,613.25,617.59,617.59,"515,890,000"
2624,1996,Feb-15,617.59,621.77,615.55,620.23,620.23,"493,760,000"
2625,1996,Feb-16,620.23,623.29,614.91,619.04,619.04,"459,680,000"
2626,1996,Feb-20,619.04,621.9,611.73,616.83,616.83,"459,680,000"
2627,1996,Feb-21,616.83,627.56,616.83,627.28,627.28,"485,810,000"
2628,1996,Feb-22,627.28,644.21,627.28,643.41,643.41,"641,140,000"
2629,1996,Feb-23,643.41,647.34,634.6,642.59,642.59,"583,520,000"
2630,1996,Feb-26,642.59,645.24,636.56,637.92,637.92,"473,800,000"
2631,1996,Feb-27,637.92,640.57,628.45,631.1,631.1,"514,460,000"
2632,1996,Feb-28,631.1,638.79,629.9,631.44,631.44,"543,440,000"
2633,1996,Feb-29,631.44,631.44,620.88,622.83,622.83,"533,230,000"
2634,1996,Mar-01,622.83,622.83,601.04,604.76,604.76,"587,170,000"
2635,1996,Mar-04,604.76,609.84,600.08,601.5,601.5,"474,380,000"
2636,1996,Mar-05,601.5,616.06,600.46,615.88,615.88,"491,900,000"
2637,1996,Mar-06,615.88,617.22,607.8,607.84,607.84,"532,540,000"
2638,1996,Mar-07,607.84,612.52,606.29,609.55,609.55,"509,360,000"
2639,1996,Mar-08,609.55,609.55,585.33,591.71,591.71,"583,640,000"
2640,1996,Mar-11,591.71,605.62,591.71,605.48,605.48,"457,880,000"
2641,1996,Mar-12,605.48,605.48,592.6,599.02,599.02,"459,340,000"
2642,1996,Mar-13,599.02,615.89,599.02,614.75,614.75,"482,340,000"
2643,1996,Mar-14,614.75,619.03,610.55,610.56,610.56,"512,870,000"
2644,1996,Mar-15,610.56,622.68,610.56,621.71,621.71,"514,420,000"
2645,1996,Mar-18,621.71,633.44,621.71,633.26,633.26,"498,780,000"
2646,1996,Mar-19,633.26,637.92,626.83,629.39,629.39,"520,590,000"
2647,1996,Mar-20,629.39,629.39,613.44,615.26,615.26,"529,620,000"
2648,1996,Mar-21,615.26,617.55,610.48,611.51,611.51,"499,240,000"
2649,1996,Mar-22,611.51,615.37,605.87,612.88,612.88,"475,630,000"
2650,1996,Mar-25,612.88,617.75,597.82,597.82,597.82,"476,710,000"
2651,1996,Mar-26,597.82,604.75,591.35,602.08,602.08,"544,620,000"
2652,1996,Mar-27,602.08,612.61,602.08,608.06,608.06,"500,520,000"
2653,1996,Mar-28,608.06,611.74,602.89,608.08,608.08,"483,210,000"
2654,1996,Mar-29,608.08,614.77,608.08,609.69,609.69,"514,090,000"
2655,1996,Apr-01,609.69,615.18,609.69,612.99,612.99,"463,880,000"
2656,1996,Apr-02,612.99,616.02,612.43,615.81,615.81,"492,190,000"
2657,1996,Apr-03,615.81,618.77,609.96,618.57,618.57,"529,750,000"
2658,1996,Apr-04,618.57,620.59,615.26,618,618,"503,890,000"
2659,1996,Apr-08,618,618,601.47,610.61,610.61,"517,700,000"
2660,1996,Apr-09,610.61,618.84,609.84,611.06,611.06,"561,670,000"
2661,1996,Apr-10,611.06,619.95,608.16,609.11,609.11,"556,310,000"
2662,1996,Apr-11,609.11,612.16,597.42,604.07,604.07,"534,300,000"
2663,1996,Apr-12,604.07,607.16,602.03,605.05,605.05,"483,760,000"
2664,1996,Apr-15,605.05,611.55,605.05,611.08,611.08,"461,860,000"
2665,1996,Apr-16,611.08,625.99,611.08,625.94,625.94,"613,920,000"
2666,1996,Apr-17,625.93,627.38,618.39,620.71,620.71,"577,800,000"
2667,1996,Apr-18,620.71,648.15,620.71,633.44,633.44,"577,320,000"
2668,1996,Apr-19,633.44,638.72,632.15,633.01,633.01,"593,120,000"
2669,1996,Apr-22,633.01,644.4,633.01,644.29,644.29,"582,590,000"
2670,1996,Apr-23,644.29,654.63,643.02,654.49,654.49,"650,190,000"
2671,1996,Apr-24,654.49,664.01,654.49,664.01,664.01,"728,620,000"
2672,1996,Apr-25,664.01,666.84,657.99,666.68,666.68,"720,790,000"
2673,1996,Apr-26,666.68,669.74,664.48,666.65,666.65,"643,300,000"
2674,1996,Apr-29,666.65,668.31,663.96,667,667,"553,980,000"
2675,1996,Apr-30,667,667.04,662.79,666.73,666.73,"604,790,000"
2676,1996,May 1,666.73,673.88,665.34,673.36,673.36,"654,270,000"
2677,1996,May 2,673.36,673.55,656.62,656.73,656.73,"646,950,000"
2678,1996,May 3,656.73,670.24,656.73,661.07,661.07,"705,220,000"
2679,1996,May 6,661.07,665.07,655.95,662.93,662.93,"680,150,000"
2680,1996,May 7,662.93,665.6,658.61,660.82,660.82,"806,500,000"
2681,1996,May 8,660.82,663.53,646.02,663.53,663.53,"756,920,000"
2682,1996,May 9,663.43,666.69,660.55,662.54,662.54,"635,710,000"
2683,1996,May 10,662.54,672.59,662.54,672.54,672.54,"606,020,000"
2684,1996,May 13,672.54,688.76,672.54,688.52,688.52,"595,270,000"
2685,1996,May 14,688.52,697.49,688.52,695.43,695.43,"690,200,000"
2686,1996,May 15,695.43,700.65,690.14,690.16,690.16,"687,990,000"
2687,1996,May 16,690.15,695.27,683.95,695.25,695.25,"620,950,000"
2688,1996,May 17,695.25,699.55,690.81,690.81,690.81,"630,660,000"
2689,1996,May 20,690.81,696.83,690.81,693.27,693.27,"589,730,000"
2690,1996,May 21,693.27,696.51,687.86,687.86,687.86,"690,480,000"
2691,1996,May 22,687.86,691.08,684.16,688.43,688.43,"693,400,000"
2692,1996,May 23,688.43,695.36,687.45,692.09,692.09,"757,950,000"
2693,1996,May 24,692.09,693.85,688.74,688.91,688.91,"610,280,000"
2694,1996,May 28,688.91,692.43,683.85,685.07,685.07,"643,130,000"
2695,1996,May 29,685.07,686.73,674.65,677.09,677.09,"636,100,000"
2696,1996,May 30,677.09,685.51,675.03,684.04,684.04,"605,030,000"
2697,1996,May 31,684.04,694.27,684.04,692.39,692.39,"607,690,000"
2698,1996,Jun-03,692.39,693.96,687.04,689.25,689.25,"525,170,000"
2699,1996,Jun-04,689.25,693.74,687.72,692.59,692.59,"645,710,000"
2700,1996,Jun-05,692.59,700.3,689.67,699.35,699.35,"649,940,000"
2701,1996,Jun-06,699.35,704.09,687.01,687.01,687.01,"673,890,000"
2702,1996,Jun-07,687.01,691.54,673.32,691.46,691.46,"600,980,000"
2703,1996,Jun-10,691.46,693.35,687.77,688.84,688.84,"476,470,000"
2704,1996,Jun-11,688.84,696.57,688.84,690.94,690.94,"554,300,000"
2705,1996,Jun-12,690.94,702.14,690.94,697.16,697.16,"543,980,000"
2706,1996,Jun-13,697.16,698.32,686.51,691.84,691.84,"564,470,000"
2707,1996,Jun-14,691.84,691.84,681.07,681.13,681.13,"509,880,000"
2708,1996,Jun-17,681.14,684.26,676.84,678.44,678.44,"448,160,000"
2709,1996,Jun-18,678.44,680.16,665.28,666.07,666.07,"621,350,000"
2710,1996,Jun-19,666.07,673.75,665.26,667.72,667.72,"600,610,000"
2711,1996,Jun-20,667.71,671.75,648.93,664.45,664.45,"669,830,000"
2712,1996,Jun-21,664.5,673.39,664.5,672.53,672.53,"540,110,000"
2713,1996,Jun-24,672.53,680.62,671.18,677.17,677.17,"500,470,000"
2714,1996,Jun-25,677.17,678.55,667.68,668.04,668.04,"553,660,000"
2715,1996,Jun-26,668.04,669.06,651.72,659.69,659.69,"605,340,000"
2716,1996,Jun-27,659.69,671.48,654.59,671.15,671.15,"566,010,000"
2717,1996,Jun-28,671.15,681.69,671.15,677.3,677.3,"628,770,000"
2718,1996,Jul-01,677.4,687.95,677.33,687.07,687.07,"501,850,000"
2719,1996,Jul-02,687.07,687.07,680.14,680.17,680.17,"517,630,000"
2720,1996,Jul-03,680.17,680.71,673.3,673.84,673.84,"499,320,000"
2721,1996,Jul-05,673.84,673.84,657.68,657.68,657.68,"216,200,000"
2722,1996,Jul-08,657.68,665.12,655.52,656,656,"446,400,000"
2723,1996,Jul-09,656,664.2,656,660.76,660.76,"486,900,000"
2724,1996,Jul-10,660.76,660.76,649.33,657.45,657.45,"538,010,000"
2725,1996,Jul-11,657.45,657.45,625.44,635.78,635.78,"694,930,000"
2726,1996,Jul-12,635.78,642.86,625.09,635.06,635.06,"541,540,000"
2727,1996,Jul-15,635.06,635.06,606.07,606.89,606.89,"587,010,000"
2728,1996,Jul-16,606.89,615.82,572.79,614.25,614.25,"877,330,000"
2729,1996,Jul-17,614.25,634.42,614.25,631.3,631.3,"701,140,000"
2730,1996,Jul-18,631.3,644.11,628.17,643.74,643.74,"640,340,000"
2731,1996,Jul-19,643.75,643.75,627.94,633.05,633.05,"531,610,000"
2732,1996,Jul-22,633.05,633.05,618.92,624.03,624.03,"419,110,000"
2733,1996,Jul-23,624.03,627.6,595.8,598.34,598.34,"598,040,000"
2734,1996,Jul-24,598.33,609.86,577.81,605.05,605.05,"678,050,000"
2735,1996,Jul-25,605.05,620.55,605.05,620.39,620.39,"541,900,000"
2736,1996,Jul-26,620.39,633.68,620.39,633.39,633.39,"473,140,000"
2737,1996,Jul-29,633.39,637.05,620.42,620.51,620.51,"417,780,000"
2738,1996,Jul-30,620.51,630.4,617.68,630.32,630.32,"418,470,000"
2739,1996,Jul-31,630.32,640.2,628.3,636.01,636.01,"481,220,000"
2740,1996,Aug-01,636.01,651.9,635.36,651.07,651.07,"500,640,000"
2741,1996,Aug-02,651.07,670.59,651.07,667.84,667.84,"577,240,000"
2742,1996,Aug-05,667.84,670.98,660,661.02,661.02,"394,230,000"
2743,1996,Aug-06,661.02,671.74,655.27,671.69,671.69,"450,040,000"
2744,1996,Aug-07,671.69,682.48,668.63,682.37,682.37,"534,140,000"
2745,1996,Aug-08,682.33,682.33,676.34,677.52,677.52,"470,100,000"
2746,1996,Aug-09,677.52,682.27,671.44,678.31,678.31,"457,370,000"
2747,1996,Aug-12,678.31,681.92,670.39,679.39,679.39,"366,740,000"
2748,1996,Aug-13,679.39,679.39,666.57,669.1,669.1,"405,240,000"
2749,1996,Aug-14,669.1,678.37,669.1,677.17,677.17,"428,620,000"
2750,1996,Aug-15,677.17,680.65,673.99,677.09,677.09,"457,750,000"
2751,1996,Aug-16,677.09,680.74,671.92,672.28,672.28,"420,750,000"
2752,1996,Aug-19,672.28,673,660.04,670.25,670.25,"350,170,000"
2753,1996,Aug-20,670.25,671.48,662.73,662.87,662.87,"406,170,000"
2754,1996,Aug-21,662.87,670.41,658.47,667.42,667.42,"416,540,000"
2755,1996,Aug-22,667.42,681.63,667.42,681.63,681.63,"495,050,000"
2756,1996,Aug-23,681.63,685.15,677.19,677.57,677.57,"434,320,000"
2757,1996,Aug-26,677.57,678.48,671.69,672.92,672.92,"422,090,000"
2758,1996,Aug-27,672.86,679.08,672.86,679.05,679.05,"491,130,000"
2759,1996,Aug-28,679.05,681.41,676.8,679.67,679.67,"461,520,000"
2760,1996,Aug-29,679.67,679.67,670.34,671.1,671.1,"419,990,000"
2761,1996,Aug-30,671.1,672.86,663.17,663.57,663.57,"336,610,000"
2762,1996,Sep-03,663.57,669.41,650.48,669.29,669.29,"394,510,000"
2763,1996,Sep-04,669.29,672.34,666.25,669.2,669.2,"439,820,000"
2764,1996,Sep-05,669.2,669.2,652.29,652.32,652.32,"461,970,000"
2765,1996,Sep-06,652.32,666.88,652.32,664.22,664.22,"471,020,000"
2766,1996,Sep-09,664.22,672.09,663.53,671.98,671.98,"437,010,000"
2767,1996,Sep-10,671.98,674.45,666.05,671.65,671.65,"479,130,000"
2768,1996,Sep-11,671.65,676.5,666.03,675.12,675.12,"487,020,000"
2769,1996,Sep-12,675.12,687.4,674.73,685.65,685.65,"543,500,000"
2770,1996,Sep-13,685.65,707.91,685.65,707.86,707.86,"638,560,000"
2771,1996,Sep-16,707.86,715.85,706.65,709.22,709.22,"575,520,000"
2772,1996,Sep-17,709.22,724.2,709.22,722.5,722.5,"632,220,000"
2773,1996,Sep-18,722.5,735.68,716.72,727.63,727.63,"552,930,000"
2774,1996,Sep-19,727.63,738.44,725.22,736.76,736.76,"563,280,000"
2775,1996,Sep-20,736.76,745.6,733.16,743.42,743.42,"590,560,000"
2776,1996,Sep-23,743.42,743.42,731.3,733.41,733.41,"366,280,000"
2777,1996,Sep-24,733.41,741.35,731.59,736.61,736.61,"583,420,000"
2778,1996,Sep-25,736.59,746.09,736.59,745.69,745.69,"622,590,000"
2779,1996,Sep-26,745.73,757.83,741.57,744.61,744.61,"721,820,000"
2780,1996,Sep-27,744.61,747.43,740.94,744.73,744.73,"561,540,000"
2781,1996,Sep-30,744.73,748.87,737.14,737.57,737.57,"524,290,000"
2782,1996,Oct 1,737.58,739.96,727.14,734.5,734.5,"542,530,000"
2783,1996,Oct 2,734.5,749.94,734.5,747.55,747.55,"576,590,000"
2784,1996,Oct 3,747.55,752.06,743.28,743.28,743.28,"575,390,000"
2785,1996,Oct 4,743.28,759.13,743.28,759.12,759.12,"562,730,000"
2786,1996,Oct 7,759.12,765.58,757.81,764.82,764.82,"480,670,000"
2787,1996,Oct 8,764.96,770.74,752.95,753.24,753.24,"561,770,000"
2788,1996,Oct 9,753.24,763.84,750.15,753.97,753.97,"566,240,000"
2789,1996,Oct 10,753.97,760.06,749.1,751.44,751.44,"579,110,000"
2790,1996,Oct 11,751.44,765.7,751.44,765.64,765.64,"526,810,000"
2791,1996,Oct 14,765.64,772.85,765.32,771.99,771.99,"438,410,000"
2792,1996,Oct 15,771.99,794.08,770.31,775.08,775.08,"571,220,000"
2793,1996,Oct 16,775.08,775.08,762.37,767.64,767.64,"546,750,000"
2794,1996,Oct 17,767.64,772.96,755.8,755.8,755.8,"580,140,000"
2795,1996,Oct 18,755.77,758.49,751.6,756.83,756.83,"545,880,000"
2796,1996,Oct 21,756.83,764.64,743.15,746.28,746.28,"489,140,000"
2797,1996,Oct 22,746.28,746.66,730.55,736.64,736.64,"600,390,000"
2798,1996,Oct 23,736.64,750.59,732.63,749.7,749.7,"549,810,000"
2799,1996,Oct 24,749.7,760.05,747.26,748.41,748.41,"541,760,000"
2800,1996,Oct 25,748.41,754.1,743.35,743.55,743.55,"551,670,000"
2801,1996,Oct 28,743.55,753.19,741.33,741.64,741.64,"502,500,000"
2802,1996,Oct 29,741.64,749.04,730.45,731.21,731.21,"549,440,000"
2803,1996,Oct 30,731.21,742.26,731.21,736.36,736.36,"537,520,000"
2804,1996,Oct 31,736.36,752.63,736.36,751.99,751.99,"567,370,000"
2805,1996,Nov-01,751.99,760.13,748.97,755.51,755.51,"544,420,000"
2806,1996,Nov-04,755.51,758.5,751.45,756.23,756.23,"436,620,000"
2807,1996,Nov-05,756.23,774.03,756.23,769.91,769.91,"567,880,000"
2808,1996,Nov-06,769.9,786.94,767.08,786.9,786.9,"621,940,000"
2809,1996,Nov-07,786.9,800.87,785.08,795.42,795.42,"651,200,000"
2810,1996,Nov-08,795.42,798.85,787.82,798.66,798.66,"543,610,000"
2811,1996,Nov-11,798.66,804.98,795.67,804.72,804.72,"435,160,000"
2812,1996,Nov-12,804.72,810.78,793.03,794.09,794.09,"593,410,000"
2813,1996,Nov-13,794.09,801.22,790.11,798.7,798.7,"574,950,000"
2814,1996,Nov-14,798.7,810.25,795.62,809.75,809.75,"602,310,000"
2815,1996,Nov-15,809.75,814.31,794.1,799.44,799.44,"613,020,000"
2816,1996,Nov-18,799.43,801.05,787.71,793.29,793.29,"492,940,000"
2817,1996,Nov-19,793.29,806.22,791.25,805.78,805.78,"547,460,000"
2818,1996,Nov-20,805.78,819.05,805.08,808.39,808.39,"558,920,000"
2819,1996,Nov-21,808.39,812.59,798.14,800.47,800.47,"569,870,000"
2820,1996,Nov-22,800.47,818.66,800.47,818.37,818.37,"669,240,000"
2821,1996,Nov-25,818.51,822.23,813.86,821.24,821.24,"622,820,000"
2822,1996,Nov-26,821.24,827.92,811.67,825.51,825.51,"627,420,000"
2823,1996,Nov-27,825.51,833.15,823.68,832.37,832.37,"493,290,000"
2824,1996,Nov-29,832.37,836.15,832.37,834.01,834.01,"207,100,000"
2825,1996,Dec-02,834.01,844.63,827.31,844.63,844.63,"515,460,000"
2826,1996,Dec-03,844.63,855.79,836.38,837.91,837.91,"681,120,000"
2827,1996,Dec-04,837.91,842.58,826.26,834.65,834.65,"626,420,000"
2828,1996,Dec-05,834.65,840.9,832.24,835.8,835.8,"602,410,000"
2829,1996,Dec-06,835.8,836.66,805.07,827.21,827.21,"644,540,000"
2830,1996,Dec-09,827.21,856.66,827.21,856.64,856.64,"574,010,000"
2831,1996,Dec-10,856.64,869.71,848.96,848.96,848.96,"676,520,000"
2832,1996,Dec-11,848.96,858.2,836.1,856.38,856.38,"628,970,000"
2833,1996,Dec-12,856.38,873,843.35,843.37,843.37,"581,260,000"
2834,1996,Dec-13,843.37,843.37,825.49,828.45,828.45,"553,660,000"
2835,1996,Dec-16,828.45,836.44,802.91,804.78,804.78,"518,000,000"
2836,1996,Dec-17,804.62,816.28,798.13,815.79,815.79,"613,230,000"
2837,1996,Dec-18,815.92,836.82,815.92,836.54,836.54,"617,600,000"
2838,1996,Dec-19,836.54,846.52,836.54,843.73,843.73,"645,670,000"
2839,1996,Dec-20,843.72,853.19,832.85,834.05,834.05,"628,630,000"
2840,1996,Dec-23,834.05,837.25,821.43,824.79,824.79,"483,680,000"
2841,1996,Dec-24,824.72,835.4,822,835.4,835.4,"261,250,000"
2842,1996,Dec-26,835.4,843.59,835.4,842.98,842.98,"384,560,000"
2843,1996,Dec-27,842.98,845.05,835.03,835.46,835.46,"390,280,000"
2844,1996,Dec-30,835.19,841.32,826.49,826.49,826.49,"559,630,000"
2845,1996,Dec-31,826.49,831.05,820.39,821.36,821.36,"666,010,000"
2846,1997,Jan-02,821.36,825.87,806.17,815.6,815.6,"492,350,000"
2847,1997,Jan-03,815.6,848.18,815.6,848.17,848.17,"519,140,000"
2848,1997,Jan-06,848.52,858.18,844.43,853.25,853.25,"588,140,000"
2849,1997,Jan-07,853.24,864.55,847.48,864.55,864.55,"577,740,000"
2850,1997,Jan-08,864.55,867.37,852.68,853.09,853.09,"666,490,000"
2851,1997,Jan-09,853.09,860.19,852.23,856.95,856.95,"621,950,000"
2852,1997,Jan-10,856.95,865.58,846.49,865.58,865.58,"659,530,000"
2853,1997,Jan-13,865.59,870.62,861.55,864.38,864.38,"612,090,000"
2854,1997,Jan-14,864.37,886.38,864.37,881.38,881.38,"629,070,000"
2855,1997,Jan-15,881.38,883.42,864.14,864.29,864.29,"681,170,000"
2856,1997,Jan-16,864.37,880.52,864.37,873.63,873.63,"712,970,000"
2857,1997,Jan-17,873.63,885.73,872.76,883.44,883.44,"673,120,000"
2858,1997,Jan-20,883.44,903.85,882.18,899.78,899.78,"592,380,000"
2859,1997,Jan-21,899.75,915.31,895.72,913.73,913.73,"681,850,000"
2860,1997,Jan-22,913.73,925.52,878.22,925.52,925.52,"720,790,000"
2861,1997,Jan-23,925.52,938.11,912.74,912.74,912.74,"795,360,000"
2862,1997,Jan-24,912.74,915.47,896.06,898.37,898.37,"721,430,000"
2863,1997,Jan-27,898.37,921.45,888.74,889.82,889.82,"537,780,000"
2864,1997,Jan-28,889.82,908.34,884.17,890.79,890.79,"658,960,000"
2865,1997,Jan-29,890.79,898.01,884.43,892.46,892.46,"599,260,000"
2866,1997,Jan-30,892.46,911.73,892.46,911.71,911.71,"653,640,000"
2867,1997,Jan-31,911.71,926.01,911.71,921.55,921.55,"679,190,000"
2868,1997,Feb-03,921.55,928.31,915.17,918.01,918.01,"537,540,000"
2869,1997,Feb-04,918.01,918.43,902.06,916.3,916.3,"606,160,000"
2870,1997,Feb-05,916.3,916.53,875.98,887.39,887.39,"680,460,000"
2871,1997,Feb-06,887.38,890.84,877.96,885.52,885.52,"623,490,000"
2872,1997,Feb-07,885.52,901.64,885.29,899.84,899.84,"644,310,000"
2873,1997,Feb-10,899.84,902.89,871.1,872.06,872.06,"629,500,000"
2874,1997,Feb-11,872.06,881.44,856.04,871.71,871.71,"650,980,000"
2875,1997,Feb-12,871.71,900.5,871.71,900.5,900.5,"669,230,000"
2876,1997,Feb-13,900.5,912.28,900.5,907.54,907.54,"730,410,000"
2877,1997,Feb-14,907.52,909.13,897.22,899.91,899.91,"587,210,000"
2878,1997,Feb-18,899.91,901.82,888.48,897.53,897.53,"563,710,000"
2879,1997,Feb-19,897.53,903.6,892.73,897.65,897.65,"616,100,000"
2880,1997,Feb-20,897.72,897.72,878.27,880.28,880.28,"609,670,000"
2881,1997,Feb-21,880.25,880.25,862.08,864.28,864.28,"612,770,000"
2882,1997,Feb-24,864.3,880.67,853.27,880.26,880.26,"574,060,000"
2883,1997,Feb-25,880.26,892.25,874.88,882.04,882.04,"700,880,000"
2884,1997,Feb-26,882.04,886.83,871.64,880.74,880.74,"640,940,000"
2885,1997,Feb-27,880.74,880.74,848.16,848.58,848.58,"673,500,000"
2886,1997,Feb-28,848.49,858.5,835.87,850.46,850.46,"686,880,000"
2887,1997,Mar-03,850.46,857,844.1,856.08,856.08,"531,980,000"
2888,1997,Mar-04,856.08,869.07,856.08,862.04,862.04,"597,100,000"
2889,1997,Mar-05,862.04,872.31,861.92,872.07,872.07,"660,100,000"
2890,1997,Mar-06,872.07,874.28,850.99,851.51,851.51,"641,410,000"
2891,1997,Mar-07,851.51,857.53,837.01,841.03,841.03,"636,330,000"
2892,1997,Mar-10,841.03,854.84,829.42,854.84,854.84,"562,650,000"
2893,1997,Mar-11,854.84,858.5,848.5,848.5,848.5,"573,770,000"
2894,1997,Mar-12,848.5,850.64,835.17,839.32,839.32,"564,220,000"
2895,1997,Mar-13,839.32,847.29,834.46,840.5,840.5,"553,470,000"
2896,1997,Mar-14,840.5,850.17,838.03,838.98,838.98,"589,900,000"
2897,1997,Mar-17,838.97,838.97,816.7,832.24,832.24,"580,850,000"
2898,1997,Mar-18,832.24,850.87,821.35,827.57,827.57,"540,270,000"
2899,1997,Mar-19,827.57,827.57,798.25,811.8,811.8,"704,760,000"
2900,1997,Mar-20,811.8,827.02,804.26,821.73,821.73,"632,060,000"
2901,1997,Mar-21,821.73,829.42,811.27,812.73,812.73,"571,120,000"
2902,1997,Mar-24,812.73,812.73,784.54,802.37,802.37,"594,970,000"
2903,1997,Mar-25,802.37,815.26,799.33,807.19,807.19,"544,050,000"
2904,1997,Mar-26,807.19,834.57,807.19,834.38,834.38,"591,610,000"
2905,1997,Mar-27,834.38,843.35,809.75,818.74,818.74,"579,950,000"
2906,1997,Mar-31,818.74,818.74,796.47,797.06,797.06,"583,640,000"
2907,1997,Apr-01,797.06,820.83,782.28,796.79,796.79,"599,440,000"
2908,1997,Apr-02,796.79,797.51,779.36,783.92,783.92,"583,250,000"
2909,1997,Apr-03,783.92,804.67,779.17,804.67,804.67,"580,490,000"
2910,1997,Apr-04,804.67,823.9,796.81,822.4,822.4,"667,640,000"
2911,1997,Apr-07,822.4,839.74,822.4,832.31,832.31,"568,270,000"
2912,1997,Apr-08,832.31,840.41,826.24,840.36,840.36,"522,450,000"
2913,1997,Apr-09,840.36,849.79,828.35,828.73,828.73,"564,040,000"
