Number,Day(in),Day(out),Price(in),Price(out),Amount,Return
365,2019-03-13,2019-03-14,1246.6001,1212.2,4.69,-2.7595136563842777
366,2019-03-13,2019-03-14,1260.6,1211.0759,2.32,-3.9286133587180605
367,2019-03-18,2019-03-19,1267.0,1240.8,6.1,-2.0678768745067124
368,2019-03-18,2019-03-19,1274.45,1236.4,3.03,-2.9856016320765786
369,2019-03-18,2019-03-19,1280.0,1240.8,1.51,-3.0625000000000036
370,2019-03-21,2019-03-22,1212.0,1200.2,6.24,-0.9735973597359698
371,2019-03-21,2019-03-22,1229.002,1203.0,3.07,-2.1157003812849737
372,2019-03-21,2019-03-22,1246.188,1200.2,1.51,-3.6902939203394713
373,2019-03-29,2019-04-01,1185.0,1228.0,6.28,3.6286919831223625
374,2019-03-29,2019-04-03,1193.2,1268.3999,3.11,6.302371773382487
375,2019-03-29,2019-04-01,1201.2001,1228.0,1.55,2.2310937203551666
376,2019-04-02,2019-04-04,1228.598,1221.4,4.66,-0.585871049765657
377,2019-04-02,2019-04-03,1239.2,1268.3999,2.31,2.3563508715300068
378,2019-04-02,2019-04-04,1249.0,1224.352,1.15,-1.9734187349879835
379,2019-04-05,2019-04-08,1302.2,1256.214,5.91,-3.5314083858086396
380,2019-04-05,2019-04-09,1317.4,1257.104,2.92,-4.576893881888572
381,2019-04-10,2019-04-11,1284.998,1288.3999,5.81,0.2647397116571264
382,2019-04-23,2019-04-24,988.7,998.192,7.56,0.9600485485991668
383,2019-04-23,2019-04-24,999.696,993.0,3.73,-0.6698036203005739
384,2019-04-23,2019-04-24,1008.1,998.192,1.85,-0.9828390040670585
385,2019-04-25,2019-04-29,1017.0,1048.7999,7.35,3.126833824975416
386,2019-04-26,2019-04-30,1035.8,1003.6,3.61,-3.1087082448349035
387,2019-04-26,2019-04-29,1047.5499,1048.7999,1.78,0.1193260578803931
388,2019-05-02,2019-05-03,946.86,952.6,7.95,0.6062142238556923
389,2019-05-03,2019-05-06,985.786,934.56,7.65,-5.196462518234181
390,2019-05-03,2019-05-06,997.2,955.0,3.78,-4.2318491776975575
391,2019-05-06,2019-05-07,955.0,1003.31,5.71,5.058638743455492
392,2019-05-06,2019-05-07,969.1,1003.6,4.68,3.5600041275410175
393,2019-05-06,2019-05-07,979.8,1003.31,2.31,2.399469279444784
394,2019-05-15,2019-05-16,851.8879,879.2,8.8,3.206067371070783
395,2019-05-15,2019-05-17,864.0,870.2,4.34,0.7175925925925979
396,2019-05-16,2019-05-17,907.11,876.802,6.32,-3.341160388486511
397,2019-05-16,2019-05-17,919.0,870.2,3.12,-5.310119695320996
398,2019-05-16,2019-05-17,928.598,874.6,1.54,-5.81500283222664
399,2019-05-17,2019-05-20,904.0,833.602,8.19,-7.787389380530977
400,2019-05-21,2019-05-22,846.82,842.4,8.4,-0.5219527172244482
401,2019-05-21,2019-05-22,853.4,840.3,4.16,-1.5350363252870896
402,2019-05-21,2019-05-22,858.6,842.4,2.07,-1.8867924528301938
403,2019-05-24,2019-05-28,877.22,852.4,8.02,-2.829392854700081
404,2019-05-24,2019-05-28,884.42,852.4,3.98,-3.620451821532754
405,2019-05-28,2019-05-29,897.4401,822.9,1.96,-8.305857961996578
406,2019-06-03,2019-06-04,796.394,826.6001,8.53,3.792858811090992
407,2019-06-03,2019-06-05,803.0,868.0,4.23,8.094645080946451
408,2019-06-03,2019-06-04,808.0,826.6001,2.1,2.3019925742574254
409,2019-06-04,2019-06-06,849.2,827.322,6.17,-2.5763071125765475
410,2019-06-04,2019-06-05,857.8,868.0,3.05,1.189088365586389
411,2019-06-07,2019-06-10,857.0,885.0,8.18,3.267211201866978
412,2019-06-07,2019-06-10,867.88,847.03,4.04,-2.402405862561647
413,2019-06-13,2019-06-14,861.278,822.4,8.22,-4.513989675807352
414,2019-06-13,2019-06-14,866.806,823.4,4.08,-5.0075795506722445
415,2019-06-17,2019-06-18,880.834,964.6,7.75,9.509850891314377
416,2019-06-17,2019-06-20,888.8,1022.4,3.83,15.031503150315034
417,2019-06-17,2019-06-18,898.548,964.6,1.9,7.350970677136895
418,2019-06-20,2019-06-21,1036.4341,966.0,7.2,-6.795810751498813
419,2019-06-20,2019-06-21,1044.0,970.1281,3.57,-7.075852490421454
420,2019-06-27,2019-06-28,915.2,955.0,7.72,4.348776223776218
421,2019-06-27,2019-07-01,923.8,1050.0,3.82,13.660965576964717
422,2019-06-27,2019-06-28,932.084,955.0,1.89,2.4585766948043366
423,2019-06-28,2019-07-02,990.0,987.89,5.52,-0.2131313131313145
424,2019-06-28,2019-07-01,1000.0,1050.0,2.73,5.0
425,2019-07-03,2019-07-05,1028.5,988.8,7.32,-3.859990277102581
426,2019-07-03,2019-07-05,1038.0,983.6,3.62,-5.240847784200383
427,2019-07-09,2019-07-10,950.0,991.798,7.66,4.39978947368421
428,2019-07-09,2019-07-10,962.8,955.2,3.78,-0.7893643539675852
429,2019-07-09,2019-07-10,971.8,991.798,1.87,2.0578308293887684
430,2019-07-17,2019-07-19,935.0,971.0,7.95,3.8502673796791447
431,2019-07-18,2019-07-19,936.0,918.1379,3.97,-1.9083440170940231
432,2019-07-18,2019-07-19,945.0,971.0,1.96,2.751322751322751
433,2019-07-24,2019-07-25,926.8,890.0,8.15,-3.970651704790673
434,2019-07-24,2019-07-25,932.798,885.6,4.05,-5.059830745777755
435,2019-07-26,2019-07-29,912.4,881.2,8.0,-3.4195528277071383
436,2019-07-30,2019-07-31,927.638,930.7,7.73,0.33008565841416715
437,2019-07-30,2019-07-31,937.2,925.1,3.83,-1.2910798122065752
438,2019-07-30,2019-07-31,948.6,930.7,1.89,-1.8869913556820554
439,2019-08-13,2019-08-14,832.006,787.512,8.58,-5.347797972610778
440,2019-08-13,2019-08-14,844.0,779.8101,4.22,-7.605438388625588
441,2019-08-16,2019-08-19,789.6,838.2,8.62,6.155015197568392
442,2019-08-16,2019-08-20,796.75,797.8,4.26,0.13178537809851953
443,2019-08-16,2019-08-19,803.9981,838.2,2.11,4.253977714623955
444,2019-08-27,2019-08-28,762.0,685.0641,9.24,-10.096574803149599
445,2019-09-05,2019-09-06,743.638,709.0,8.99,-4.657911510708171
446,2019-09-10,2019-09-12,717.0,824.6,9.1,15.006973500697354
447,2019-09-10,2019-09-12,724.0,775.138,4.5,7.063259668508291
448,2019-09-10,2019-09-12,731.6001,824.6,2.23,12.71184900056739
449,2019-09-16,2019-09-17,797.8,790.402,9.05,-0.9273000752068076
450,2019-09-16,2019-09-17,806.0,789.6,4.48,-2.03473945409429
451,2019-09-16,2019-09-17,815.02,790.402,2.21,-3.020539373266906
452,2019-10-01,2019-10-02,642.024,565.6001,11.09,-11.903589273921225
453,2019-10-01,2019-10-02,648.4961,564.8,5.48,-12.906184015601637
454,2019-10-10,2019-10-11,603.6,624.2,10.7,3.4128561961563983
455,2019-10-10,2019-10-14,610.522,616.0,5.28,0.8972649634247334
456,2019-10-11,2019-10-14,637.2,615.6001,7.77,-3.3898148148148217
457,2019-10-11,2019-10-14,641.4,616.0,3.85,-3.9600873090115343
458,2019-10-11,2019-10-17,646.2,681.6001,1.91,5.47819560507582
459,2019-10-14,2019-10-18,644.4,664.6,9.03,3.1346989447548177
460,2019-10-14,2019-10-17,649.398,681.6001,4.48,4.958761807089022
461,2019-10-14,2019-10-18,653.8,664.2,2.22,1.5907005200367226
462,2019-10-15,2019-10-17,659.598,681.6001,1.1,3.3356832494943958
463,2019-10-17,2019-10-18,691.2,664.6,4.21,-3.848379629629633
464,2019-10-17,2019-10-18,692.4,664.666,2.1,-4.005488157134594
465,2019-10-17,2019-10-18,698.2,664.6,1.05,-4.8123746777427705
466,2019-10-23,2019-10-24,737.002,703.0181,8.88,-4.611100105562801
467,2019-10-25,2019-10-28,714.2,747.0,8.94,4.5925511061327295
468,2019-10-25,2019-10-29,718.95,777.0,4.44,8.074274984352174
469,2019-10-25,2019-10-28,725.6,747.0,2.2,2.949283351708927
470,2019-10-28,2019-10-31,772.0,736.4,6.42,-4.611398963730573
471,2019-11-01,2019-11-04,772.0,820.0,8.5,6.217616580310881
472,2019-11-01,2019-11-05,778.166,779.958,4.21,0.23028505485974926
473,2019-11-01,2019-11-04,784.264,820.0,2.09,4.556628890271642
474,2019-11-08,2019-11-13,758.734,779.2,8.96,2.6973880174079463
475,2019-11-08,2019-11-14,766.9921,790.1001,4.43,3.0128080849854837
476,2019-11-08,2019-11-13,769.408,779.2,2.2,1.2726667775744507
477,2019-11-12,2019-11-14,815.8001,788.2,1.04,-3.3831939956859527
478,2019-11-13,2019-11-14,808.688,790.1001,5.9,-2.2985255129295834
479,2019-11-13,2019-11-14,816.392,787.4,2.92,-3.551235190937696
480,2019-11-13,2019-11-14,821.5921,790.1001,1.45,-3.833045619596386
481,2019-11-15,2019-11-19,825.4,855.6,8.24,3.6588320814150768
482,2019-11-20,2019-11-25,920.52,969.2,7.52,5.288315300047806
483,2019-11-25,2019-11-26,989.202,1060.0,7.18,7.157082173307374
484,2019-11-25,2019-12-02,999.6,1062.552,3.55,6.297719087635042
485,2019-11-25,2019-11-26,1004.8,1060.0,1.76,5.493630573248413
486,2019-11-27,2019-12-02,1074.0,1060.478,5.23,-1.2590316573556737
487,2019-11-27,2019-12-02,1080.6,1062.552,2.6,-1.6701832315380347
488,2019-11-27,2019-12-02,1087.738,1060.866,1.29,-2.4704478468160596
489,2019-12-04,2019-12-05,1149.2,1090.2,6.46,-5.134006265227985
490,2019-12-09,2019-12-10,1194.8,1138.7999,6.05,-4.68698526950117
491,2019-12-09,2019-12-10,1198.686,1129.0,3.01,-5.813532484737448
492,2019-12-10,2019-12-11,1168.6,1130.2,5.94,-3.2859832277939303
493,2019-12-12,2019-12-13,1166.002,1140.6,5.85,-2.178555439870604
494,2019-12-13,2019-12-17,1191.8,1220.0,2.86,2.3661688202718616
495,2019-12-13,2019-12-18,1198.6,1158.0,1.42,-3.3872851660270245
496,2019-12-23,2019-12-26,1234.0,1286.998,5.47,4.294813614262565
497,2019-12-23,2019-12-27,1238.966,1217.25,2.72,-1.7527518914966105
498,2019-12-23,2019-12-26,1244.796,1286.998,1.36,3.3902743903418706
499,2020-01-06,2020-01-07,1079.6,1119.6,6.38,3.7050759540570586
500,2020-01-06,2020-01-09,1086.484,1186.6001,3.17,9.214687008736455
501,2020-01-06,2020-01-07,1096.15,1119.6,1.57,2.13930575194999
502,2020-01-08,2020-01-10,1139.6,1141.536,4.65,0.16988416988418298
503,2020-01-08,2020-01-09,1152.532,1186.6001,2.3,2.9559352798881235
504,2020-01-08,2020-01-10,1161.772,1140.2,1.14,-1.8568187217457375
505,2020-01-10,2020-01-13,1199.8,1100.952,3.26,-8.238706451075176
506,2020-01-30,2020-01-31,998.538,952.366,7.06,-4.623960229856052
507,2020-01-30,2020-01-31,1003.2,948.0,3.51,-5.502392344497612
508,2020-02-03,2020-02-04,986.4,1036.6001,6.87,5.089223438767248
509,2020-02-04,2020-02-05,1060.5,1113.6,6.55,5.007072135784998
510,2020-02-04,2020-02-07,1066.6001,1123.2,3.25,5.306571788245654
511,2020-02-04,2020-02-05,1075.8,1113.6,1.61,3.5136642498605646
512,2020-02-05,2020-02-07,1140.4,1123.144,4.74,-1.513153279551042
513,2020-02-05,2020-02-07,1147.4,1123.2,2.36,-2.1091162628551543
514,2020-02-05,2020-02-07,1157.086,1126.1599,1.17,-2.672757253998398
515,2020-02-10,2020-02-11,1148.572,1201.2001,6.22,4.582046227837709
516,2020-02-10,2020-02-14,1156.2001,1152.37,3.08,-0.33126618826621185
517,2020-02-10,2020-02-11,1165.4039,1201.2001,1.53,3.071570294213019
518,2020-02-12,2020-02-14,1218.2,1153.0,4.55,-5.352158923001152
519,2020-02-19,2020-02-20,1241.87,1185.4299,5.77,-4.544767165645342
520,2020-04-14,2020-04-15,588.6,564.3,11.89,-4.128440366972488
521,2020-04-14,2020-04-15,595.6001,564.8,5.87,-5.171271797973177
522,2020-04-14,2020-04-15,601.198,564.3,2.91,-6.1374123001074565
523,2020-04-15,2020-04-16,586.6,572.2,11.42,-2.4548244118649807
524,2020-04-16,2020-04-17,598.528,663.6,5.6,10.872005988023952
525,2020-04-16,2020-04-20,605.8001,729.38,8.15,20.399451898406742
526,2020-04-23,2020-04-24,799.4,778.0,9.12,-2.67700775581686
527,2020-04-23,2020-04-24,807.0,779.76,4.52,-3.3754646840148705
528,2020-04-23,2020-04-24,818.6,778.0,2.22,-4.959687270950406
529,2020-05-06,2020-05-07,863.8,834.6,8.2,-3.3804121324380563
530,2020-05-06,2020-05-12,871.4,1045.6,4.06,19.990819371126914
531,2020-05-06,2020-05-07,880.0,834.6,2.01,-5.1590909090909065
532,2020-05-08,2020-05-12,889.2,987.66,5.78,11.072874493927117
533,2020-05-08,2020-05-12,897.6,1045.6,2.86,16.488413547237062
534,2020-05-22,2020-05-26,1036.7,1100.0,7.47,6.105912993151341
535,2020-06-02,2020-06-03,1006.162,984.2,7.93,-2.1827498951461086
536,2020-06-02,2020-06-03,1014.476,985.8,3.93,-2.826680966331391
537,2020-06-02,2020-06-03,1026.0,984.2,1.94,-4.07407407407407
538,2020-06-04,2020-06-05,1005.2839,941.4,7.75,-6.35481180987779
539,2020-06-18,2020-06-19,989.9,1037.6,7.61,4.818668552379021
540,2020-06-18,2020-06-19,999.2,1023.4,3.77,2.421937550040025
541,2020-06-18,2020-06-19,1003.4,1037.6,1.87,3.408411401235792
542,2020-06-19,2020-06-22,1074.8,1117.4,5.45,3.96352809825085
543,2020-06-19,2020-06-22,1087.9979,1070.6,4.46,-1.5990747776259644
544,2020-06-19,2020-06-22,1099.6,1117.4,2.2,1.6187704619861933
545,2020-06-24,2020-06-25,1288.598,1171.798,6.11,-9.06411464242533
546,2020-07-07,2020-07-08,1246.2001,1274.6,6.02,2.2789197336767897
547,2020-07-07,2020-07-08,1258.99,1272.6,2.98,1.0810252662848714
548,2020-07-07,2020-07-08,1267.0,1274.6,1.48,0.5998421468034656
549,2020-07-13,2020-07-14,1346.7999,1183.7999,5.65,-12.102763001393155
550,2020-07-13,2020-07-14,1362.2,1161.2001,2.79,-14.75553516370577
551,2020-07-13,2020-07-14,1378.0,1183.7999,1.38,-14.09289550072569
552,2020-07-17,2020-07-20,1357.798,1440.0,4.95,6.054066952521656
553,2020-07-17,2020-07-20,1371.2,1387.4,2.45,1.181446907817973
554,2020-07-17,2020-07-20,1386.822,1440.0,1.21,3.8345223828292396
555,2020-07-23,2020-07-24,1371.0,1197.2,5.09,-12.676878191101382
556,2020-07-23,2020-07-24,1383.3999,1174.6,2.52,-15.093242380601588
557,2020-08-07,2020-08-10,1247.8,1190.2,5.02,-4.616124378906869
558,2020-08-13,2020-08-14,1108.21,1075.2,5.52,-2.9786773264994895
559,2020-08-13,2020-08-14,1116.9,1075.2681,2.73,-3.727450980392164
560,2020-08-13,2020-08-14,1127.168,1075.2,1.35,-4.6104928457869505
561,2020-08-17,2020-08-18,1122.4,1204.0,5.28,7.270135424091224
562,2020-08-17,2020-08-18,1136.9,1143.73,2.6,0.600756442958917
563,2020-08-17,2020-08-18,1148.3999,1204.0,1.29,4.8415277639783945
564,2020-08-31,2020-09-01,1100.0,1073.6,5.61,-2.4000000000000083
565,2020-08-31,2020-09-01,1109.4,1073.3999,2.78,-3.2450063097169823
566,2020-08-31,2020-09-01,1119.4,1073.6,1.38,-4.091477577273555
567,2020-09-10,2020-09-11,980.858,931.9,6.13,-4.9913443128363095
568,2020-09-10,2020-09-11,991.702,920.6021,3.03,-7.169482364661969
569,2020-09-16,2020-09-17,1167.4,1136.4,4.92,-2.6554737022443033
570,2020-09-16,2020-09-17,1171.8,1150.0,2.45,-1.8603857313534695
571,2020-09-16,2020-09-17,1182.2,1136.4,1.22,-3.87413297242429
572,2020-09-29,2020-09-30,1083.636,1065.0,5.18,-1.7197656777737145
573,2020-09-29,2020-09-30,1093.7001,1059.6,2.56,-3.1178656745116973
574,2020-09-30,2020-10-01,1112.0,1064.0,1.26,-4.316546762589928
575,2020-10-02,2020-10-06,1075.0,1196.8,5.1,11.33023255813953
576,2020-10-02,2020-10-06,1086.566,1171.6001,2.52,7.825948906923287
577,2020-10-02,2020-10-06,1092.09,1196.8,1.25,9.588037615947407
578,2020-10-13,2020-10-14,1343.7,1339.2019,4.43,-0.3347547815732695
579,2020-10-13,2020-10-14,1352.874,1339.0,2.2,-1.0255204845388428
580,2020-10-13,2020-10-14,1362.8,1339.2019,1.09,-1.731589374816549
581,2020-10-15,2020-10-16,1319.6001,1332.0,4.48,0.9396710412495337
582,2020-10-16,2020-10-19,1380.2001,1317.7161,4.3,-4.527169647357649
583,2020-10-26,2020-10-27,1217.2,1167.4,4.76,-4.0913572132763685
584,2020-10-26,2020-10-27,1224.2,1162.8,2.37,-5.015520339813763
585,2020-10-26,2020-10-27,1232.584,1167.4,1.17,-5.288402250881073
586,2020-10-29,2020-10-30,1154.6,1114.55,4.82,-3.468733760609731
587,2020-10-29,2020-10-30,1165.6,1114.2,2.38,-4.409746053534649
588,2020-11-12,2020-11-16,1420.074,1491.362,3.8,5.02002008346044
589,2020-11-12,2020-11-17,1431.5,1422.2,1.88,-0.6496681802305242
590,2020-11-17,2020-11-18,1489.4,1508.8,3.7,1.3025379347388117
591,2020-11-20,2020-11-23,1453.2001,1504.0,3.82,3.4957264316180527
592,2020-11-20,2020-11-30,1464.0801,1705.6,1.89,16.496358361813677
593,2020-11-25,2020-11-27,1514.1499,1524.602,2.81,0.6902949305085448
594,2020-12-03,2020-12-04,1767.8,1780.962,3.33,0.744541237696574
595,2020-12-04,2020-12-07,1817.4,1900.0,3.24,4.54495433036205
596,2020-12-04,2020-12-07,1831.6,1888.2,1.61,3.0901943655820125
597,2020-12-07,2020-12-08,1952.6,1890.0,2.33,-3.205981767899207
598,2020-12-07,2020-12-08,1973.35,1882.4,1.15,-4.608913776066072
599,2020-12-08,2020-12-09,1950.652,2057.8,3.04,5.492932619452374
600,2020-12-08,2020-12-09,1972.6,1958.0,1.51,-0.740139916860991
601,2020-12-14,2020-12-15,2279.226,2302.4001,2.67,1.0167530556425612
602,2020-12-14,2020-12-15,2313.0,2270.6,1.31,-1.8331171638564674
603,2020-12-17,2020-12-18,2284.4,2313.8,2.66,1.286990019261079
604,2020-12-21,2020-12-22,2300.0,2497.0,2.66,8.565217391304348
605,2020-12-21,2020-12-23,2316.546,2445.4,1.32,5.562332886979162
606,2021-01-06,2021-01-08,2015.65,2428.18,3.2,20.46635080495124
607,2021-01-06,2021-01-08,2026.0,2436.5,1.59,20.261599210266535
608,2021-01-13,2021-01-15,2447.7341,2527.0,3.04,3.238337857040921
609,2021-01-14,2021-01-15,2429.2,2516.7998,1.53,3.6061172402437003
610,2021-01-20,2021-01-21,2706.5,2592.0,2.81,-4.230556068723444
611,2021-02-05,2021-02-08,3178.3982,3348.0,2.34,5.33607777653536
612,2021-02-05,2021-02-09,3208.1602,3683.4,1.16,14.813468479535413
613,2021-02-19,2021-02-22,2819.4,2706.4001,2.81,-4.007941405972911
614,2021-02-19,2021-02-22,2853.2002,2714.5999,1.38,-4.857713805010951
615,2021-04-14,2021-04-16,1410.034,1451.892,5.43,2.9685808994676686
616,2021-04-14,2021-04-16,1421.7999,1454.324,2.69,2.287530052576322
617,2021-04-14,2021-04-16,1435.858,1451.892,1.33,1.1166842403636088
618,2021-04-26,2021-04-27,1542.4,1681.0,5.06,8.9859958506224
619,2021-04-26,2021-04-28,1557.0,1627.8,2.51,4.5472061657032725
620,2021-04-26,2021-04-27,1571.75,1681.0,1.24,6.950850962303165
621,2021-04-28,2021-04-29,1690.578,1722.962,4.91,1.9155578742891495
622,2021-04-28,2021-04-29,1710.988,1627.1001,2.43,-4.902892363944104
623,2021-04-28,2021-04-29,1722.4,1722.962,1.2,0.03262888992103449
624,2021-05-18,2021-05-19,1282.002,1173.0,6.46,-8.50248283544019
625,2021-05-18,2021-05-19,1298.6,1198.2,3.18,-7.731403049437846
626,2021-05-18,2021-05-19,1313.0,1173.0,1.58,-10.662604722010663
627,2021-05-20,2021-05-21,1248.3999,1285.0,6.12,2.931760888478132
628,2021-05-20,2021-05-24,1258.7999,1222.802,3.04,-2.8596999411900232
629,2021-05-20,2021-05-21,1274.798,1285.0,1.5,0.8002836527826369
630,2021-05-26,2021-05-27,1206.6001,1249.0,6.38,3.5139977197084504
631,2021-05-26,2021-05-28,1219.76,1292.0,3.16,5.922476552764479
632,2021-05-28,2021-06-01,1328.0,1268.0,5.98,-4.518072289156627
633,2021-05-28,2021-06-01,1341.5199,1248.002,2.96,-6.971040832118856
634,2021-05-28,2021-06-01,1351.1,1268.0,1.47,-6.150544001184214
635,2021-06-07,2021-06-08,1260.0,1425.3999,6.0,13.126976190476181
636,2021-06-07,2021-06-08,1268.0,1372.8,2.97,8.264984227129334
637,2021-06-07,2021-06-08,1277.9,1425.3999,1.48,11.54236638234602
638,2021-06-10,2021-06-11,1495.6,1516.2,5.55,1.3773736293126595
639,2021-06-10,2021-06-15,1509.7999,1475.3999,2.75,-2.2784476273975174
640,2021-06-14,2021-06-15,1543.3999,1471.9,4.07,-4.63262308103038
641,2021-06-14,2021-06-15,1552.3801,1475.3999,2.02,-4.958849962067936
642,2021-06-21,2021-06-22,1466.0,1391.36,5.51,-5.091405184174631
643,2021-06-24,2021-06-25,1507.0,1540.0,5.22,2.18978102189781
644,2021-06-24,2021-06-28,1523.3999,1647.2,2.58,8.126566110448096
645,2021-06-24,2021-06-25,1534.6001,1540.0,1.28,0.351876687613919
646,2021-06-25,2021-06-28,1576.0,1585.0,3.79,0.5710659898477157
647,2021-06-30,2021-07-02,1519.77,1573.0,5.34,3.502503668318233
648,2021-07-19,2021-07-21,1167.374,1258.7999,7.07,7.8317574316371585
649,2021-07-19,2021-07-22,1183.7001,1228.002,3.49,3.7426625206840765
650,2021-07-19,2021-07-21,1198.7999,1258.7999,1.72,5.005005422506292
651,2021-08-04,2021-08-05,1145.0,1122.2,7.6,-1.9912663755458475
652,2021-08-04,2021-08-05,1158.2,1124.6,3.75,-2.9010533586600014
653,2021-08-04,2021-08-05,1173.3999,1122.2,1.85,-4.363380293453225
654,2021-08-09,2021-08-10,1226.0,1167.564,6.92,-4.766394779771608
655,2021-08-12,2021-08-13,1173.3999,1129.0,7.06,-3.7838677163684684
656,2021-08-12,2021-08-13,1185.76,1130.102,3.49,-4.693867224396159
657,2021-08-17,2021-08-18,1051.8,1048.2,7.62,-0.342270393610944
658,2021-08-17,2021-08-18,1068.6,1046.2001,3.75,-2.0961912783080563
659,2021-08-17,2021-08-18,1080.998,1048.2,1.85,-3.0340481666016035
660,2021-08-20,2021-08-23,1009.4,1081.6001,7.85,7.152773925104036
661,2021-08-20,2021-08-25,1021.95,1229.4,3.87,20.299427564949365
662,2021-08-20,2021-08-23,1035.7,1081.6001,1.91,4.431794921309265
663,2021-08-25,2021-08-26,1203.0,1207.1,5.21,0.34081463009143054
664,2021-08-25,2021-08-26,1212.5,1201.258,2.58,-0.9271752577319556
665,2021-08-25,2021-08-26,1221.3301,1207.1,1.28,-1.165131359654527
666,2021-08-27,2021-08-30,1262.6,1280.4021,6.83,1.4099556470774681
667,2021-08-27,2021-08-30,1275.6,1277.0,3.38,0.10975227343995697
668,2021-08-27,2021-08-30,1290.19,1280.4021,1.67,-0.7586402002805817
669,2021-08-31,2021-09-03,1331.0,1366.2,6.51,2.6446280991735573
670,2021-08-31,2021-09-03,1344.4,1366.398,3.22,1.6362689675691624
671,2021-09-01,2021-09-03,1355.3999,1366.2,1.6,0.7968201856883831
672,2021-09-07,2021-09-08,1407.7001,1329.7999,6.26,-5.533863356264593
673,2021-09-09,2021-09-10,1337.4,1307.062,6.4,-2.268431284582039
674,2021-09-09,2021-09-10,1352.8,1307.55,3.16,-3.34491425192194
675,2021-09-09,2021-09-10,1370.8,1307.062,1.56,-4.649693609571058
676,2021-09-17,2021-09-20,1291.5,1227.3,6.45,-4.970963995354243
677,2021-09-17,2021-09-20,1304.4,1241.8,3.19,-4.799141367678636
678,2021-09-17,2021-09-20,1316.4,1227.3,1.58,-6.768459434822252
679,2021-09-23,2021-09-24,1291.4,1248.7999,6.15,-3.298753291002022
680,2021-09-23,2021-09-24,1305.6,1248.0,3.04,-4.411764705882346
681,2021-09-23,2021-09-24,1316.0,1248.7999,1.51,-5.1063905775076
682,2021-09-27,2021-09-28,1276.6381,1228.0,6.01,-3.809858095258155
683,2021-09-27,2021-09-28,1290.6,1229.2,2.97,-4.757477142414371
684,2021-09-27,2021-09-28,1299.4,1228.0,1.47,-5.494843774049568
685,2021-10-05,2021-10-06,1080.756,1019.6,6.82,-5.658631550507243
686,2021-10-07,2021-10-08,1054.36,1030.68,6.79,-2.2459122121476383
687,2021-10-07,2021-10-08,1061.6001,1031.0,3.37,-2.882450745812864
688,2021-10-07,2021-10-08,1073.6,1030.68,1.66,-3.9977645305514016
689,2021-10-11,2021-10-14,1070.5,1113.6,6.52,4.026156001868277
690,2021-10-11,2021-10-15,1082.0,1160.0,3.22,7.208872458410351
691,2021-10-11,2021-10-14,1091.6001,1113.6,1.6,2.015380907348744
692,2021-10-14,2021-10-15,1139.598,1102.8,4.73,-3.229033395987006
693,2021-10-14,2021-10-15,1148.0,1160.0,2.34,1.0452961672473868
694,2021-10-14,2021-10-15,1154.8,1100.6,1.17,-4.693453411846211
695,2021-10-19,2021-10-22,1065.2,1018.022,6.71,-4.429027412692451
696,2021-10-19,2021-10-22,1074.9,1020.3,3.32,-5.079542283003082
697,2021-10-20,2021-10-22,1075.2,1018.022,1.66,-5.317894345238095
698,2021-10-26,2021-10-27,1097.7,1045.348,6.23,-4.769244784549521
699,2021-10-26,2021-10-27,1106.4,1039.4,3.09,-6.055676066522054
700,2021-10-28,2021-11-02,1050.6,1190.2,6.25,13.287645155149452
701,2021-10-28,2021-11-03,1060.1,1272.2,3.09,20.007546457881347
702,2021-10-28,2021-11-02,1071.6001,1190.2,1.53,11.067552158683068
703,2021-11-10,2021-11-11,1172.0,1104.3,6.32,-5.776450511945396
704,2021-11-10,2021-11-11,1184.6,1104.4,3.13,-6.7702177950362845
705,2021-11-10,2021-11-11,1194.6,1104.3,1.55,-7.559015570065291
706,2021-12-22,2021-12-27,819.8001,825.172,8.53,0.6552694980154287
707,2021-12-22,2021-12-27,827.94,818.39,4.22,-1.1534652269488208
708,2021-12-28,2021-12-29,807.0,743.6,8.66,-7.856257744733579
709,2021-12-28,2021-12-29,817.476,737.7,4.27,-9.758818607518748
710,2021-12-28,2021-12-29,827.4,743.6,2.11,-10.128112158569007
711,2021-12-30,2021-12-31,757.4,750.0,8.51,-0.9770266701874805
712,2021-12-30,2021-12-31,762.006,753.0,4.23,-1.1818804576341884
713,2021-12-30,2021-12-31,768.7921,750.0,2.1,-2.444366949140087
714,2022-03-08,2022-03-10,273.7,297.4,23.29,8.659115820241137
715,2022-03-08,2022-03-10,277.798,297.5,11.46,7.092203687571544
716,2022-03-08,2022-03-10,280.1,297.4,5.68,6.176365583720083
717,2022-03-16,2022-03-18,266.7,322.602,25.51,20.960629921259837
718,2022-03-16,2022-03-18,269.6,324.398,12.61,20.32566765578635
719,2022-03-16,2022-03-18,272.4,328.0,6.23,20.41116005873716
720,2022-04-01,2022-04-04,330.4,350.6,24.29,6.113801452784518
721,2022-04-01,2022-04-05,334.2,369.0,12.0,10.41292639138241
722,2022-04-01,2022-04-04,338.3,350.6,5.92,3.6358261897723945
723,2022-07-26,2022-07-27,170.8,167.4,49.81,-1.9906323185011743
724,2022-07-26,2022-07-27,172.844,168.598,24.59,-2.4565504154034743
725,2022-07-26,2022-07-27,174.736,167.4,12.15,-4.198333485944502
726,2022-08-22,2022-08-23,201.6,191.598,41.24,-4.961309523809514
