"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 01- 19","20,560","20,560","20,715","20,380","13.62K","-1.39%"
"2022- 01- 18","20,850","21,160","21,400","20,825","8.28K","-1.53%"
"2022- 01- 17","21,175","21,155","21,385","21,015","11.27K","-0.31%"
"2022- 01- 14","21,240","21,275","21,325","20,990","7.43K","-2.05%"
"2022- 01- 13","21,685","21,955","21,955","21,665","9.21K","-1.52%"
"2022- 01- 12","22,020","21,715","22,150","21,715","18.69K","2.42%"
"2022- 01- 11","21,500","21,875","21,975","21,450","13.91K","-1.69%"
"2022- 01- 10","21,870","22,110","22,110","21,535","16.24K","-1.51%"
"2022- 01- 07","22,205","22,145","22,455","22,145","41.01K","0.57%"
"2022- 01- 06","22,080","22,800","22,805","22,005","65.25K","-5.18%"
"2022- 01- 05","23,285","24,180","24,180","23,205","47.26K","-4.33%"
"2022- 01- 04","24,340","25,075","25,075","24,290","14.91K","-2.76%"
"2022- 01- 03","25,030","25,055","25,500","25,000","11.70K","0.72%"
"2021- 12- 30","24,850","24,900","24,900","24,700","5.97K","-0.30%"
"2021- 12- 29","24,925","25,185","25,280","24,870","8.16K","0.04%"
"2021- 12- 28","24,915","24,625","24,915","24,545","7.53K","1.42%"
"2021- 12- 27","24,565","24,690","24,715","24,450","4.63K","-0.51%"
"2021- 12- 24","24,690","24,555","24,815","24,555","6.73K","0.69%"
"2021- 12- 23","24,520","24,740","24,770","24,500","4.80K","-0.73%"
"2021- 12- 22","24,700","24,685","24,760","24,600","5.59K","0.88%"
"2021- 12- 21","24,485","24,185","24,500","24,085","8.62K","1.20%"
"2021- 12- 20","24,195","24,650","24,650","24,155","5.16K","-2.16%"
"2021- 12- 17","24,730","24,735","24,825","24,595","8.36K","-0.30%"
"2021- 12- 16","24,805","24,845","25,050","24,735","5.76K","0.49%"
"2021- 12- 15","24,685","24,845","24,940","24,620","4.85K","-1.16%"
"2021- 12- 14","24,975","24,870","25,135","24,800","11.65K","-0.76%"
"2021- 12- 13","25,165","25,680","25,680","25,105","10.22K","-1.76%"
"2021- 12- 10","25,615","25,470","25,740","25,435","9.15K","-0.50%"
"2021- 12- 09","25,745","25,395","25,775","25,395","13.98K","1.88%"
"2021- 12- 08","25,270","25,285","25,470","25,210","20.45K","1.40%"
"2021- 12- 07","24,920","25,130","25,205","24,810","8.79K","-0.16%"
"2021- 12- 06","24,960","25,405","25,450","24,930","14.99K","-3.20%"
"2021- 12- 03","25,785","25,115","25,900","25,080","51.85K","3.14%"
"2021- 12- 02","25,000","25,060","25,095","24,630","20.48K","-1.56%"
"2021- 12- 01","25,395","25,430","25,665","24,975","18.37K","-0.10%"
"2021- 11- 30","25,420","26,160","26,220","25,225","16.85K","-1.30%"
"2021- 11- 29","25,755","25,390","26,275","25,390","18.90K","-0.41%"
"2021- 11- 26","25,860","26,300","26,425","25,750","25.18K","-1.67%"
"2021- 11- 25","26,300","26,470","26,745","26,300","10.44K","-0.09%"
"2021- 11- 24","26,325","26,325","26,450","25,795","23.08K","0.30%"
"2021- 11- 23","26,245","26,700","26,955","26,200","16.72K","-3.15%"
"2021- 11- 22","27,100","27,325","27,325","26,420","49.03K","-1.44%"
"2021- 11- 19","27,495","27,665","27,925","27,475","36.32K","-1.47%"
"2021- 11- 18","27,905","27,885","28,040","27,160","30.82K","0.67%"
"2021- 11- 17","27,720","27,705","27,910","27,540","38.52K","0.62%"
"2021- 11- 16","27,550","27,100","27,660","27,100","27.27K","1.66%"
"2021- 11- 15","27,100","27,165","27,490","26,985","23.70K","-0.24%"
"2021- 11- 12","27,165","27,400","27,420","26,580","41.59K","-0.31%"
"2021- 11- 11","27,250","25,725","27,250","25,650","75.04K","4.89%"
"2021- 11- 10","25,980","26,170","26,350","25,800","25.83K","-0.69%"
"2021- 11- 09","26,160","25,680","26,170","25,680","24.94K","1.87%"
"2021- 11- 08","25,680","25,770","25,770","25,275","28.67K","0.51%"
"2021- 11- 05","25,550","25,510","25,585","25,085","13.33K","1.11%"
"2021- 11- 04","25,270","25,390","25,515","25,125","22.06K","-0.47%"
"2021- 11- 03","25,390","25,685","25,810","25,365","16.31K","-1.19%"
"2021- 11- 02","25,695","25,640","25,785","25,560","24.16K","0.25%"
"2021- 11- 01","25,630","25,290","25,655","25,260","36.14K","2.29%"
"2021- 10- 29","25,055","25,130","25,250","24,935","18.36K","-0.06%"
"2021- 10- 28","25,070","25,725","25,820","25,035","29.54K","-2.47%"
"2021- 10- 27","25,705","25,450","25,755","25,450","31.41K","1.16%"
"2021- 10- 26","25,410","24,915","25,495","24,900","46.10K","2.46%"
"2021- 10- 25","24,800","25,015","25,195","24,625","23.97K","-0.80%"
"2021- 10- 22","25,000","25,030","25,170","24,840","30.23K","-0.04%"
"2021- 10- 21","25,010","24,785","25,115","24,785","29.91K","0.99%"
"2021- 10- 20","24,765","24,975","25,245","24,735","53.94K","-0.48%"
"2021- 10- 19","24,885","24,110","24,885","24,110","46.98K","3.93%"
"2021- 10- 18","23,945","23,980","24,100","23,695","26.25K","0.59%"
"2021- 10- 15","23,805","23,800","23,890","23,620","27.01K","0.95%"
"2021- 10- 14","23,580","23,085","23,585","23,085","15.91K","2.57%"
"2021- 10- 13","22,990","22,585","23,185","22,585","24.04K","1.64%"
"2021- 10- 12","22,620","23,130","23,130","22,570","14.35K","-2.56%"
"2021- 10- 08","23,215","23,565","23,565","23,170","19.73K","-1.07%"
"2021- 10- 07","23,465","22,825","23,500","22,825","39.53K","4.01%"
"2021- 10- 06","22,560","22,740","23,000","22,490","21.90K","-0.13%"
"2021- 10- 05","22,590","22,745","22,930","22,495","21.72K","-2.21%"
"2021- 10- 01","23,100","23,295","23,380","23,000","20.58K","-0.90%"
"2021- 09- 30","23,310","22,760","23,395","22,760","21.93K","1.79%"
"2021- 09- 29","22,900","22,465","22,930","22,465","35.16K","-0.74%"
"2021- 09- 28","23,070","23,355","23,360","23,025","17.03K","-1.22%"
"2021- 09- 27","23,355","23,270","23,530","23,270","58.51K","0.21%"
"2021- 09- 24","23,305","23,080","23,420","23,080","29.31K","0.63%"
"2021- 09- 23","23,160","23,130","23,325","23,000","18.23K","-0.90%"
"2021- 09- 17","23,370","23,300","23,430","23,145","14.72K","0.30%"
"2021- 09- 16","23,300","23,535","23,630","23,300","20.68K","-0.87%"
"2021- 09- 15","23,505","23,470","23,700","23,420","22.51K","-0.04%"
"2021- 09- 14","23,515","23,050","23,635","22,855","42.26K","1.73%"
"2021- 09- 13","23,115","23,390","23,435","22,925","34.72K","-1.37%"
"2021- 09- 10","23,435","23,350","23,575","23,180","68.80K","-0.45%"
"2021- 09- 09","23,540","23,855","23,875","23,395","52.48K","-2.61%"
"2021- 09- 08","24,170","25,360","25,360","24,100","94.20K","-5.10%"
"2021- 09- 07","25,470","25,785","25,845","25,460","17.77K","-1.22%"
"2021- 09- 06","25,785","25,740","25,800","25,505","9.89K","0.00%"
"2021- 09- 03","25,785","25,655","25,835","25,590","80.84K","0.74%"
"2021- 09- 02","25,595","25,790","25,790","25,485","9.42K","-0.25%"
"2021- 09- 01","25,660","25,670","25,865","25,560","25.68K","-0.62%"
"2021- 08- 31","25,820","25,425","25,820","25,275","22.17K","1.57%"
"2021- 08- 30","25,420","25,300","25,425","25,155","21.05K","1.05%"
"2021- 08- 27","25,155","25,305","25,390","25,005","14.13K","-1.04%"
"2021- 08- 26","25,420","25,715","25,715","25,255","20.95K","-1.68%"
"2021- 08- 25","25,855","25,960","26,035","25,705","22.51K","0.08%"
"2021- 08- 24","25,835","25,750","25,880","25,595","23.84K","1.41%"
"2021- 08- 23","25,475","25,080","25,550","25,065","15.96K","2.49%"
"2021- 08- 20","24,855","25,330","25,520","24,775","26.43K","-1.86%"
"2021- 08- 19","25,325","25,065","25,650","25,055","28.72K","-0.14%"
"2021- 08- 18","25,360","24,765","25,425","24,765","18.24K","2.03%"
"2021- 08- 17","24,855","25,340","25,520","24,690","28.72K","-2.32%"
"2021- 08- 13","25,445","25,820","25,820","25,275","21.55K","-1.38%"
"2021- 08- 12","25,800","25,755","25,810","25,620","24.40K","0.19%"
"2021- 08- 11","25,750","26,090","26,135","25,730","25.18K","-1.27%"
"2021- 08- 10","26,080","26,165","26,290","25,920","11.43K","-0.65%"
"2021- 08- 09","26,250","26,010","26,250","25,800","10.28K","0.73%"
"2021- 08- 06","26,060","26,205","26,205","25,900","12.31K","-0.38%"
"2021- 08- 05","26,160","26,080","26,350","26,080","14.89K","0.69%"
"2021- 08- 04","25,980","25,435","26,000","25,335","22.73K","2.12%"
"2021- 08- 03","25,440","25,890","26,005","25,350","24.10K","-1.40%"
"2021- 08- 02","25,800","25,925","26,045","25,750","19.51K","-0.50%"
"2021- 07- 30","25,930","26,370","26,370","25,900","17.96K","-1.67%"
"2021- 07- 29","26,370","26,275","26,405","26,230","8.22K","0.59%"
"2021- 07- 28","26,215","26,250","26,450","26,130","13.09K","-0.81%"
"2021- 07- 27","26,430","26,650","26,710","26,320","13.15K","-0.34%"
"2021- 07- 26","26,520","26,940","27,070","26,395","25.02K","-0.49%"
"2021- 07- 23","26,650","26,320","26,800","26,320","17.39K","1.41%"
"2021- 07- 22","26,280","25,915","26,330","25,915","18.46K","1.41%"
"2021- 07- 21","25,915","26,815","26,815","25,890","38.33K","-2.17%"
"2021- 07- 20","26,490","26,400","26,610","26,245","29.24K","-0.77%"
"2021- 07- 19","26,695","26,915","26,915","26,580","32.58K","-1.28%"
"2021- 07- 16","27,040","26,930","27,170","26,710","33.16K","0.41%"
"2021- 07- 15","26,930","26,930","26,940","26,675","30.29K","0.34%"
"2021- 07- 14","26,840","26,750","26,960","26,620","39.06K","0.83%"
"2021- 07- 13","26,620","26,400","26,700","26,370","32.35K","1.22%"
"2021- 07- 12","26,300","26,320","26,360","25,995","21.29K","-0.02%"
"2021- 07- 09","26,305","26,210","26,370","25,820","45.58K","-0.83%"
"2021- 07- 08","26,525","26,385","26,760","26,315","23.29K","0.53%"
"2021- 07- 07","26,385","26,320","26,560","26,320","21.62K","0.61%"
"2021- 07- 06","26,225","26,395","26,490","26,220","25.27K","-0.53%"
"2021- 07- 05","26,365","26,480","26,685","26,330","26.17K","0.00%"
"2021- 07- 02","26,365","26,225","26,400","26,000","25.19K","0.53%"
"2021- 07- 01","26,225","26,195","26,575","26,195","43.02K","0.36%"
"2021- 06- 30","26,130","25,815","26,285","25,720","50.41K","1.77%"
"2021- 06- 29","25,675","25,475","25,710","25,475","18.19K","0.98%"
"2021- 06- 28","25,425","25,535","25,585","25,305","42.19K","-0.10%"
"2021- 06- 25","25,450","25,815","25,815","25,320","474.65K","-1.22%"
"2021- 06- 24","25,765","26,825","26,825","25,720","224.22K","-2.59%"
"2021- 06- 23","26,450","25,790","26,560","25,790","366.41K","3.34%"
"2021- 06- 22","25,595","25,775","25,775","25,445","28.85K","0.59%"
"2021- 06- 21","25,445","25,580","25,800","25,250","36.21K","-0.76%"
"2021- 06- 18","25,640","25,150","25,780","25,125","62.88K","2.56%"
"2021- 06- 17","25,000","24,570","25,015","24,455","37.27K","0.95%"
"2021- 06- 16","24,765","24,810","24,900","24,620","21.06K","-0.18%"
"2021- 06- 15","24,810","24,940","24,940","24,570","31.78K","-0.02%"
"2021- 06- 14","24,815","24,370","24,835","24,245","40.03K","2.69%"
"2021- 06- 11","24,165","24,310","24,390","23,985","19.34K","0.15%"
"2021- 06- 10","24,130","23,620","24,225","23,620","35.93K","2.62%"
"2021- 06- 09","23,515","23,445","23,650","23,445","15.54K","0.30%"
"2021- 06- 08","23,445","23,335","23,585","23,335","33.71K","0.11%"
"2021- 06- 07","23,420","23,165","23,445","23,150","21.24K","1.50%"
"2021- 06- 04","23,075","23,435","23,435","22,990","19.86K","-1.91%"
"2021- 06- 03","23,525","23,495","23,645","23,445","14.32K","0.34%"
"2021- 06- 02","23,445","23,715","23,835","23,395","10.88K","-0.59%"
"2021- 06- 01","23,585","23,345","23,645","23,345","21.07K","0.86%"
"2021- 05- 31","23,385","22,995","23,385","22,995","27.48K","1.72%"
"2021- 05- 28","22,990","23,080","23,120","22,855","24.49K","-0.67%"
"2021- 05- 27","23,145","22,930","23,185","22,655","19.21K","0.98%"
"2021- 05- 26","22,920","22,800","23,015","22,800","32.29K","0.64%"
"2021- 05- 25","22,775","22,640","22,775","22,530","15.87K","1.18%"
"2021- 05- 24","22,510","22,545","22,585","22,370","19.17K","-0.24%"
"2021- 05- 21","22,565","22,505","22,745","22,415","22.74K","1.42%"
"2021- 05- 20","22,250","22,060","22,290","21,985","9.58K","0.45%"
"2021- 05- 18","22,150","21,880","22,160","21,875","12.35K","2.00%"
"2021- 05- 17","21,715","21,665","21,730","21,540","10.63K","0.77%"
"2021- 05- 14","21,550","21,630","21,660","21,460","14.52K","0.09%"
"2021- 05- 13","21,530","21,460","21,650","21,275","14.40K","-0.94%"
"2021- 05- 12","21,735","22,100","22,220","21,660","17.02K","-1.83%"
"2021- 05- 11","22,140","22,390","22,475","22,025","25.24K","-2.12%"
"2021- 05- 10","22,620","22,180","22,650","22,180","16.13K","2.03%"
"2021- 05- 07","22,170","21,900","22,315","21,900","19.05K","1.35%"
"2021- 05- 06","21,875","21,950","21,980","21,750","18.85K","-0.57%"
"2021- 05- 04","22,000","21,765","22,000","21,635","10.28K","0.73%"
"2021- 05- 03","21,840","22,040","22,275","21,840","14.08K","-0.91%"
"2021- 04- 30","22,040","22,445","22,445","21,890","35.31K","-1.61%"
"2021- 04- 29","22,400","22,860","22,860","22,400","9.12K","-1.30%"
"2021- 04- 28","22,695","23,280","23,280","22,680","10.94K","-1.82%"
"2021- 04- 27","23,115","23,085","23,335","23,050","20.78K","0.37%"
"2021- 04- 26","23,030","23,135","23,135","22,985","12.43K","-0.11%"
"2021- 04- 23","23,055","23,075","23,200","22,745","11.91K","-0.19%"
"2021- 04- 22","23,100","23,235","23,390","23,075","15.26K","-0.32%"
"2021- 04- 21","23,175","23,590","23,590","23,175","12.28K","-1.72%"
"2021- 04- 20","23,580","23,480","23,655","23,475","11.63K","0.21%"
"2021- 04- 19","23,530","23,815","23,870","23,530","26.25K","-1.18%"
"2021- 04- 16","23,810","23,660","23,815","23,585","25.88K","0.68%"
"2021- 04- 15","23,650","23,495","24,320","23,495","38.34K","1.85%"
"2021- 04- 14","23,220","23,260","23,375","23,175","24.64K","0.48%"
"2021- 04- 13","23,110","23,105","23,125","23,035","21.48K","0.02%"
"2021- 04- 12","23,105","23,065","23,120","22,845","388.86K","0.46%"
"2021- 04- 09","23,000","22,820","23,040","22,690","51.08K","1.55%"
"2021- 04- 08","22,650","22,490","22,790","22,340","35.08K","0.71%"
"2021- 04- 07","22,490","22,565","22,565","22,370","12.12K","-0.13%"
"2021- 04- 06","22,520","22,145","22,535","22,095","45.05K","2.67%"
"2021- 04- 05","21,935","22,100","22,100","21,840","7.37K","0.30%"
"2021- 04- 02","21,870","21,865","22,020","21,830","10.80K","0.32%"
"2021- 04- 01","21,800","21,980","21,980","21,650","17.06K","-0.02%"
"2021- 03- 31","21,805","21,800","22,070","21,800","10.60K","0.76%"
"2021- 03- 30","21,640","21,415","21,780","21,415","8.16K","1.03%"
"2021- 03- 29","21,420","21,880","21,925","21,390","14.80K","-2.08%"
"2021- 03- 26","21,875","21,685","21,875","21,665","9.87K","0.97%"
"2021- 03- 25","21,665","21,810","21,845","21,530","7.42K","-0.89%"
"2021- 03- 24","21,860","21,805","21,860","21,525","11.64K","0.46%"
"2021- 03- 23","21,760","21,925","22,120","21,730","5.69K","-0.64%"
"2021- 03- 22","21,900","21,920","21,970","21,700","31.24K","-0.16%"
"2021- 03- 19","21,935","21,670","22,080","21,630","11.70K","-0.66%"
"2021- 03- 18","22,080","21,890","22,240","21,850","30.21K","1.75%"
"2021- 03- 17","21,700","21,660","21,985","21,565","9.25K","0.18%"
"2021- 03- 16","21,660","21,600","21,745","21,460","24.10K","0.93%"
"2021- 03- 15","21,460","21,470","21,500","21,230","7.37K","-0.05%"
"2021- 03- 12","21,470","21,600","21,610","21,400","24.96K","1.27%"
"2021- 03- 11","21,200","20,825","21,300","20,820","16.24K","1.83%"
"2021- 03- 10","20,820","21,025","21,080","20,730","24.27K","1.07%"
"2021- 03- 09","20,600","20,880","20,880","20,250","14.37K","-1.44%"
"2021- 03- 08","20,900","21,510","21,550","20,880","12.85K","-2.13%"
"2021- 03- 05","21,355","21,420","21,420","21,050","18.12K","-2.09%"
"2021- 03- 04","21,810","21,810","22,005","21,630","9.72K","-0.95%"
"2021- 03- 03","22,020","21,490","22,045","21,485","18.78K","2.28%"
"2021- 03- 02","21,530","21,960","22,000","21,460","34.68K","0.73%"
"2021- 02- 26","21,375","21,540","21,700","21,220","21.83K","-2.17%"
"2021- 02- 25","21,850","21,525","21,850","21,405","21.93K","3.02%"
"2021- 02- 24","21,210","21,665","22,020","21,200","36.29K","-2.08%"
"2021- 02- 23","21,660","21,595","21,845","21,410","50.09K","-0.64%"
"2021- 02- 22","21,800","22,495","22,650","21,765","42.88K","-3.37%"
"2021- 02- 19","22,560","22,450","22,560","21,970","29.78K","0.53%"
"2021- 02- 18","22,440","22,700","22,825","22,360","38.76K","-1.15%"
"2021- 02- 17","22,700","23,040","23,040","22,500","32.96K","-1.30%"
"2021- 02- 16","23,000","22,710","23,030","22,510","174.75K","2.36%"
"2021- 02- 15","22,470","22,670","22,760","22,350","35.14K","0.25%"
"2021- 02- 10","22,415","21,970","22,465","21,950","54.35K","2.47%"
"2021- 02- 09","21,875","21,950","22,030","21,700","34.69K","-0.27%"
"2021- 02- 08","21,935","21,695","22,195","21,670","32.41K","1.22%"
"2021- 02- 07","21,670","21,670","21,670","21,670","","0.00%"
"2021- 02- 05","21,670","21,565","21,740","21,335","19.28K","0.70%"
"2021- 02- 04","21,520","22,050","22,050","21,400","44.92K","-2.93%"
"2021- 02- 03","22,170","21,800","22,170","21,780","51.36K","2.21%"
"2021- 02- 02","21,690","21,500","21,920","21,340","66.04K","2.70%"
"2021- 02- 01","21,120","20,705","21,135","20,480","54.83K","1.56%"
"2021- 01- 29","20,795","21,585","21,610","20,565","130.15K","-2.92%"
"2021- 01- 28","21,420","20,950","21,680","20,805","139.42K","0.16%"
"2021- 01- 27","21,385","21,180","21,600","21,180","343.96K","1.16%"
"2021- 01- 26","21,140","21,630","21,675","20,970","41.29K","-2.22%"
"2021- 01- 25","21,620","21,560","21,735","21,320","38.54K","1.36%"
"2021- 01- 22","21,330","20,845","21,550","20,680","367.65K","3.64%"
"2021- 01- 21","20,580","20,560","20,770","20,555","27.35K","1.16%"
"2021- 01- 20","20,345","20,275","20,345","20,000","17.17K","0.92%"
"2021- 01- 19","20,160","19,830","20,295","19,800","14.82K","2.28%"
"2021- 01- 18","19,710","19,880","20,080","19,700","12.14K","-1.84%"
"2021- 01- 15","20,080","20,575","20,800","20,080","22.52K","-2.22%"
"2021- 01- 14","20,535","20,650","20,820","20,500","23.73K","0.07%"
"2021- 01- 13","20,520","20,495","20,615","20,345","30.28K","0.71%"
"2021- 01- 12","20,375","20,225","20,375","19,725","25.95K","-0.22%"
"2021- 01- 11","20,420","20,840","20,940","19,940","66.38K","-0.63%"
"2021- 01- 10","20,550","20,550","20,550","20,550","","0.00%"
"2021- 01- 08","20,550","19,950","20,670","19,635","73.94K","4.85%"
"2021- 01- 07","19,600","19,595","19,670","19,495","22.65K","0.72%"
"2021- 01- 06","19,460","19,795","20,100","19,460","44.81K","-1.34%"
"2021- 01- 05","19,725","19,645","19,725","19,415","38.57K","0.15%"
"2021- 01- 04","19,695","19,530","19,695","19,220","50.86K","1.47%"
"2020- 12- 30","19,410","19,040","19,455","19,015","26.07K","2.08%"
"2020- 12- 29","19,015","18,825","19,050","18,825","31.24K","1.66%"
"2020- 12- 28","18,705","18,810","18,810","18,570","15.55K","0.27%"
"2020- 12- 24","18,655","18,765","18,765","18,560","11.41K","0.05%"
"2020- 12- 23","18,645","18,560","18,860","18,560","10.55K","0.76%"
"2020- 12- 22","18,505","18,605","18,860","18,450","23.38K","-0.80%"
"2020- 12- 21","18,655","18,570","18,685","18,400","23.45K","0.51%"
"2020- 12- 18","18,560","18,580","18,675","18,555","6.10K","-0.46%"
"2020- 12- 17","18,645","18,750","18,755","18,590","6.37K","-0.51%"
"2020- 12- 16","18,740","18,705","18,745","18,660","7.65K","0.64%"
"2020- 12- 15","18,620","18,790","18,790","18,505","15.02K","-0.53%"
"2020- 12- 14","18,720","18,855","18,900","18,720","10.23K","-0.58%"
"2020- 12- 11","18,830","18,775","18,945","18,740","9.10K","0.56%"
"2020- 12- 10","18,725","18,695","18,850","18,470","16.04K","0.16%"
"2020- 12- 09","18,695","18,780","18,860","18,640","14.10K","0.48%"
"2020- 12- 08","18,605","18,830","18,830","18,600","17.17K","-1.01%"
"2020- 12- 07","18,795","19,135","19,135","18,645","18.57K","-1.10%"
"2020- 12- 04","19,005","18,915","19,070","18,820","36.73K","0.98%"
"2020- 12- 03","18,820","18,515","18,900","18,515","32.78K","2.51%"
"2020- 12- 02","18,360","18,355","18,400","18,310","41.53K","0.05%"
"2020- 12- 01","18,350","18,095","18,425","18,095","23.39K","1.72%"
"2020- 11- 30","18,040","18,280","18,310","18,040","20.84K","-1.45%"
"2020- 11- 27","18,305","18,210","18,415","18,210","15.99K","0.49%"
"2020- 11- 26","18,215","18,120","18,230","18,040","10.21K","0.91%"
"2020- 11- 25","18,050","18,370","18,370","17,990","25.30K","-1.42%"
"2020- 11- 24","18,310","18,330","18,445","18,230","16.29K","-0.11%"
"2020- 11- 23","18,330","18,400","18,440","18,320","8.29K","0.25%"
"2020- 11- 20","18,285","18,280","18,315","18,205","5.38K","0.36%"
"2020- 11- 19","18,220","18,090","18,250","18,060","6.62K","0.58%"
"2020- 11- 18","18,115","17,930","18,210","17,885","38.21K","1.40%"
"2020- 11- 17","17,865","17,925","17,930","17,730","15.10K","-0.69%"
"2020- 11- 16","17,990","18,075","18,130","17,935","12.71K","-0.17%"
"2020- 11- 13","18,020","17,850","18,050","17,800","7.43K","0.67%"
"2020- 11- 12","17,900","17,965","18,190","17,845","57.73K","-0.28%"
"2020- 11- 11","17,950","17,820","17,985","17,555","11.32K","0.20%"
"2020- 11- 10","17,915","17,990","18,085","17,845","24.38K","-3.37%"
"2020- 11- 09","18,540","18,460","18,660","18,415","13.86K","0.93%"
"2020- 11- 06","18,370","18,500","18,670","18,305","26.68K","0.00%"
"2020- 11- 05","18,370","18,240","18,400","18,050","41.54K","1.49%"
"2020- 11- 04","18,100","17,460","18,220","17,460","51.89K","4.05%"
"2020- 11- 03","17,395","17,260","17,510","17,260","18.11K","0.03%"
"2020- 11- 02","17,390","17,160","17,420","17,160","7.51K","1.19%"
"2020- 10- 30","17,185","17,830","17,830","17,150","90.35K","-3.67%"
"2020- 10- 29","17,840","17,600","17,840","17,545","27.10K","-0.17%"
"2020- 10- 28","17,870","17,330","17,870","17,330","10.12K","2.97%"
"2020- 10- 27","17,355","17,160","17,590","17,160","87.68K","0.61%"
"2020- 10- 26","17,250","17,650","17,650","17,205","20.93K","-2.38%"
"2020- 10- 23","17,670","18,030","18,030","17,600","9.08K","-1.48%"
"2020- 10- 22","17,935","17,995","18,050","17,860","7.64K","-1.51%"
"2020- 10- 21","18,210","18,035","18,405","18,035","6.11K","0.55%"
"2020- 10- 20","18,110","17,840","18,110","17,615","18.33K","1.31%"
"2020- 10- 19","17,875","18,275","18,275","17,875","15.70K","-1.60%"
"2020- 10- 16","18,165","18,280","18,280","18,000","13.68K","-0.19%"
"2020- 10- 15","18,200","18,755","18,755","18,070","19.00K","-3.22%"
"2020- 10- 14","18,805","18,780","18,935","18,710","11.71K","0.16%"
"2020- 10- 13","18,775","18,805","18,940","18,700","26.58K","0.19%"
"2020- 10- 12","18,740","19,105","19,105","18,740","19.92K","-1.91%"
"2020- 10- 08","19,105","19,320","19,380","19,050","12.32K","-0.88%"
"2020- 10- 07","19,275","19,070","19,300","19,065","12.76K","-0.39%"
"2020- 10- 06","19,350","19,160","19,385","18,980","19.08K","0.76%"
"2020- 10- 05","19,205","19,225","19,395","18,920","11.69K","-0.39%"
"2020- 09- 29","19,280","19,445","19,540","19,095","25.49K","0.05%"
"2020- 09- 28","19,270","18,950","19,290","18,935","50.86K","2.28%"
"2020- 09- 25","18,840","18,940","18,985","18,450","14.99K","-0.19%"
"2020- 09- 24","18,875","19,100","19,175","18,750","17.14K","-2.86%"
"2020- 09- 23","19,430","19,325","19,550","18,755","27.07K","1.44%"
"2020- 09- 22","19,155","19,585","19,810","19,070","32.95K","-2.64%"
"2020- 09- 21","19,675","19,935","20,100","19,650","21.09K","-1.63%"
"2020- 09- 18","20,000","19,735","20,000","19,675","19.69K","1.01%"
"2020- 09- 17","19,800","20,065","20,065","19,725","41.33K","-1.79%"
"2020- 09- 16","20,160","20,300","20,380","20,105","23.39K","-0.49%"
"2020- 09- 15","20,260","19,860","20,345","19,860","20.66K","1.63%"
"2020- 09- 14","19,935","20,120","20,120","19,750","79.67K","-0.92%"
"2020- 09- 11","20,120","20,125","20,225","19,945","21.75K","-1.15%"
"2020- 09- 10","20,355","20,435","20,550","20,065","25.53K","1.02%"
"2020- 09- 09","20,150","20,195","20,320","20,000","45.65K","-1.85%"
"2020- 09- 08","20,530","20,615","20,765","20,315","49.50K","-0.41%"
"2020- 09- 07","20,615","21,190","21,190","20,565","50.58K","-2.07%"
"2020- 09- 04","21,050","20,350","21,195","20,350","91.27K","-1.36%"
"2020- 09- 03","21,340","21,205","21,380","20,820","66.31K","2.11%"
"2020- 09- 02","20,900","20,565","20,900","20,555","42.48K","2.75%"
"2020- 09- 01","20,340","20,550","20,785","20,220","32.97K","-0.22%"
"2020- 08- 31","20,385","20,620","20,895","20,185","41.72K","-0.02%"
"2020- 08- 28","20,390","20,530","20,635","20,190","35.44K","-0.80%"
"2020- 08- 27","20,555","20,035","20,760","20,035","56.72K","2.67%"
"2020- 08- 26","20,020","19,785","20,120","19,600","39.28K","1.24%"
"2020- 08- 25","19,775","19,725","19,785","19,500","33.80K","0.71%"
"2020- 08- 24","19,635","19,425","19,680","19,125","30.15K","1.79%"
"2020- 08- 21","19,290","19,250","19,395","18,860","42.48K","1.93%"
"2020- 08- 20","18,925","19,705","19,820","18,750","36.92K","-4.08%"
"2020- 08- 19","19,730","19,560","19,730","19,310","32.60K","1.96%"
"2020- 08- 18","19,350","19,525","19,975","19,140","61.06K","-0.41%"
"2020- 08- 14","19,430","19,655","19,655","19,155","90.49K","-0.36%"
"2020- 08- 13","19,500","19,385","19,790","19,280","74.03K","1.59%"
"2020- 08- 12","19,195","18,980","19,225","18,880","24.79K","0.13%"
"2020- 08- 11","19,170","19,800","19,800","19,040","55.69K","-1.49%"
"2020- 08- 10","19,460","19,360","19,465","18,965","33.97K","0.28%"
"2020- 08- 07","19,405","19,735","19,825","19,290","50.52K","-0.21%"
"2020- 08- 06","19,445","19,285","19,515","19,160","44.37K","0.70%"
"2020- 08- 05","19,310","19,170","19,320","19,045","34.59K","0.81%"
"2020- 08- 04","19,155","19,445","19,530","18,925","78.15K","0.42%"
"2020- 08- 03","19,075","18,440","19,075","18,375","61.20K","4.26%"
"2020- 07- 31","18,295","18,090","18,370","18,090","47.66K","1.16%"
"2020- 07- 30","18,085","18,250","18,250","18,030","15.44K","0.36%"
"2020- 07- 29","18,020","17,825","18,020","17,660","23.34K","1.01%"
"2020- 07- 28","17,840","17,710","17,970","17,710","18.32K","1.31%"
"2020- 07- 27","17,610","17,530","17,720","17,410","18.70K","0.46%"
"2020- 07- 24","17,530","17,485","17,900","17,470","18.23K","-1.27%"
"2020- 07- 23","17,755","17,520","17,825","17,500","39.64K","1.11%"
"2020- 07- 22","17,560","17,460","17,600","17,160","39.94K","-0.31%"
