"날짜","종가","시가","고가","저가","거래량","변동 %"
"2019- 02- 13","12,045","11,900","12,080","11,900","2.92K","1.35%"
"2019- 02- 12","11,885","11,875","11,900","11,790","1.92K","-0.13%"
"2019- 02- 11","11,900","11,925","11,945","11,805","0.22K","0.04%"
"2019- 02- 08","11,895","12,015","12,065","11,840","0.77K","-1.41%"
"2019- 02- 07","12,065","12,010","12,115","11,995","3.58K","0.21%"
"2019- 02- 01","12,040","12,030","12,125","12,025","1.57K","-0.21%"
"2019- 01- 31","12,065","12,225","12,240","11,990","2.08K","-0.08%"
"2019- 01- 30","12,075","12,015","12,120","11,910","2.84K","0.92%"
"2019- 01- 29","11,965","11,850","11,995","11,800","2.17K","0.93%"
"2019- 01- 28","11,855","11,855","11,920","11,840","1.50K","0.08%"
"2019- 01- 25","11,845","11,580","11,885","11,580","2.93K","1.76%"
"2019- 01- 24","11,640","11,610","11,670","11,570","1.28K","-0.51%"
"2019- 01- 23","11,700","11,640","11,705","11,565","1.86K","0.17%"
"2019- 01- 22","11,680","11,735","11,765","11,645","0.94K","-0.47%"
"2019- 01- 21","11,735","11,700","11,790","11,685","3.42K","0.99%"
"2019- 01- 18","11,620","11,625","11,645","11,550","1.39K","1.00%"
"2019- 01- 17","11,505","11,500","11,620","11,500","1.71K","0.44%"
"2019- 01- 16","11,455","11,385","11,455","11,385","0.76K","0.61%"
"2019- 01- 15","11,385","11,290","11,420","11,290","0.59K","1.02%"
"2019- 01- 14","11,270","11,355","11,405","11,250","2.68K","-0.79%"
"2019- 01- 11","11,360","11,275","11,380","11,255","0.29K","0.75%"
"2019- 01- 10","11,275","11,350","11,350","11,210","1.11K","0.04%"
"2019- 01- 09","11,270","11,110","11,315","11,110","0.82K","1.67%"
"2019- 01- 08","11,085","11,165","11,170","11,085","0.82K","0.00%"
"2019- 01- 07","11,085","10,855","11,215","10,855","3.53K","3.55%"
"2019- 01- 04","10,705","10,670","10,705","10,590","0.27K","0.00%"
"2019- 01- 03","10,705","11,020","11,020","10,700","2.21K","-2.55%"
"2019- 01- 02","10,985","11,400","11,400","10,945","5.99K","-3.30%"
"2018- 12- 28","11,360","11,350","11,360","11,315","0.20K","0.09%"
"2018- 12- 27","11,350","11,515","11,515","11,290","1.27K","1.16%"
"2018- 12- 26","11,220","11,120","11,230","11,110","5.40K","-0.71%"
"2018- 12- 24","11,300","11,290","11,320","11,240","1.35K","0.09%"
"2018- 12- 21","11,290","11,130","11,300","11,130","1.63K","1.35%"
"2018- 12- 20","11,140","11,210","11,210","11,035","2.16K","-0.62%"
"2018- 12- 19","11,210","11,040","11,240","11,000","5.25K","1.59%"
"2018- 12- 18","11,035","11,180","11,180","11,005","8.11K","-2.22%"
"2018- 12- 17","11,285","11,325","11,405","11,285","4.48K","0.18%"
"2018- 12- 14","11,265","11,375","11,480","11,195","0.73K","-0.22%"
"2018- 12- 13","11,290","11,280","11,350","11,250","0.78K","0.76%"
"2018- 12- 12","11,205","11,165","11,240","11,150","4.06K","0.99%"
"2018- 12- 11","11,095","11,060","11,110","11,020","0.24K","0.27%"
"2018- 12- 10","11,065","11,230","11,230","10,990","3.73K","-2.30%"
"2018- 12- 07","11,325","11,445","11,445","11,255","2.46K","-0.57%"
"2018- 12- 06","11,390","11,550","11,570","11,345","3.38K","-1.56%"
"2018- 12- 05","11,570","11,515","11,640","11,450","0.39K","-1.03%"
"2018- 12- 04","11,690","11,875","11,875","11,620","1.72K","-1.56%"
"2018- 12- 03","11,875","11,655","11,875","11,655","2.41K","3.67%"
"2018- 11- 30","11,455","11,425","11,490","11,415","3.92K","0.66%"
"2018- 11- 29","11,380","11,475","11,475","11,355","2.79K","0.35%"
"2018- 11- 28","11,340","11,420","11,420","11,255","1.11K","-0.44%"
"2018- 11- 27","11,390","11,350","11,390","11,210","2.06K","0.89%"
"2018- 11- 26","11,290","11,255","11,290","11,135","1.43K","0.22%"
"2018- 11- 23","11,265","11,510","11,525","11,235","0.34K","-1.44%"
"2018- 11- 22","11,430","11,505","11,505","11,400","0.70K","-0.35%"
"2018- 11- 21","11,470","11,315","11,470","11,315","0.71K","0.26%"
"2018- 11- 20","11,440","11,495","11,510","11,345","0.51K","-0.56%"
"2018- 11- 19","11,505","11,490","11,600","11,440","0.47K","1.01%"
"2018- 11- 16","11,390","11,405","11,420","11,345","0.77K","0.00%"
"2018- 11- 15","11,390","11,245","11,390","11,200","0.68K","1.06%"
"2018- 11- 14","11,270","11,360","11,360","11,180","0.65K","-0.88%"
"2018- 11- 13","11,370","11,245","11,370","11,025","0.12K","-0.04%"
"2018- 11- 12","11,375","11,330","11,445","11,245","0.76K","0.00%"
"2018- 11- 09","11,375","11,505","11,510","11,315","1.11K","-1.13%"
"2018- 11- 08","11,505","11,560","11,645","11,485","2.40K","0.48%"
"2018- 11- 07","11,450","11,585","11,610","11,395","0.81K","-1.17%"
"2018- 11- 06","11,585","11,695","11,695","11,520","0.17K","-0.64%"
"2018- 11- 05","11,660","11,630","11,660","11,500","0.80K","-0.81%"
"2018- 11- 02","11,755","11,380","11,755","11,380","1.80K","4.30%"
"2018- 11- 01","11,270","11,525","11,540","11,270","3.46K","-2.21%"
"2018- 10- 31","11,525","11,200","11,525","11,105","8.19K","3.04%"
"2018- 10- 30","11,185","11,080","11,300","11,030","3.13K","0.95%"
"2018- 10- 29","11,080","11,355","11,540","11,070","10.49K","-1.25%"
"2018- 10- 26","11,220","11,695","11,695","11,150","2.18K","-4.06%"
"2018- 10- 25","11,695","11,355","11,695","11,350","5.28K","1.52%"
"2018- 10- 24","11,520","11,625","11,655","11,490","2.26K","0.48%"
"2018- 10- 23","11,465","11,730","11,730","11,400","1.49K","-3.13%"
"2018- 10- 22","11,835","11,505","11,835","11,505","1.11K","1.24%"
"2018- 10- 19","11,690","11,645","11,695","11,365","2.12K","-0.60%"
"2018- 10- 18","11,760","11,870","11,870","11,700","0.13K","-0.93%"
"2018- 10- 17","11,870","11,700","11,940","11,700","14.01K","1.98%"
"2018- 10- 16","11,640","11,770","11,770","11,610","0.21K","-0.34%"
"2018- 10- 15","11,680","11,635","11,750","11,515","0.47K","0.39%"
"2018- 10- 12","11,635","11,410","11,685","11,410","13.85K","1.62%"
"2018- 10- 11","11,450","11,595","11,700","11,360","9.56K","-3.94%"
"2018- 10- 10","11,920","12,035","12,035","11,840","4.83K","-0.96%"
"2018- 10- 08","12,035","12,170","12,170","12,035","0.75K","-1.35%"
"2018- 10- 05","12,200","12,175","12,225","12,060","2.60K","0.12%"
"2018- 10- 04","12,185","12,565","12,565","12,140","5.46K","-3.02%"
"2018- 10- 02","12,565","12,615","12,720","12,535","1.78K","-0.71%"
"2018- 10- 01","12,655","12,635","12,750","12,635","10.98K","0.40%"
"2018- 09- 28","12,605","12,550","12,670","12,505","5.24K","0.72%"
"2018- 09- 27","12,515","12,265","12,560","12,250","1.77K","1.50%"
"2018- 09- 21","12,330","12,355","12,355","12,235","2.85K","0.69%"
"2018- 09- 20","12,245","12,325","12,325","12,170","1.37K","-0.65%"
"2018- 09- 19","12,325","12,455","12,455","12,325","0.39K","-1.00%"
"2018- 09- 18","12,450","12,295","12,450","12,270","1.66K","1.06%"
"2018- 09- 17","12,320","12,455","12,455","12,315","0.92K","-1.00%"
"2018- 09- 14","12,445","12,345","12,475","12,345","0.25K","0.81%"
"2018- 09- 13","12,345","12,405","12,420","12,325","2.68K","0.24%"
"2018- 09- 12","12,315","12,340","12,365","12,260","3.88K","-0.08%"
"2018- 09- 11","12,325","12,360","12,375","12,230","6.28K","0.04%"
"2018- 09- 10","12,320","12,220","12,385","12,220","0.65K","0.65%"
"2018- 09- 07","12,240","12,295","12,295","12,180","1.04K","-0.08%"
"2018- 09- 06","12,250","12,345","12,345","12,240","7.95K","-0.69%"
"2018- 09- 05","12,335","12,495","12,495","12,305","0.58K","-1.32%"
"2018- 09- 04","12,500","12,520","12,520","12,400","0.45K","-0.16%"
"2018- 09- 03","12,520","12,495","12,545","12,450","5.99K","0.04%"
"2018- 08- 31","12,515","12,425","12,515","12,350","2.58K","0.56%"
"2018- 08- 30","12,445","12,645","12,645","12,445","4.37K","-1.58%"
"2018- 08- 29","12,645","12,590","12,660","12,560","0.75K","0.68%"
"2018- 08- 28","12,560","12,615","12,650","12,540","5.38K","-0.24%"
"2018- 08- 27","12,590","12,525","12,590","12,430","6.66K","0.80%"
"2018- 08- 24","12,490","12,325","12,490","12,315","2.95K","1.42%"
"2018- 08- 23","12,315","12,415","12,415","12,195","2.97K","-0.32%"
"2018- 08- 22","12,355","12,645","12,645","12,305","5.67K","-2.25%"
"2018- 08- 21","12,640","12,665","12,665","12,555","0.78K","-0.51%"
"2018- 08- 20","12,705","12,725","12,805","12,665","16.28K","0.32%"
"2018- 08- 17","12,665","12,695","12,695","12,620","0.14K","0.20%"
"2018- 08- 16","12,640","12,535","12,640","12,450","5.59K","-0.35%"
"2018- 08- 14","12,685","12,510","12,685","12,505","1.60K","1.44%"
"2018- 08- 13","12,505","12,620","12,620","12,465","12.54K","-0.95%"
"2018- 08- 10","12,625","12,685","12,720","12,585","0.62K","-0.47%"
"2018- 08- 09","12,685","12,585","12,685","12,550","1.67K","0.79%"
"2018- 08- 08","12,585","12,670","12,680","12,560","2.09K","-0.75%"
"2018- 08- 07","12,680","12,540","12,680","12,500","0.62K","0.79%"
"2018- 08- 06","12,580","12,700","12,700","12,530","1.87K","-0.94%"
"2018- 08- 03","12,700","12,470","12,700","12,470","2.53K","1.93%"
"2018- 08- 02","12,460","12,660","12,670","12,430","3.24K","-1.50%"
"2018- 08- 01","12,650","12,790","12,815","12,575","41.49K","-1.09%"
"2018- 07- 31","12,790","12,800","12,840","12,700","9.09K","-0.08%"
"2018- 07- 30","12,800","12,705","12,840","12,670","2.51K","0.79%"
"2018- 07- 27","12,700","12,750","12,790","12,590","0.69K","0.12%"
"2018- 07- 26","12,685","12,435","12,685","12,435","4.18K","2.51%"
"2018- 07- 25","12,375","12,360","12,400","12,265","7.55K","2.32%"
"2018- 07- 24","12,095","12,125","12,130","12,015","8.33K","-0.04%"
"2018- 07- 23","12,100","12,215","12,225","12,100","1.65K","-0.41%"
"2018- 07- 20","12,150","12,205","12,215","12,105","0.80K","-0.74%"
"2018- 07- 19","12,240","12,205","12,295","12,205","5.40K","1.16%"
"2018- 07- 18","12,100","12,200","12,240","12,100","3.22K","0.04%"
"2018- 07- 17","12,095","12,285","12,285","12,055","0.62K","-1.71%"
"2018- 07- 16","12,305","12,300","12,420","12,285","0.81K","-0.24%"
"2018- 07- 13","12,335","12,245","12,335","12,230","0.98K","1.69%"
"2018- 07- 12","12,130","12,110","12,180","12,090","142.74K","0.25%"
"2018- 07- 11","12,100","12,105","12,125","12,030","0.80K","-0.74%"
"2018- 07- 10","12,190","12,120","12,235","12,120","0.87K","0.37%"
"2018- 07- 09","12,145","12,065","12,190","11,975","9.93K","0.33%"
"2018- 07- 06","12,105","11,940","12,105","11,900","0.78K","1.59%"
"2018- 07- 05","11,915","11,960","11,965","11,870","0.38K","0.34%"
"2018- 07- 04","11,875","11,825","11,935","11,825","2.39K","0.00%"
"2018- 07- 03","11,875","12,000","12,010","11,725","7.40K","-0.59%"
"2018- 07- 02","11,945","12,525","12,525","11,945","23.43K","-4.74%"
"2018- 06- 29","12,540","12,565","12,565","12,265","0.43K","0.00%"
"2018- 06- 28","12,540","12,500","12,550","12,440","1.10K","0.20%"
"2018- 06- 27","12,515","12,715","12,715","12,515","6.30K","-2.72%"
"2018- 06- 26","12,865","12,645","12,865","12,645","0.54K","0.43%"
"2018- 06- 25","12,810","12,700","12,810","12,620","0.86K","1.51%"
"2018- 06- 22","12,620","12,570","12,620","12,445","1.13K","-0.51%"
"2018- 06- 21","12,685","12,710","12,800","12,655","2.70K","-0.67%"
"2018- 06- 20","12,770","12,700","12,775","12,700","5.95K","0.55%"
"2018- 06- 19","12,700","13,020","13,035","12,655","2.48K","-3.20%"
"2018- 06- 18","13,120","13,265","13,310","13,045","4.18K","-1.09%"
"2018- 06- 15","13,265","13,310","13,310","13,190","0.68K","0.26%"
"2018- 06- 14","13,230","13,440","13,440","13,200","0.68K","-1.89%"
"2018- 06- 12","13,485","13,470","13,515","13,390","12.59K","0.56%"
"2018- 06- 11","13,410","13,310","13,445","13,180","6.40K","0.79%"
"2018- 06- 08","13,305","13,230","13,350","13,230","1.11K","0.57%"
"2018- 06- 07","13,230","13,205","13,285","13,180","2.86K","0.57%"
"2018- 06- 06","13,155","13,155","13,155","13,155","","0.00%"
"2018- 06- 05","13,155","13,115","13,155","13,095","1.40K","0.42%"
"2018- 06- 04","13,100","12,865","13,120","12,865","1.93K","2.30%"
"2018- 06- 01","12,805","12,880","12,890","12,785","26.26K","-0.66%"
"2018- 05- 31","12,890","12,820","12,965","12,790","2.73K","1.66%"
"2018- 05- 30","12,680","12,945","12,945","12,625","14.65K","-2.54%"
"2018- 05- 29","13,010","13,080","13,080","13,010","1.01K","-1.03%"
"2018- 05- 28","13,145","13,080","13,145","13,010","2.61K","1.62%"
"2018- 05- 25","12,935","12,975","13,020","12,920","17.11K","-0.31%"
"2018- 05- 24","12,975","13,130","13,165","12,940","8.41K","-1.18%"
"2018- 05- 23","13,130","13,145","13,205","13,055","6.07K","-0.57%"
"2018- 05- 21","13,205","13,195","13,250","13,110","3.22K","0.00%"
"2018- 05- 18","13,205","13,040","13,205","13,040","0.54K","1.15%"
"2018- 05- 17","13,055","12,995","13,155","12,995","3.79K","0.38%"
"2018- 05- 16","13,005","13,010","13,105","12,940","3.67K","-1.18%"
"2018- 05- 15","13,160","13,245","13,255","13,110","16.12K","-0.87%"
"2018- 05- 14","13,275","13,175","13,300","13,175","3.09K","0.87%"
"2018- 05- 11","13,160","13,080","13,165","13,080","3.92K","0.84%"
"2018- 05- 10","13,050","12,960","13,050","12,960","2.22K","0.50%"
"2018- 05- 09","12,985","12,725","13,000","12,710","3.37K","1.45%"
"2018- 05- 08","12,800","12,945","12,945","12,800","3.25K","-1.20%"
"2018- 05- 04","12,955","13,205","13,225","12,920","183.80K","-2.34%"
"2018- 05- 03","13,265","13,235","13,420","13,150","27.97K","-0.08%"
"2018- 05- 02","13,275","13,335","13,395","13,145","51.03K","0.04%"
"2018- 04- 30","13,270","13,050","13,270","13,050","4.85K","2.00%"
"2018- 04- 27","13,010","13,170","13,230","13,010","4.27K","-2.62%"
"2018- 04- 26","13,360","13,310","13,460","13,240","2.77K","0.91%"
"2018- 04- 25","13,240","13,600","13,600","13,180","4.30K","-3.07%"
"2018- 04- 24","13,660","13,795","13,795","13,635","13.30K","-0.26%"
"2018- 04- 23","13,695","13,680","13,700","13,630","4.36K","0.18%"
"2018- 04- 20","13,670","13,715","13,765","13,655","48.17K","-0.33%"
"2018- 04- 19","13,715","13,780","13,780","13,660","37.99K","-0.33%"
"2018- 04- 18","13,760","13,740","13,780","13,690","3.42K","1.21%"
"2018- 04- 17","13,595","13,580","13,675","13,575","5.32K","0.26%"
"2018- 04- 16","13,560","13,760","13,760","13,540","7.13K","-1.38%"
"2018- 04- 13","13,750","13,915","13,915","13,750","4.32K","-1.26%"
"2018- 04- 12","13,925","13,715","13,925","13,715","2.42K","2.05%"
"2018- 04- 11","13,645","13,690","13,700","13,600","8.50K","0.04%"
"2018- 04- 10","13,640","13,755","13,755","13,500","8.33K","-1.27%"
"2018- 04- 09","13,815","13,900","13,900","13,710","7.00K","-0.61%"
"2018- 04- 06","13,900","14,040","14,040","13,880","6.87K","-1.03%"
"2018- 04- 05","14,045","13,950","14,125","13,950","3.14K","1.78%"
"2018- 04- 04","13,800","14,040","14,040","13,750","1.70K","-1.50%"
"2018- 04- 03","14,010","13,865","14,010","13,835","2.62K","-0.11%"
"2018- 04- 02","14,025","14,080","14,310","14,020","165.96K","-0.21%"
"2018- 03- 30","14,055","14,060","14,070","14,005","2.75K","0.46%"
"2018- 03- 29","13,990","13,865","13,995","13,855","2.34K","0.72%"
"2018- 03- 28","13,890","14,085","14,090","13,785","6.29K","-2.05%"
"2018- 03- 27","14,180","14,275","14,280","14,140","3.49K","0.04%"
"2018- 03- 26","14,175","13,985","14,175","13,900","6.70K","1.36%"
"2018- 03- 23","13,985","14,095","14,125","13,945","9.97K","-2.68%"
"2018- 03- 22","14,370","14,335","14,425","14,315","4.23K","1.16%"
"2018- 03- 21","14,205","14,230","14,230","14,130","2.04K","-0.04%"
"2018- 03- 20","14,210","14,135","14,220","14,120","5.62K","-0.07%"
"2018- 03- 19","14,220","14,375","14,375","14,200","3.68K","-0.32%"
"2018- 03- 16","14,265","14,440","14,440","14,265","7.13K","-1.28%"
"2018- 03- 15","14,450","14,400","14,455","14,305","3.37K","0.35%"
"2018- 03- 14","14,400","14,355","14,530","14,355","9.59K","0.21%"
"2018- 03- 13","14,370","14,400","14,430","14,300","2.54K","-0.48%"
"2018- 03- 12","14,440","14,445","14,470","14,385","6.81K","1.16%"
"2018- 03- 09","14,275","14,045","14,285","14,045","7.97K","2.18%"
"2018- 03- 08","13,970","13,985","13,985","13,755","8.05K","-0.32%"
"2018- 03- 07","14,015","14,035","14,090","13,900","5.87K","-0.32%"
"2018- 03- 06","14,060","14,125","14,125","13,985","6.39K","0.90%"
"2018- 03- 05","13,935","14,305","14,305","13,935","21.04K","-2.59%"
"2018- 03- 02","14,305","14,110","14,305","14,005","51.33K","0.28%"
"2018- 02- 28","14,265","14,385","14,435","14,230","4.33K","-1.31%"
"2018- 02- 27","14,455","14,605","14,660","14,455","5.27K","-0.31%"
"2018- 02- 26","14,500","14,365","14,540","14,360","5.77K","2.00%"
"2018- 02- 23","14,215","14,025","14,215","13,970","6.02K","2.23%"
"2018- 02- 22","13,905","13,930","13,950","13,815","3.43K","-0.89%"
"2018- 02- 21","14,030","13,990","14,050","13,845","2.42K","0.25%"
"2018- 02- 20","13,995","14,135","14,135","13,940","3.48K","-0.74%"
"2018- 02- 19","14,100","13,975","14,100","13,910","9.86K","2.96%"
"2018- 02- 14","13,695","13,595","13,750","13,565","3.09K","0.48%"
"2018- 02- 13","13,630","13,725","13,780","13,595","7.91K","0.15%"
"2018- 02- 12","13,610","13,575","13,720","13,395","8.23K","0.48%"
"2018- 02- 09","13,545","13,335","13,570","13,290","9.89K","-0.59%"
"2018- 02- 08","13,625","13,575","13,760","13,450","19.38K","0.18%"
"2018- 02- 07","13,600","14,200","14,225","13,600","13.57K","-2.75%"
"2018- 02- 06","13,985","13,750","14,060","13,600","21.85K","-1.27%"
"2018- 02- 05","14,165","14,155","14,295","14,105","8.97K","-1.97%"
"2018- 02- 02","14,450","14,765","14,765","14,380","26.70K","-2.20%"
"2018- 02- 01","14,775","14,840","14,970","14,770","33.15K","-0.44%"
"2018- 01- 31","14,840","14,820","14,850","14,575","24.22K","-0.54%"
"2018- 01- 30","14,920","15,010","15,200","14,920","114.94K","-0.57%"
"2018- 01- 29","15,005","14,590","15,045","14,590","103.01K","3.06%"
"2018- 01- 26","14,560","14,610","14,720","14,510","22.60K","-0.48%"
"2018- 01- 25","14,630","14,515","14,680","14,515","39.62K","0.93%"
"2018- 01- 24","14,495","14,445","14,595","14,445","28.28K","0.21%"
"2018- 01- 23","14,465","14,305","14,485","14,235","8.52K","1.05%"
"2018- 01- 22","14,315","14,230","14,315","14,175","6.81K","1.09%"
"2018- 01- 19","14,160","14,085","14,220","14,075","9.29K","1.14%"
"2018- 01- 18","14,000","14,305","14,345","14,000","23.13K","-1.89%"
"2018- 01- 17","14,270","14,375","14,395","14,185","7.48K","-0.73%"
"2018- 01- 16","14,375","14,465","14,465","14,290","65.58K","-0.69%"
"2018- 01- 15","14,475","14,380","14,540","14,380","89.58K","0.66%"
"2018- 01- 12","14,380","14,330","14,400","14,305","16.93K","0.56%"
"2018- 01- 11","14,300","14,400","14,415","14,200","8.17K","-0.69%"
"2018- 01- 10","14,400","14,300","14,400","14,255","11.45K","1.16%"
"2018- 01- 09","14,235","14,295","14,430","14,200","13.15K","-0.25%"
"2018- 01- 08","14,270","14,155","14,270","14,055","11.94K","1.21%"
"2018- 01- 05","14,100","13,910","14,100","13,900","42.01K","1.69%"
"2018- 01- 04","13,865","14,170","14,185","13,865","26.66K","-1.98%"
"2018- 01- 03","14,145","14,125","14,210","14,080","9.80K","-0.21%"
"2018- 01- 02","14,175","14,165","14,200","14,065","191.43K","0.43%"
"2017- 12- 28","14,115","13,890","14,115","13,845","9.55K","1.62%"
"2017- 12- 27","13,890","13,865","13,890","13,770","40.27K","1.28%"
"2017- 12- 26","13,715","13,600","13,740","13,600","22.16K","1.11%"
"2017- 12- 22","13,565","13,540","13,620","13,505","7.75K","0.18%"
"2017- 12- 21","13,540","13,605","13,640","13,520","19.12K","-0.48%"
"2017- 12- 20","13,605","13,610","13,670","13,600","1.00K","-0.04%"
"2017- 12- 19","13,610","13,615","13,660","13,530","1.11K","-0.04%"
"2017- 12- 18","13,615","13,630","13,645","13,550","8.80K","0.04%"
"2017- 12- 15","13,610","13,585","13,620","13,520","6.31K","0.48%"
"2017- 12- 14","13,545","13,550","13,675","13,545","150.56K","-0.04%"
"2017- 12- 13","13,550","13,375","13,550","13,370","31.43K","1.46%"
"2017- 12- 12","13,355","13,555","13,555","13,275","5.90K","-1.37%"
"2017- 12- 11","13,540","13,410","13,550","13,410","1.94K","0.97%"
"2017- 12- 08","13,410","13,490","13,490","13,345","3.20K","0.30%"
"2017- 12- 07","13,370","13,615","13,615","13,325","11.07K","-2.02%"
"2017- 12- 06","13,645","13,760","13,785","13,635","5.50K","-0.84%"
"2017- 12- 05","13,760","13,715","13,760","13,645","7.95K","0.15%"
"2017- 12- 04","13,740","13,595","13,750","13,595","36.73K","1.22%"
"2017- 12- 01","13,575","13,700","13,700","13,480","14.95K","-0.80%"
"2017- 11- 30","13,685","13,800","13,800","13,670","31.26K","-0.47%"
"2017- 11- 29","13,750","13,695","13,820","13,660","9.37K","0.40%"
"2017- 11- 28","13,695","13,645","13,725","13,645","2.26K","-0.04%"
"2017- 11- 27","13,700","13,790","13,790","13,620","12.71K","0.00%"
"2017- 11- 24","13,700","13,665","13,740","13,625","3.41K","0.59%"
"2017- 11- 23","13,620","13,620","13,690","13,605","15.74K","0.37%"
"2017- 11- 22","13,570","13,550","13,575","13,520","23.18K","0.67%"
"2017- 11- 21","13,480","13,380","13,480","13,355","5.16K","0.94%"
"2017- 11- 20","13,355","13,485","13,505","13,335","1.79K","-0.63%"
"2017- 11- 17","13,440","13,470","13,550","13,400","10.92K","0.37%"
"2017- 11- 16","13,390","13,080","13,515","13,055","18.98K","2.02%"
"2017- 11- 15","13,125","13,270","13,270","13,055","8.98K","-1.43%"
"2017- 11- 14","13,315","13,270","13,315","13,185","18.94K","0.68%"
"2017- 11- 13","13,225","13,610","13,610","13,210","15.09K","-2.90%"
"2017- 11- 10","13,620","13,680","13,680","13,555","12.26K","-0.55%"
"2017- 11- 09","13,695","13,730","13,750","13,635","4.94K","0.48%"
"2017- 11- 08","13,630","13,560","13,690","13,550","19.62K","0.11%"
"2017- 11- 07","13,615","13,720","13,770","13,585","11.13K","-0.11%"
"2017- 11- 06","13,630","13,670","13,800","13,590","8.31K","-0.29%"
"2017- 11- 03","13,670","13,675","13,700","13,585","5.93K","0.15%"
"2017- 11- 02","13,650","13,680","13,725","13,585","36.21K","-0.22%"
"2017- 11- 01","13,680","13,365","13,680","13,365","61.64K","2.09%"
"2017- 10- 31","13,400","13,490","13,490","13,325","4.43K","-0.67%"
"2017- 10- 30","13,490","13,640","13,640","13,455","6.54K","-0.41%"
"2017- 10- 27","13,545","13,420","13,575","13,420","17.54K","1.35%"
"2017- 10- 26","13,365","13,430","13,510","13,320","14.57K","-0.41%"
"2017- 10- 25","13,420","13,485","13,515","13,395","53.05K","-0.33%"
"2017- 10- 24","13,465","13,485","13,540","13,440","6.01K","-0.37%"
"2017- 10- 23","13,515","13,400","13,530","13,400","26.47K","0.97%"
"2017- 10- 20","13,385","13,440","13,450","13,315","9.85K","-0.19%"
"2017- 10- 19","13,410","13,370","13,440","13,340","62.48K","0.83%"
"2017- 10- 18","13,300","13,310","13,395","13,250","11.97K","0.19%"
"2017- 10- 17","13,275","13,270","13,290","13,160","5.63K","0.64%"
"2017- 10- 16","13,190","13,345","13,380","13,145","15.12K","-0.60%"
"2017- 10- 13","13,270","13,350","13,430","13,230","13.67K","-0.60%"
"2017- 10- 12","13,350","13,245","13,370","13,245","16.75K","1.06%"
"2017- 10- 11","13,210","13,440","13,505","13,210","17.18K","-0.94%"
"2017- 10- 10","13,335","13,360","13,445","13,205","48.40K","0.79%"
"2017- 09- 29","13,230","13,200","13,250","13,135","13.85K","0.99%"
"2017- 09- 28","13,100","13,005","13,100","12,860","2.83K","0.89%"
"2017- 09- 27","12,985","13,000","13,065","12,980","82.50K","-0.12%"
"2017- 09- 26","13,000","12,885","13,030","12,885","2.92K","0.97%"
"2017- 09- 25","12,875","12,800","12,885","12,720","3.67K","0.08%"
"2017- 09- 22","12,865","13,295","13,295","12,745","122.55K","-3.23%"
"2017- 09- 21","13,295","13,375","13,420","13,285","32.77K","-0.37%"
"2017- 09- 20","13,345","13,515","13,555","13,305","11.51K","-1.26%"
"2017- 09- 19","13,515","13,465","13,550","13,440","20.94K","0.26%"
"2017- 09- 18","13,480","13,500","13,555","13,430","65.03K","0.00%"
"2017- 09- 15","13,480","13,600","13,660","13,400","17.91K","-1.53%"
"2017- 09- 14","13,690","13,780","13,800","13,570","13.23K","-0.51%"
"2017- 09- 13","13,760","13,575","13,820","13,575","7.69K","1.81%"
"2017- 09- 12","13,515","13,640","13,640","13,495","17.78K","-0.52%"
"2017- 09- 11","13,585","13,220","13,590","13,220","8.14K","3.15%"
"2017- 09- 08","13,170","13,225","13,225","13,120","10.44K","-0.60%"
"2017- 09- 07","13,250","13,235","13,280","13,160","23.67K","0.53%"
"2017- 09- 06","13,180","13,160","13,290","13,105","15.01K","0.15%"
"2017- 09- 05","13,160","13,355","13,355","13,050","16.27K","-0.75%"
"2017- 09- 04","13,260","12,970","13,345","12,970","9.00K","-0.23%"
"2017- 09- 01","13,290","13,455","13,455","13,280","77.94K","-0.41%"
"2017- 08- 31","13,345","13,420","13,580","13,290","36.16K","0.34%"
"2017- 08- 30","13,300","13,135","13,300","13,135","15.92K","1.60%"
"2017- 08- 29","13,090","13,020","13,115","12,900","10.37K","-0.19%"
"2017- 08- 28","13,115","13,035","13,115","12,990","3.33K","0.73%"
"2017- 08- 25","13,020","13,035","13,060","12,910","11.05K","-0.12%"
"2017- 08- 24","13,035","12,870","13,090","12,870","8.74K","1.28%"
"2017- 08- 23","12,870","12,970","12,970","12,820","10.21K","-0.46%"
"2017- 08- 22","12,930","12,755","12,940","12,755","6.81K","1.45%"
"2017- 08- 21","12,745","12,815","12,860","12,745","8.07K","0.35%"
"2017- 08- 18","12,700","12,550","12,735","12,550","5.05K","0.24%"
"2017- 08- 17","12,670","12,550","12,680","12,530","13.74K","0.56%"
"2017- 08- 16","12,600","12,805","12,805","12,525","7.32K","-1.33%"
"2017- 08- 14","12,770","12,665","12,790","12,665","8.55K","1.63%"
"2017- 08- 11","12,565","12,375","12,625","12,365","19.67K","-0.75%"
"2017- 08- 10","12,660","12,665","12,730","12,480","14.05K","-0.20%"
"2017- 08- 09","12,685","12,695","12,755","12,650","53.35K","-1.13%"
"2017- 08- 08","12,830","12,830","12,855","12,620","10.04K","0.00%"
"2017- 08- 07","12,830","12,940","13,035","12,830","9.33K","-0.66%"
"2017- 08- 04","12,915","12,510","12,930","12,510","22.09K","3.07%"
"2017- 08- 03","12,530","12,755","12,755","12,440","19.07K","-1.99%"
"2017- 08- 02","12,785","12,770","12,785","12,680","6.10K","0.04%"
"2017- 08- 01","12,780","12,620","12,870","12,620","208.78K","1.27%"
