"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 05- 23","35,460","35,440","35,585","35,105","98.27K","0.45%"
"2022- 05- 22","35,300","35,300","35,300","35,300","","0.00%"
"2022- 05- 20","35,300","35,355","35,390","35,045","142.84K","0.61%"
"2022- 05- 19","35,085","34,520","35,265","34,450","159.39K","-1.11%"
"2022- 05- 18","35,480","35,610","35,840","35,195","171.29K","0.61%"
"2022- 05- 17","35,265","34,780","35,285","34,780","89.86K","1.16%"
"2022- 05- 16","34,860","35,545","35,600","34,685","146.79K","-0.47%"
"2022- 05- 13","35,025","34,205","35,025","34,205","181.44K","2.82%"
"2022- 05- 12","34,065","34,420","34,815","34,050","164.72K","-2.80%"
"2022- 05- 11","35,045","34,280","35,050","34,030","256.67K","2.23%"
"2022- 05- 10","34,280","33,205","34,470","32,985","295.25K","1.30%"
"2022- 05- 09","33,840","34,370","34,480","33,825","149.91K","-2.05%"
"2022- 05- 06","34,550","34,835","34,875","34,445","180.11K","-2.17%"
"2022- 05- 05","35,315","35,315","35,315","35,315","","0.00%"
"2022- 05- 04","35,315","35,855","35,855","35,260","95.68K","-0.80%"
"2022- 05- 03","35,600","35,300","35,855","35,250","120.65K","1.47%"
"2022- 05- 02","35,085","35,000","35,220","34,755","143.53K","-1.22%"
"2022- 04- 29","35,520","35,325","35,555","35,245","139.18K","1.33%"
"2022- 04- 28","35,055","35,625","35,650","34,915","157.86K","-1.56%"
"2022- 04- 27","35,610","35,300","35,700","35,270","148.58K","-1.48%"
"2022- 04- 26","36,145","36,105","36,275","35,865","166.97K","0.84%"
"2022- 04- 25","35,845","36,090","36,285","35,800","156.38K","-2.36%"
"2022- 04- 22","36,710","36,755","36,815","36,490","185.37K","-1.13%"
"2022- 04- 21","37,130","36,915","37,300","36,900","183.32K","0.83%"
"2022- 04- 20","36,825","36,890","37,015","36,760","178.47K","-0.03%"
"2022- 04- 19","36,835","36,010","36,840","35,915","210.04K","3.37%"
"2022- 04- 18","35,635","35,275","35,730","35,165","130.43K","0.52%"
"2022- 04- 15","35,450","35,335","35,485","35,110","84.01K","-0.87%"
"2022- 04- 14","35,760","36,050","36,050","35,590","92.39K","-0.43%"
"2022- 04- 13","35,915","35,410","35,920","35,260","109.60K","1.66%"
"2022- 04- 12","35,330","35,000","35,420","34,960","155.44K","0.06%"
"2022- 04- 11","35,310","35,585","35,770","35,200","123.28K","-1.24%"
"2022- 04- 08","35,755","35,745","35,785","35,310","189.73K","0.25%"
"2022- 04- 07","35,665","35,340","35,700","35,100","157.83K","-0.04%"
"2022- 04- 06","35,680","36,195","36,200","35,650","215.77K","-2.53%"
"2022- 04- 05","36,605","36,620","36,845","36,510","147.62K","0.38%"
"2022- 04- 04","36,465","36,140","36,465","36,010","133.56K","0.26%"
"2022- 04- 03","36,370","36,370","36,370","36,370","","0.00%"
"2022- 04- 01","36,370","36,730","36,730","36,295","165.36K","-1.48%"
"2022- 03- 31","36,915","36,810","37,020","36,775","131.98K","-0.63%"
"2022- 03- 30","37,150","37,570","37,680","37,020","267.35K","0.23%"
"2022- 03- 29","37,065","37,010","37,125","36,820","166.90K","0.76%"
"2022- 03- 28","36,785","36,750","37,025","36,495","183.07K","0.07%"
"2022- 03- 25","36,760","37,190","37,235","36,760","205.67K","0.15%"
"2022- 03- 24","36,705","36,155","36,755","36,140","148.86K","0.40%"
"2022- 03- 23","36,560","36,665","36,720","36,395","192.74K","0.33%"
"2022- 03- 22","36,440","35,875","36,450","35,865","190.73K","1.28%"
"2022- 03- 21","35,980","36,170","36,315","35,920","193.09K","-0.21%"
"2022- 03- 18","36,055","35,745","36,110","35,485","268.54K","1.11%"
"2022- 03- 17","35,660","35,500","35,810","35,420","224.62K","3.00%"
"2022- 03- 16","34,620","34,200","34,620","33,920","137.08K","3.14%"
"2022- 03- 15","33,565","33,580","33,800","33,495","93.08K","-0.92%"
"2022- 03- 14","33,875","34,500","34,505","33,650","143.65K","-2.39%"
"2022- 03- 13","34,705","34,705","34,705","34,705","","0.00%"
"2022- 03- 11","34,705","34,955","35,010","34,480","89.77K","-0.91%"
"2022- 03- 10","35,025","35,140","35,395","34,820","84.38K","2.55%"
"2022- 03- 08","34,155","34,000","34,700","33,995","122.53K","-1.83%"
"2022- 03- 07","34,790","35,075","35,105","34,625","154.05K","-2.97%"
"2022- 03- 04","35,855","36,195","36,255","35,705","141.07K","-1.58%"
"2022- 03- 03","36,430","36,130","36,430","36,105","145.74K","2.16%"
"2022- 03- 02","35,660","35,220","35,745","35,040","116.09K","0.98%"
"2022- 02- 28","35,315","34,965","35,315","34,700","116.09K","0.53%"
"2022- 02- 25","35,130","35,130","35,285","34,820","186.78K","2.24%"
"2022- 02- 24","34,360","34,910","35,060","34,350","249.05K","-3.09%"
"2022- 02- 23","35,455","35,395","35,655","34,955","204.62K","1.23%"
"2022- 02- 22","35,025","34,855","35,375","34,840","152.88K","-1.73%"
"2022- 02- 21","35,640","35,300","35,645","35,040","92.63K","-0.78%"
"2022- 02- 18","35,920","35,195","35,995","35,195","107.15K","0.36%"
"2022- 02- 17","35,790","35,760","36,360","35,275","192.43K","0.11%"
"2022- 02- 16","35,750","35,415","35,750","35,295","148.08K","3.95%"
"2022- 02- 15","34,390","34,990","35,140","34,280","96.11K","-1.26%"
"2022- 02- 14","34,830","34,980","35,295","34,605","124.38K","-2.49%"
"2022- 02- 11","35,720","35,970","36,220","35,720","100.96K","-1.67%"
"2022- 02- 10","36,325","36,530","36,590","35,985","117.51K","0.92%"
"2022- 02- 09","35,995","35,900","36,085","35,700","59.04K","1.44%"
"2022- 02- 08","35,485","36,050","36,265","35,185","93.70K","-1.13%"
"2022- 02- 07","35,890","36,685","36,685","35,590","174.98K","-2.18%"
"2022- 02- 06","36,690","36,690","36,690","36,690","","0.00%"
"2022- 02- 04","36,690","36,325","36,945","36,255","97.03K","0.87%"
"2022- 02- 03","36,375","37,220","37,220","36,315","173.07K","0.17%"
"2022- 01- 28","36,315","34,955","36,330","34,565","233.86K","4.35%"
"2022- 01- 27","34,800","36,130","36,235","34,705","187.17K","-2.85%"
"2022- 01- 26","35,820","36,665","36,810","35,820","138.56K","-1.80%"
"2022- 01- 25","36,475","37,035","37,145","36,150","227.58K","-0.88%"
"2022- 01- 24","36,800","36,600","37,100","36,515","149.20K","-0.30%"
"2022- 01- 21","36,910","37,860","37,915","36,675","349.47K","-4.14%"
"2022- 01- 20","38,505","37,950","38,505","37,855","102.66K","1.14%"
"2022- 01- 19","38,070","38,025","38,540","37,820","159.74K","-1.42%"
"2022- 01- 18","38,620","38,990","39,315","38,470","124.59K","-0.72%"
"2022- 01- 17","38,900","39,000","39,120","38,610","123.25K","0.14%"
"2022- 01- 16","38,845","38,845","38,845","38,845","","0.00%"
"2022- 01- 14","38,845","38,165","38,890","38,165","175.65K","0.50%"
"2022- 01- 13","38,650","38,690","38,900","38,480","133.73K","0.17%"
"2022- 01- 12","38,585","38,305","38,585","38,140","164.23K","2.10%"
"2022- 01- 11","37,790","37,930","38,140","37,575","102.78K","0.32%"
"2022- 01- 10","37,670","38,315","38,340","37,505","120.93K","-2.16%"
"2022- 01- 09","38,500","38,500","38,500","38,500","","0.00%"
"2022- 01- 07","38,500","38,020","38,680","38,020","179.07K","2.22%"
"2022- 01- 06","37,665","37,720","38,415","37,550","259.88K","-2.37%"
"2022- 01- 05","38,580","39,530","39,565","38,250","260.69K","-2.82%"
"2022- 01- 04","39,700","40,235","40,300","39,520","193.30K","-0.76%"
"2022- 01- 03","40,005","40,065","40,120","39,745","264.49K","0.76%"
"2021- 12- 30","39,705","39,330","39,845","39,235","284.19K","1.63%"
"2021- 12- 29","39,070","39,330","39,580","38,750","241.42K","-0.13%"
"2021- 12- 28","39,120","38,780","39,120","38,630","206.33K","1.41%"
"2021- 12- 27","38,575","38,725","38,820","38,480","176.74K","-0.32%"
"2021- 12- 24","38,700","39,105","39,175","38,640","139.45K","-0.15%"
"2021- 12- 23","38,760","38,355","38,970","38,300","290.23K","1.81%"
"2021- 12- 22","38,070","38,425","38,500","38,000","133.78K","0.75%"
"2021- 12- 21","37,785","37,280","37,825","37,000","320.05K","2.55%"
"2021- 12- 20","36,845","36,965","37,450","36,780","119.32K","-0.79%"
"2021- 12- 17","37,140","37,170","37,435","36,830","130.70K","-1.38%"
"2021- 12- 16","37,660","37,930","38,085","37,555","136.76K","1.01%"
"2021- 12- 15","37,285","36,930","37,345","36,875","76.64K","0.54%"
"2021- 12- 14","37,085","36,950","37,285","36,810","84.38K","-0.56%"
"2021- 12- 13","37,295","37,120","37,700","37,120","179.60K","1.04%"
"2021- 12- 10","36,910","37,160","37,335","36,840","132.74K","-1.69%"
"2021- 12- 09","37,545","37,385","37,615","37,235","122.27K","0.39%"
"2021- 12- 08","37,400","38,620","38,725","37,360","373.73K","-1.29%"
"2021- 12- 07","37,890","37,545","37,995","37,245","361.54K","1.46%"
"2021- 12- 06","37,345","36,615","37,440","36,510","273.34K","1.32%"
"2021- 12- 03","36,860","36,700","37,000","36,300","152.56K","0.35%"
"2021- 12- 02","36,730","35,135","36,835","35,130","373.08K","3.38%"
"2021- 12- 01","35,530","34,630","35,660","34,090","198.85K","3.05%"
"2021- 11- 30","34,480","36,025","36,195","34,265","171.76K","-2.43%"
"2021- 11- 29","35,340","34,510","35,830","34,510","160.59K","-1.27%"
"2021- 11- 26","35,795","36,215","36,600","35,540","146.18K","-1.31%"
"2021- 11- 25","36,270","36,950","37,005","36,265","219.03K","-1.56%"
"2021- 11- 24","36,845","37,500","37,850","36,415","279.39K","-1.63%"
"2021- 11- 23","37,455","37,755","37,755","37,100","248.67K","-0.87%"
"2021- 11- 22","37,785","36,925","38,170","36,915","893.04K","4.47%"
"2021- 11- 19","36,170","35,160","36,200","35,125","434.30K","3.49%"
"2021- 11- 18","34,950","34,900","35,050","34,630","103.08K","0.01%"
"2021- 11- 17","34,945","35,250","35,260","34,770","84.48K","-0.27%"
"2021- 11- 16","35,040","35,100","35,400","34,875","167.58K","-0.03%"
"2021- 11- 15","35,050","34,405","35,125","34,385","267.69K","3.64%"
"2021- 11- 12","33,820","33,340","33,875","33,210","107.14K","2.19%"
"2021- 11- 11","33,095","32,770","33,100","32,590","75.28K","-0.29%"
"2021- 11- 10","33,190","33,600","33,780","33,090","82.84K","-1.76%"
"2021- 11- 09","33,785","33,770","34,130","33,730","99.82K","-0.09%"
"2021- 11- 08","33,815","33,865","33,915","33,250","114.00K","-0.13%"
"2021- 11- 05","33,860","34,085","34,360","33,805","108.90K","0.59%"
"2021- 11- 04","33,660","33,995","34,120","33,570","80.77K","0.18%"
"2021- 11- 03","33,600","34,215","34,300","33,595","99.71K","-1.25%"
"2021- 11- 02","34,025","33,870","34,420","33,870","125.60K","0.96%"
"2021- 11- 01","33,700","33,570","33,985","33,490","142.70K","0.49%"
"2021- 10- 31","33,535","33,535","33,535","33,535","","0.00%"
"2021- 10- 29","33,535","34,320","34,330","33,475","225.01K","-1.57%"
"2021- 10- 28","34,070","32,885","34,345","32,785","396.38K","3.51%"
"2021- 10- 27","32,915","33,100","33,130","32,890","61.05K","-0.33%"
"2021- 10- 26","33,025","32,605","33,050","32,605","119.40K","1.79%"
"2021- 10- 25","32,445","32,105","32,450","31,795","84.18K","0.85%"
"2021- 10- 22","32,170","31,830","32,290","31,750","64.07K","0.69%"
"2021- 10- 21","31,950","32,260","32,450","31,910","63.05K","-1.18%"
"2021- 10- 20","32,330","32,650","32,710","32,310","69.90K","-0.39%"
"2021- 10- 19","32,455","32,650","32,680","32,340","137.74K","0.28%"
"2021- 10- 18","32,365","32,450","32,605","31,955","105.11K","0.02%"
"2021- 10- 15","32,360","32,180","32,465","32,060","230.05K","2.66%"
"2021- 10- 14","31,520","30,800","31,645","30,800","155.83K","2.70%"
"2021- 10- 13","30,690","30,465","30,885","30,455","123.25K","0.33%"
"2021- 10- 12","30,590","30,800","30,875","30,395","132.47K","-1.47%"
"2021- 10- 08","31,045","31,735","31,790","30,980","90.92K","-1.66%"
"2021- 10- 07","31,570","30,995","31,655","30,995","199.85K","2.25%"
"2021- 10- 06","30,875","31,810","31,965","30,670","186.88K","-2.48%"
"2021- 10- 05","31,660","31,565","31,860","31,300","150.05K","-1.68%"
"2021- 10- 01","32,200","32,645","32,850","32,045","79.61K","-2.13%"
"2021- 09- 30","32,900","32,645","32,995","32,490","167.14K","0.38%"
"2021- 09- 29","32,775","32,435","32,810","32,310","266.10K","-1.96%"
"2021- 09- 28","33,430","34,185","34,315","33,425","179.41K","-2.58%"
"2021- 09- 27","34,315","34,370","34,455","34,200","106.21K","-0.48%"
"2021- 09- 24","34,480","34,815","34,945","34,410","81.68K","-0.55%"
"2021- 09- 23","34,670","34,995","35,145","34,670","100.27K","-1.77%"
"2021- 09- 17","35,295","34,660","35,315","34,310","122.95K","1.58%"
"2021- 09- 16","34,745","35,350","35,350","34,685","80.22K","-1.32%"
"2021- 09- 15","35,210","35,280","35,280","35,010","81.53K","-0.21%"
"2021- 09- 14","35,285","35,085","35,360","34,935","84.15K","1.05%"
"2021- 09- 13","34,920","35,105","35,200","34,750","87.18K","-0.88%"
"2021- 09- 12","35,230","35,230","35,230","35,230","","0.00%"
"2021- 09- 10","35,230","34,960","35,245","34,755","104.24K","0.77%"
"2021- 09- 09","34,960","35,430","35,565","34,875","138.65K","-1.78%"
"2021- 09- 08","35,595","35,640","35,670","35,315","69.83K","-0.39%"
"2021- 09- 07","35,735","36,105","36,130","35,575","86.84K","-0.90%"
"2021- 09- 06","36,060","36,210","36,350","35,960","54.68K","-0.32%"
"2021- 09- 03","36,175","35,975","36,330","35,855","101.59K","0.57%"
"2021- 09- 02","35,970","36,255","36,320","35,900","72.27K","-0.73%"
"2021- 09- 01","36,235","36,185","36,260","35,885","102.79K","0.37%"
"2021- 08- 31","36,100","35,665","36,100","35,420","94.34K","1.12%"
"2021- 08- 30","35,700","36,095","36,180","35,620","70.79K","0.21%"
"2021- 08- 29","35,625","35,625","35,625","35,625","","0.00%"
"2021- 08- 27","35,625","35,580","35,840","35,260","81.33K","-0.21%"
"2021- 08- 26","35,700","36,055","36,150","35,680","118.47K","0.07%"
"2021- 08- 25","35,675","36,390","36,435","35,355","164.90K","-0.20%"
"2021- 08- 24","35,745","35,205","35,745","35,140","206.06K","2.79%"
"2021- 08- 23","34,775","34,865","35,000","34,425","131.69K","1.09%"
"2021- 08- 20","34,400","35,090","35,305","34,285","260.93K","-1.18%"
"2021- 08- 19","34,810","35,475","35,900","34,790","251.31K","-3.04%"
"2021- 08- 18","35,900","35,260","35,950","34,950","213.78K","1.31%"
"2021- 08- 17","35,435","35,780","36,080","35,305","275.78K","-0.80%"
"2021- 08- 13","35,720","36,175","36,355","35,130","490.95K","-1.71%"
"2021- 08- 12","36,340","36,645","36,680","36,185","486.72K","-1.76%"
"2021- 08- 11","36,990","37,960","37,960","36,940","515.93K","-3.71%"
"2021- 08- 10","38,415","39,065","39,115","38,295","141.72K","-1.64%"
"2021- 08- 09","39,055","38,870","39,065","38,680","153.50K","0.53%"
"2021- 08- 08","38,850","38,850","38,850","38,850","","0.00%"
"2021- 08- 06","38,850","39,000","39,105","38,760","89.28K","-0.40%"
"2021- 08- 05","39,005","38,825","39,065","38,775","199.61K","0.62%"
"2021- 08- 04","38,765","39,005","39,020","38,500","238.71K","0.26%"
"2021- 08- 03","38,665","38,055","38,845","37,940","293.80K","1.91%"
"2021- 08- 02","37,940","37,325","38,015","37,325","273.18K","2.15%"
"2021- 07- 30","37,140","37,510","37,510","37,135","221.55K","-1.21%"
"2021- 07- 29","37,595","37,740","37,910","37,355","140.59K","-0.01%"
"2021- 07- 28","37,600","37,805","38,100","37,220","279.20K","-1.57%"
"2021- 07- 27","38,200","38,350","38,690","38,110","117.07K","-0.13%"
"2021- 07- 26","38,250","38,740","38,780","38,115","104.95K","-0.53%"
"2021- 07- 23","38,455","38,755","38,760","38,405","111.75K","-0.19%"
"2021- 07- 22","38,530","37,960","38,835","37,960","412.52K","2.54%"
"2021- 07- 21","37,575","38,000","38,000","37,450","86.18K","-0.33%"
"2021- 07- 20","37,700","37,405","38,035","37,405","163.31K","-0.37%"
"2021- 07- 19","37,840","37,500","37,885","37,335","116.82K","-0.09%"
"2021- 07- 16","37,875","38,185","38,185","37,690","180.63K","-1.42%"
"2021- 07- 15","38,420","37,800","38,470","37,800","232.07K","1.64%"
"2021- 07- 14","37,800","37,640","37,870","37,410","133.06K","-0.05%"
"2021- 07- 13","37,820","37,495","37,875","37,440","128.67K","1.07%"
"2021- 07- 12","37,420","37,495","37,615","37,320","133.71K","0.59%"
"2021- 07- 09","37,200","37,095","37,300","36,650","299.66K","-1.08%"
"2021- 07- 08","37,605","38,165","38,320","37,500","204.23K","-1.57%"
"2021- 07- 07","38,205","38,380","38,380","37,945","121.77K","-0.46%"
"2021- 07- 06","38,380","38,245","38,665","38,210","194.13K","0.44%"
"2021- 07- 05","38,210","37,965","38,340","37,900","144.67K","0.94%"
"2021- 07- 02","37,855","38,050","38,175","37,805","175.44K","-0.95%"
"2021- 07- 01","38,220","38,545","38,550","38,210","148.07K","-0.79%"
"2021- 06- 30","38,525","38,230","38,580","38,055","315.22K","1.42%"
"2021- 06- 29","37,985","37,995","38,230","37,910","207.89K","0.57%"
"2021- 06- 28","37,770","37,925","37,980","37,685","160.21K","-0.16%"
"2021- 06- 25","37,830","37,630","37,890","37,620","177.99K","1.18%"
"2021- 06- 24","37,390","37,300","37,510","37,160","252.28K","0.42%"
"2021- 06- 23","37,235","37,210","37,340","37,080","166.61K","0.61%"
"2021- 06- 22","37,010","37,185","37,310","36,965","130.45K","0.11%"
"2021- 06- 21","36,970","37,095","37,235","36,875","176.88K","-1.48%"
"2021- 06- 20","37,525","37,525","37,525","37,525","","0.00%"
"2021- 06- 18","37,525","37,580","37,920","37,525","167.03K","0.43%"
"2021- 06- 17","37,365","36,900","37,445","36,800","124.58K","0.52%"
"2021- 06- 16","37,170","36,980","37,205","36,860","120.36K","0.51%"
"2021- 06- 15","36,980","37,060","37,150","36,955","132.27K","0.43%"
"2021- 06- 14","36,820","36,950","37,035","36,745","115.70K","-0.49%"
"2021- 06- 11","37,000","36,900","37,065","36,735","159.08K","0.98%"
"2021- 06- 10","36,640","36,450","36,855","36,345","143.03K","0.49%"
"2021- 06- 09","36,460","37,045","37,080","36,455","222.16K","-1.87%"
"2021- 06- 08","37,155","37,500","37,500","37,085","187.48K","-1.10%"
"2021- 06- 07","37,570","38,015","38,040","37,450","191.76K","-0.12%"
"2021- 06- 04","37,615","37,650","37,700","37,255","232.03K","-0.86%"
"2021- 06- 03","37,940","37,080","38,105","37,015","362.09K","2.61%"
"2021- 06- 02","36,975","37,170","37,240","36,880","113.82K","-0.27%"
"2021- 06- 01","37,075","36,715","37,120","36,640","201.30K","0.91%"
"2021- 05- 31","36,740","36,930","36,930","36,500","167.01K","-0.15%"
"2021- 05- 28","36,795","36,755","36,910","36,615","271.86K","0.15%"
"2021- 05- 27","36,740","36,355","36,790","35,965","170.10K","1.28%"
"2021- 05- 26","36,275","36,365","36,540","36,190","123.88K","-0.21%"
"2021- 05- 25","36,350","36,375","36,540","36,285","165.47K","1.03%"
"2021- 05- 24","35,980","36,925","36,930","35,980","244.18K","-2.56%"
"2021- 05- 23","36,925","36,925","36,925","36,925","","0.00%"
"2021- 05- 21","36,925","37,300","37,440","36,870","274.88K","-0.01%"
"2021- 05- 20","36,930","36,345","37,020","36,180","272.23K","1.44%"
"2021- 05- 19","36,405","36,405","36,405","36,405","","0.00%"
"2021- 05- 18","36,405","35,825","36,450","35,760","196.03K","1.65%"
"2021- 05- 17","35,815","36,700","36,795","35,590","221.36K","-1.27%"
"2021- 05- 14","36,275","35,740","36,275","35,500","421.81K","3.33%"
"2021- 05- 13","35,105","35,120","35,785","34,970","268.58K","-2.65%"
"2021- 05- 12","36,060","36,430","36,570","35,655","251.66K","-0.92%"
"2021- 05- 11","36,395","37,180","37,205","36,230","494.40K","-3.58%"
"2021- 05- 10","37,745","37,530","37,755","37,300","266.75K","0.95%"
"2021- 05- 07","37,390","37,355","37,530","37,175","172.49K","0.30%"
"2021- 05- 06","37,280","37,470","37,490","37,040","283.69K","-1.07%"
"2021- 05- 05","37,685","37,685","37,685","37,685","","0.00%"
"2021- 05- 04","37,685","37,265","37,710","36,760","224.15K","0.64%"
"2021- 05- 03","37,445","37,500","38,300","37,355","206.72K","-0.49%"
"2021- 05- 02","37,630","37,630","37,630","37,630","","0.00%"
"2021- 04- 30","37,630","37,985","38,080","37,200","268.88K","-0.92%"
"2021- 04- 29","37,980","38,565","38,800","37,630","280.14K","-1.56%"
"2021- 04- 28","38,580","40,230","40,230","38,450","445.05K","-4.15%"
"2021- 04- 27","40,250","40,320","40,505","40,005","145.32K","-0.10%"
"2021- 04- 26","40,290","40,370","40,450","40,135","132.20K","0.16%"
"2021- 04- 25","40,225","40,225","40,225","40,225","","0.00%"
"2021- 04- 23","40,225","39,705","40,270","39,390","209.95K","0.24%"
"2021- 04- 22","40,130","40,290","40,350","40,000","180.89K","0.85%"
"2021- 04- 21","39,790","40,300","40,370","39,780","299.28K","-1.70%"
"2021- 04- 20","40,480","40,255","40,480","39,915","239.99K","0.37%"
"2021- 04- 19","40,330","39,100","40,470","39,050","391.12K","3.64%"
"2021- 04- 16","38,915","38,750","38,980","38,725","159.28K","0.91%"
"2021- 04- 15","38,565","38,300","38,605","38,220","111.91K","0.19%"
"2021- 04- 14","38,490","38,810","38,810","38,410","134.68K","-0.52%"
"2021- 04- 13","38,690","38,220","38,940","38,100","207.25K","0.98%"
"2021- 04- 12","38,315","38,450","38,455","38,045","153.60K","-0.35%"
"2021- 04- 09","38,450","38,655","38,910","38,340","163.95K","-0.44%"
"2021- 04- 08","38,620","38,475","38,800","38,460","129.01K","0.34%"
"2021- 04- 07","38,490","38,870","38,880","38,440","182.45K","-0.75%"
"2021- 04- 06","38,780","39,375","39,395","38,355","316.42K","-0.26%"
"2021- 04- 05","38,880","38,395","38,950","38,255","310.39K","2.05%"
"2021- 04- 04","38,100","38,100","38,100","38,100","","0.00%"
"2021- 04- 02","38,100","38,170","38,420","38,015","327.19K","1.42%"
"2021- 04- 01","37,565","36,905","37,565","36,795","283.25K","3.48%"
"2021- 03- 31","36,300","36,500","36,620","36,200","89.33K","-0.49%"
"2021- 03- 30","36,480","36,175","36,580","36,135","77.88K","0.88%"
"2021- 03- 29","36,160","36,695","36,720","36,155","107.34K","-1.07%"
"2021- 03- 26","36,550","36,685","36,755","36,215","87.29K","0.12%"
"2021- 03- 25","36,505","36,500","36,700","36,245","103.82K","-0.71%"
"2021- 03- 24","36,765","35,980","36,795","35,810","141.46K","1.14%"
"2021- 03- 23","36,350","37,100","37,230","36,255","120.68K","-1.60%"
"2021- 03- 22","36,940","36,820","36,990","36,500","106.94K","0.70%"
"2021- 03- 21","36,685","36,685","36,685","36,685","","0.00%"
"2021- 03- 19","36,685","36,180","36,830","36,050","114.12K","-0.50%"
"2021- 03- 18","36,870","36,985","37,235","36,795","178.73K","0.89%"
"2021- 03- 17","36,545","36,515","36,550","36,110","96.27K","0.30%"
"2021- 03- 16","36,435","35,645","36,460","35,530","231.46K","3.49%"
"2021- 03- 15","35,205","35,480","35,545","35,105","125.47K","-0.78%"
"2021- 03- 12","35,480","35,295","35,565","35,225","166.18K","2.23%"
"2021- 03- 11","34,705","33,960","34,880","33,960","148.00K","2.68%"
"2021- 03- 10","33,800","35,120","35,275","33,715","174.54K","-1.47%"
"2021- 03- 09","34,305","34,435","34,510","33,335","362.79K","-1.00%"
"2021- 03- 08","34,650","35,930","35,980","34,650","171.93K","-2.61%"
"2021- 03- 05","35,580","35,090","35,650","34,750","206.97K","-0.85%"
"2021- 03- 04","35,885","36,115","36,290","35,550","203.49K","-2.03%"
"2021- 03- 03","36,630","36,000","36,630","35,900","252.80K","0.96%"
"2021- 03- 02","36,280","37,020","37,320","35,805","445.06K","1.35%"
"2021- 02- 26","35,795","35,655","35,885","35,260","361.52K","-2.94%"
"2021- 02- 25","36,880","36,215","36,940","36,005","262.65K","4.58%"
"2021- 02- 24","35,265","36,280","36,870","35,220","258.16K","-2.80%"
"2021- 02- 23","36,280","36,005","36,570","35,695","221.86K","-1.01%"
"2021- 02- 22","36,650","37,450","37,595","36,650","362.01K","-1.16%"
"2021- 02- 21","37,080","37,080","37,080","37,080","","0.00%"
"2021- 02- 19","37,080","36,525","37,095","36,040","237.92K","1.51%"
"2021- 02- 18","36,530","37,420","37,420","36,400","354.41K","-2.59%"
"2021- 02- 17","37,500","37,810","37,810","37,100","365.55K","-0.54%"
"2021- 02- 16","37,705","37,820","38,080","37,500","510.63K","0.98%"
"2021- 02- 15","37,340","36,290","37,405","36,150","442.99K","4.98%"
"2021- 02- 10","35,570","35,420","35,600","35,010","181.55K","0.40%"
"2021- 02- 09","35,430","35,780","36,170","35,430","165.02K","0.16%"
"2021- 02- 08","35,375","35,530","35,600","35,125","113.85K","-0.59%"
"2021- 02- 07","35,585","35,585","35,585","35,585","","0.00%"
"2021- 02- 05","35,585","35,580","35,780","35,265","122.24K","0.21%"
"2021- 02- 04","35,510","36,000","36,000","35,150","242.81K","-1.54%"
"2021- 02- 03","36,065","36,200","36,250","35,660","292.68K","0.26%"
"2021- 02- 02","35,970","36,010","36,385","35,610","271.29K","1.20%"
"2021- 02- 01","35,545","34,300","35,545","33,750","284.97K","2.85%"
"2021- 01- 31","34,560","34,560","34,560","34,560","","0.00%"
"2021- 01- 29","34,560","36,400","36,430","34,195","373.19K","-3.54%"
"2021- 01- 28","35,830","35,830","36,500","35,500","362.30K","-2.78%"
"2021- 01- 27","36,855","37,485","37,750","36,775","336.98K","-1.54%"
"2021- 01- 26","37,430","37,970","38,000","37,255","308.42K","-0.76%"
"2021- 01- 25","37,715","37,085","37,720","37,070","307.69K","2.11%"
"2021- 01- 22","36,935","38,215","38,230","36,930","308.15K","-1.49%"
"2021- 01- 21","37,495","37,740","37,795","37,160","292.49K","-0.01%"
"2021- 01- 20","37,500","36,640","37,505","36,415","351.77K","4.01%"
"2021- 01- 19","36,055","35,590","36,165","35,285","179.47K","1.98%"
"2021- 01- 18","35,355","34,975","35,730","34,660","176.00K","0.03%"
"2021- 01- 15","35,345","35,715","36,390","35,300","227.14K","0.01%"
"2021- 01- 14","35,340","35,500","35,600","35,175","118.06K","-0.44%"
"2021- 01- 13","35,495","35,400","35,800","35,105","147.90K","0.55%"
"2021- 01- 12","35,300","35,015","35,700","34,500","271.32K","-0.20%"
"2021- 01- 11","35,370","35,885","36,385","34,370","425.01K","-0.31%"
"2021- 01- 10","35,480","35,480","35,480","35,480","","0.00%"
"2021- 01- 08","35,480","35,725","35,725","34,975","457.83K","0.72%"
"2021- 01- 07","35,225","35,330","35,515","35,000","227.97K","1.60%"
"2021- 01- 06","34,670","35,200","35,705","34,515","378.11K","-0.12%"
"2021- 01- 05","34,710","34,195","34,710","34,000","310.36K","1.03%"
"2021- 01- 04","34,355","34,145","34,450","33,680","424.71K","2.22%"
"2020- 12- 30","33,610","32,600","33,725","32,400","225.75K","3.10%"
"2020- 12- 29","32,600","32,455","32,755","32,205","181.38K","2.07%"
"2020- 12- 28","31,940","31,730","32,125","31,570","254.78K","1.11%"
"2020- 12- 24","31,590","30,955","31,920","30,925","184.74K","2.05%"
"2020- 12- 23","30,955","30,470","31,000","30,040","156.61K","1.71%"
"2020- 12- 22","30,435","31,145","31,145","30,435","178.16K","-2.53%"
"2020- 12- 21","31,225","31,430","31,430","30,715","158.58K","-0.46%"
"2020- 12- 20","31,370","31,370","31,370","31,370","","0.00%"
"2020- 12- 18","31,370","31,840","31,840","31,200","196.20K","-1.01%"
