"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 04- 28","18,845","18,740","18,895","18,605","465.04K","-0.89%"
"2022- 04- 27","19,015","18,650","19,015","18,650","488.60K","-0.29%"
"2022- 04- 26","19,070","18,885","19,370","18,885","974.43K","2.31%"
"2022- 04- 25","18,640","18,585","18,770","18,430","920.97K","-1.43%"
"2022- 04- 22","18,910","18,880","19,070","18,810","612.56K","-0.79%"
"2022- 04- 21","19,060","19,020","19,215","18,960","607.40K","0.42%"
"2022- 04- 20","18,980","18,775","19,055","18,665","689.24K","1.28%"
"2022- 04- 19","18,740","18,735","18,810","18,685","589.85K","0.05%"
"2022- 04- 18","18,730","18,320","18,730","18,290","380.47K","1.96%"
"2022- 04- 15","18,370","18,300","18,400","18,230","194.37K","-0.27%"
"2022- 04- 14","18,420","18,570","18,650","18,415","305.75K","-0.81%"
"2022- 04- 13","18,570","18,290","18,600","18,290","295.60K","1.89%"
"2022- 04- 12","18,225","18,235","18,375","18,120","198.76K","-0.95%"
"2022- 04- 11","18,400","18,175","18,545","18,100","442.09K","1.27%"
"2022- 04- 08","18,170","18,290","18,345","18,100","269.29K","-0.66%"
"2022- 04- 07","18,290","18,525","18,590","18,290","509.05K","-1.98%"
"2022- 04- 06","18,660","18,395","18,795","18,235","519.99K","0.78%"
"2022- 04- 05","18,515","18,515","18,530","18,340","293.84K","0.30%"
"2022- 04- 04","18,460","18,405","18,475","18,300","216.14K","-0.11%"
"2022- 04- 03","18,480","18,480","18,480","18,480","","0.00%"
"2022- 04- 01","18,480","18,305","18,480","18,175","208.15K","0.24%"
"2022- 03- 31","18,435","18,365","18,510","18,310","236.38K","-0.14%"
"2022- 03- 30","18,460","18,400","18,660","18,380","449.32K","1.65%"
"2022- 03- 29","18,160","18,065","18,285","18,065","541.55K","1.25%"
"2022- 03- 28","17,935","17,835","17,975","17,705","207.33K","-0.08%"
"2022- 03- 25","17,950","18,070","18,070","17,905","225.08K","-0.44%"
"2022- 03- 24","18,030","17,930","18,030","17,855","270.57K","-0.22%"
"2022- 03- 23","18,070","17,960","18,220","17,925","591.97K","1.20%"
"2022- 03- 22","17,855","17,565","17,885","17,565","472.21K","1.68%"
"2022- 03- 21","17,560","17,820","17,820","17,545","395.26K","-1.27%"
"2022- 03- 18","17,785","17,870","17,870","17,655","368.81K","-0.03%"
"2022- 03- 17","17,790","17,990","18,085","17,790","444.83K","0.59%"
"2022- 03- 16","17,685","17,395","17,685","17,260","307.59K","2.73%"
"2022- 03- 15","17,215","17,120","17,325","17,060","434.54K","-0.20%"
"2022- 03- 14","17,250","17,510","17,510","17,130","400.48K","-1.96%"
"2022- 03- 11","17,595","17,780","17,780","17,480","271.62K","-1.04%"
"2022- 03- 10","17,780","17,905","17,910","17,675","136.61K","1.08%"
"2022- 03- 08","17,590","17,530","17,800","17,460","106.22K","-1.21%"
"2022- 03- 07","17,805","18,060","18,060","17,675","240.79K","-2.78%"
"2022- 03- 06","18,315","18,315","18,315","18,315","","0.00%"
"2022- 03- 04","18,315","18,500","18,540","18,280","201.55K","-1.43%"
"2022- 03- 03","18,580","18,320","18,635","18,260","391.46K","2.62%"
"2022- 03- 02","18,105","18,110","18,240","18,070","390.48K","-1.01%"
"2022- 02- 28","18,290","18,070","18,290","17,900","190.80K","-0.38%"
"2022- 02- 25","18,360","18,375","18,410","18,195","260.65K","1.05%"
"2022- 02- 24","18,170","18,675","18,725","18,040","461.14K","-3.81%"
"2022- 02- 23","18,890","18,935","18,935","18,740","169.75K","0.56%"
"2022- 02- 22","18,785","18,700","18,835","18,630","210.53K","-1.26%"
"2022- 02- 21","19,025","18,645","19,025","18,555","225.89K","0.55%"
"2022- 02- 18","18,920","18,795","19,010","18,705","174.39K","-0.37%"
"2022- 02- 17","18,990","19,005","19,215","18,780","369.56K","0.00%"
"2022- 02- 16","18,990","18,925","19,035","18,835","195.00K","1.93%"
"2022- 02- 15","18,630","18,550","18,820","18,505","181.76K","0.70%"
"2022- 02- 14","18,500","18,725","18,825","18,500","348.69K","-2.68%"
"2022- 02- 11","19,010","18,995","19,105","18,810","293.50K","-0.89%"
"2022- 02- 10","19,180","19,350","19,350","19,000","343.25K","-0.13%"
"2022- 02- 09","19,205","19,115","19,215","19,020","225.74K","1.37%"
"2022- 02- 08","18,945","19,190","19,395","18,870","283.78K","-0.53%"
"2022- 02- 07","19,045","19,215","19,215","18,835","308.35K","-0.96%"
"2022- 02- 04","19,230","19,220","19,380","19,070","253.14K","-0.49%"
"2022- 02- 03","19,325","19,420","19,610","19,325","324.62K","0.65%"
"2022- 01- 28","19,200","18,740","19,200","18,320","616.64K","2.70%"
"2022- 01- 27","18,695","18,910","19,260","18,630","514.91K","-1.08%"
"2022- 01- 26","18,900","18,995","19,150","18,800","494.93K","-0.50%"
"2022- 01- 25","18,995","19,445","19,445","18,700","886.29K","-2.39%"
"2022- 01- 24","19,460","19,570","19,715","19,310","296.35K","-1.32%"
"2022- 01- 21","19,720","19,840","19,875","19,630","315.72K","-1.77%"
"2022- 01- 20","20,075","19,810","20,075","19,735","270.26K","0.88%"
"2022- 01- 19","19,900","19,890","20,210","19,820","290.43K","-1.29%"
"2022- 01- 18","20,160","20,525","20,590","20,080","297.35K","-1.54%"
"2022- 01- 17","20,475","20,865","20,865","20,340","393.59K","-2.17%"
"2022- 01- 14","20,930","21,000","21,085","20,870","179.32K","-0.85%"
"2022- 01- 13","21,110","21,345","21,470","21,035","257.55K","-1.24%"
"2022- 01- 12","21,375","21,135","21,395","21,120","294.60K","1.33%"
"2022- 01- 11","21,095","21,265","21,395","20,975","288.85K","-0.78%"
"2022- 01- 10","21,260","21,710","21,875","21,215","427.31K","-2.81%"
"2022- 01- 07","21,875","21,815","22,005","21,785","294.63K","0.37%"
"2022- 01- 06","21,795","21,440","22,020","21,440","664.90K","0.76%"
"2022- 01- 05","21,630","21,595","21,945","21,525","860.30K","0.84%"
"2022- 01- 04","21,450","21,435","21,535","21,310","405.35K","0.35%"
"2022- 01- 03","21,375","21,350","21,380","21,200","260.06K","0.66%"
"2021- 12- 30","21,235","21,520","21,520","21,210","235.11K","-1.39%"
"2021- 12- 29","21,535","21,625","21,680","21,490","502.85K","-0.14%"
"2021- 12- 28","21,565","21,565","21,565","21,235","466.79K","0.49%"
"2021- 12- 27","21,460","21,630","21,650","21,450","276.28K","-0.58%"
"2021- 12- 24","21,585","20,980","21,585","20,980","568.86K","3.15%"
"2021- 12- 23","20,925","20,870","20,940","20,765","195.85K","0.82%"
"2021- 12- 22","20,755","20,635","20,850","20,560","263.09K","1.22%"
"2021- 12- 21","20,505","20,470","20,615","20,350","212.69K","0.20%"
"2021- 12- 20","20,465","20,800","20,815","20,415","312.88K","-1.99%"
"2021- 12- 17","20,880","20,680","21,020","20,680","225.97K","-0.05%"
"2021- 12- 16","20,890","20,925","20,990","20,645","275.19K","0.63%"
"2021- 12- 15","20,760","20,900","20,950","20,700","189.19K","-1.10%"
"2021- 12- 14","20,990","20,860","21,165","20,850","209.42K","-0.19%"
"2021- 12- 13","21,030","21,155","21,405","21,030","447.85K","0.31%"
"2021- 12- 10","20,965","20,770","21,000","20,700","285.07K","0.62%"
"2021- 12- 09","20,835","20,720","21,010","20,720","447.68K","0.48%"
"2021- 12- 08","20,735","20,950","21,055","20,710","264.06K","-0.26%"
"2021- 12- 07","20,790","20,680","20,830","20,500","340.01K","0.39%"
"2021- 12- 06","20,710","20,430","20,750","20,320","303.52K","0.68%"
"2021- 12- 03","20,570","20,500","20,670","20,405","327.63K","0.78%"
"2021- 12- 02","20,410","19,700","20,470","19,680","585.17K","1.64%"
"2021- 12- 01","20,080","19,575","20,095","19,545","694.69K","3.56%"
"2021- 11- 30","19,390","20,350","20,525","19,285","689.90K","-2.32%"
"2021- 11- 29","19,850","19,755","20,030","19,740","359.58K","-2.02%"
"2021- 11- 26","20,260","20,760","20,760","20,200","606.33K","-2.90%"
"2021- 11- 25","20,865","20,930","20,950","20,780","306.98K","-0.41%"
"2021- 11- 24","20,950","21,030","21,160","20,830","436.17K","-0.85%"
"2021- 11- 23","21,130","21,350","21,380","21,035","445.93K","-1.65%"
"2021- 11- 22","21,485","20,780","21,505","20,670","696.02K","3.00%"
"2021- 11- 19","20,860","20,920","21,065","20,760","434.90K","0.87%"
"2021- 11- 18","20,680","20,880","20,910","20,635","337.85K","-1.43%"
"2021- 11- 17","20,980","21,100","21,100","20,765","421.33K","-0.55%"
"2021- 11- 16","21,095","21,335","21,335","20,980","482.99K","-1.84%"
"2021- 11- 15","21,490","21,355","21,555","21,255","356.13K","0.68%"
"2021- 11- 12","21,345","20,965","21,400","20,965","286.73K","1.74%"
"2021- 11- 11","20,980","21,020","21,140","20,850","457.59K","-1.59%"
"2021- 11- 10","21,320","21,505","21,555","21,215","279.25K","-1.89%"
"2021- 11- 09","21,730","21,930","22,090","21,590","222.31K","-0.89%"
"2021- 11- 08","21,925","21,860","22,025","21,640","152.81K","0.30%"
"2021- 11- 05","21,860","22,050","22,050","21,775","162.61K","0.05%"
"2021- 11- 04","21,850","21,715","22,095","21,700","188.42K","1.30%"
"2021- 11- 03","21,570","21,900","21,900","21,460","155.59K","-0.90%"
"2021- 11- 02","21,765","21,550","21,915","21,550","140.83K","1.28%"
"2021- 11- 01","21,490","21,505","21,620","21,420","78.77K","-0.16%"
"2021- 10- 29","21,525","22,060","22,080","21,375","252.43K","-1.67%"
"2021- 10- 28","21,890","22,245","22,345","21,890","276.28K","-1.31%"
"2021- 10- 27","22,180","22,265","22,405","22,105","172.18K","-0.34%"
"2021- 10- 26","22,255","22,300","22,305","22,030","166.34K","0.77%"
"2021- 10- 25","22,085","21,785","22,140","21,615","146.33K","1.31%"
"2021- 10- 22","21,800","21,920","22,045","21,790","102.40K","-0.46%"
"2021- 10- 21","21,900","22,140","22,290","21,885","137.26K","-0.79%"
"2021- 10- 20","22,075","22,280","22,415","22,050","182.55K","-1.10%"
"2021- 10- 19","22,320","22,280","22,415","22,165","170.22K","0.63%"
"2021- 10- 18","22,180","22,110","22,270","21,895","162.98K","-0.11%"
"2021- 10- 15","22,205","22,295","22,350","22,080","249.29K","-0.52%"
"2021- 10- 14","22,320","22,390","22,480","22,145","268.68K","0.25%"
"2021- 10- 13","22,265","21,585","22,285","21,585","396.93K","3.22%"
"2021- 10- 12","21,570","21,525","21,700","21,320","247.29K","-0.23%"
"2021- 10- 08","21,620","21,170","21,690","21,100","315.80K","2.46%"
"2021- 10- 07","21,100","20,270","21,130","20,270","278.83K","4.30%"
"2021- 10- 06","20,230","20,715","20,790","20,230","152.76K","-1.72%"
"2021- 10- 05","20,585","20,180","20,735","20,095","299.21K","0.02%"
"2021- 10- 04","20,580","20,580","20,580","20,580","","0.00%"
"2021- 10- 01","20,580","21,065","21,165","20,520","147.66K","-3.15%"
"2021- 09- 30","21,250","21,180","21,310","21,060","156.70K","-0.28%"
"2021- 09- 29","21,310","21,050","21,315","21,015","198.70K","-0.21%"
"2021- 09- 28","21,355","21,690","21,715","21,335","211.43K","-2.13%"
"2021- 09- 27","21,820","21,750","21,895","21,700","135.74K","-0.16%"
"2021- 09- 24","21,855","22,100","22,145","21,845","138.02K","-1.00%"
"2021- 09- 23","22,075","21,895","22,160","21,820","101.26K","-0.54%"
"2021- 09- 17","22,195","22,190","22,230","22,070","101.02K","-0.36%"
"2021- 09- 16","22,275","22,350","22,355","22,075","113.45K","0.11%"
"2021- 09- 15","22,250","22,170","22,370","22,120","149.04K","-0.11%"
"2021- 09- 14","22,275","22,050","22,450","22,050","221.50K","1.23%"
"2021- 09- 13","22,005","22,000","22,100","21,835","160.32K","-0.52%"
"2021- 09- 10","22,120","22,480","22,515","21,955","294.51K","-1.65%"
"2021- 09- 09","22,490","22,805","22,950","22,490","141.76K","-2.00%"
"2021- 09- 08","22,950","22,625","23,030","22,605","202.16K","0.66%"
"2021- 09- 07","22,800","22,850","22,880","22,660","109.96K","-0.41%"
"2021- 09- 06","22,895","22,810","22,900","22,740","165.98K","0.33%"
"2021- 09- 05","22,820","22,820","22,820","22,820","","0.00%"
"2021- 09- 03","22,820","22,635","22,875","22,600","203.76K","1.24%"
"2021- 09- 02","22,540","22,795","22,845","22,475","117.47K","-1.46%"
"2021- 09- 01","22,875","22,680","23,035","22,680","213.62K","0.66%"
"2021- 08- 31","22,725","22,360","22,725","22,230","140.83K","1.47%"
"2021- 08- 30","22,395","22,430","22,585","22,375","124.35K","0.92%"
"2021- 08- 27","22,190","22,105","22,235","21,975","145.23K","-0.11%"
"2021- 08- 26","22,215","22,020","22,325","22,000","106.90K","0.77%"
"2021- 08- 25","22,045","21,985","22,245","21,885","118.01K","0.25%"
"2021- 08- 24","21,990","21,745","22,065","21,725","233.60K","2.04%"
"2021- 08- 23","21,550","21,365","21,770","21,255","288.27K","1.58%"
"2021- 08- 20","21,215","21,695","21,790","21,085","294.56K","-2.10%"
"2021- 08- 19","21,670","22,345","22,345","21,650","347.07K","-3.71%"
"2021- 08- 18","22,505","22,380","22,650","22,300","190.84K","0.09%"
"2021- 08- 17","22,485","22,790","22,955","22,405","159.33K","-1.83%"
"2021- 08- 13","22,905","23,210","23,300","22,730","398.40K","-1.12%"
"2021- 08- 12","23,165","22,975","23,455","22,975","582.76K","1.07%"
"2021- 08- 11","22,920","22,850","23,110","22,850","229.26K","-0.13%"
"2021- 08- 10","22,950","23,160","23,160","22,870","326.23K","-1.23%"
"2021- 08- 09","23,235","23,295","23,295","23,070","266.38K","-0.73%"
"2021- 08- 08","23,405","23,405","23,405","23,405","","0.00%"
"2021- 08- 06","23,405","23,500","23,520","23,340","239.98K","-0.15%"
"2021- 08- 05","23,440","23,420","23,550","23,380","222.83K","-0.47%"
"2021- 08- 04","23,550","23,400","23,550","23,250","202.05K","0.88%"
"2021- 08- 03","23,345","23,055","23,345","22,955","189.41K","1.10%"
"2021- 08- 02","23,090","22,910","23,110","22,870","241.71K","0.87%"
"2021- 07- 30","22,890","23,235","23,235","22,860","365.46K","-1.59%"
"2021- 07- 29","23,260","23,260","23,380","23,235","182.12K","0.13%"
"2021- 07- 28","23,230","23,270","23,360","23,060","290.74K","-0.54%"
"2021- 07- 27","23,355","23,355","23,465","23,320","215.95K","0.15%"
"2021- 07- 26","23,320","23,590","23,590","23,295","225.06K","-1.00%"
"2021- 07- 23","23,555","23,870","23,935","23,460","456.11K","-0.99%"
"2021- 07- 22","23,790","23,745","23,925","23,670","365.15K","0.55%"
"2021- 07- 21","23,660","23,795","23,840","23,600","407.61K","0.51%"
"2021- 07- 20","23,540","23,185","23,585","23,185","650.88K","0.17%"
"2021- 07- 19","23,500","23,590","23,640","23,430","635.54K","-1.55%"
"2021- 07- 16","23,870","23,945","23,945","23,700","748.41K","-0.87%"
"2021- 07- 15","24,080","23,865","24,090","23,865","483.43K","0.90%"
"2021- 07- 14","23,865","23,955","24,000","23,790","412.29K","-0.50%"
"2021- 07- 13","23,985","23,950","23,985","23,800","357.30K","0.52%"
"2021- 07- 12","23,860","23,690","23,910","23,665","450.55K","1.66%"
"2021- 07- 09","23,470","23,510","23,595","23,250","573.96K","-1.32%"
"2021- 07- 08","23,785","24,135","24,180","23,750","672.71K","-1.55%"
"2021- 07- 07","24,160","24,270","24,270","24,060","532.16K","-0.88%"
"2021- 07- 06","24,375","24,450","24,580","24,330","332.41K","-0.14%"
"2021- 07- 05","24,410","24,650","24,665","24,300","545.71K","-0.83%"
"2021- 07- 02","24,615","24,815","24,990","24,605","346.28K","-0.93%"
"2021- 07- 01","24,845","24,735","24,845","24,470","587.27K","0.14%"
"2021- 06- 30","24,810","24,810","24,820","24,655","438.45K","-0.04%"
"2021- 06- 29","24,820","24,825","25,010","24,705","534.46K","0.00%"
"2021- 06- 28","24,820","25,050","25,050","24,660","670.75K","-0.86%"
"2021- 06- 25","25,035","25,010","25,035","24,710","426.70K","0.50%"
"2021- 06- 24","24,910","24,965","25,400","24,805","1.05M","-0.26%"
"2021- 06- 23","24,975","25,185","25,200","24,840","768.37K","-0.66%"
"2021- 06- 22","25,140","24,720","25,175","24,710","932.59K","2.36%"
"2021- 06- 21","24,560","24,550","24,770","24,380","365.00K","-0.87%"
"2021- 06- 20","24,775","24,775","24,775","24,775","","0.00%"
"2021- 06- 18","24,775","24,600","24,860","24,540","300.55K","0.71%"
"2021- 06- 17","24,600","24,615","24,650","24,440","328.94K","-0.63%"
"2021- 06- 16","24,755","24,495","24,845","24,495","264.07K","0.81%"
"2021- 06- 15","24,555","24,485","24,635","24,260","321.17K","0.00%"
"2021- 06- 14","24,555","24,695","24,705","24,290","412.80K","-0.57%"
"2021- 06- 11","24,695","24,725","25,165","24,645","341.91K","0.37%"
"2021- 06- 10","24,605","24,705","24,820","24,590","402.74K","-1.07%"
"2021- 06- 09","24,870","24,960","25,165","24,770","742.02K","-0.56%"
"2021- 06- 08","25,010","24,800","25,080","24,450","847.11K","0.79%"
"2021- 06- 07","24,815","24,575","24,955","24,575","1.32M","1.41%"
"2021- 06- 04","24,470","24,075","24,470","23,900","968.16K","2.17%"
"2021- 06- 03","23,950","23,825","24,070","23,670","383.27K","0.55%"
"2021- 06- 02","23,820","23,745","24,050","23,630","662.05K","0.91%"
"2021- 06- 01","23,605","23,570","23,725","23,385","409.72K","0.15%"
"2021- 05- 31","23,570","23,415","23,570","23,230","429.28K","1.14%"
"2021- 05- 28","23,305","22,640","23,360","22,610","521.99K","3.69%"
"2021- 05- 27","22,475","22,610","22,670","22,330","157.81K","-0.75%"
"2021- 05- 26","22,645","22,750","22,965","22,550","158.96K","-0.42%"
"2021- 05- 25","22,740","22,920","22,965","22,590","372.96K","-0.26%"
"2021- 05- 24","22,800","22,825","23,090","22,755","156.85K","-0.46%"
"2021- 05- 21","22,905","22,760","23,250","22,665","354.02K","1.10%"
"2021- 05- 20","22,655","22,830","22,955","22,515","247.33K","-1.99%"
"2021- 05- 18","23,115","22,710","23,145","22,710","194.17K","1.96%"
"2021- 05- 17","22,670","23,065","23,065","22,570","241.94K","-0.83%"
"2021- 05- 14","22,860","23,060","23,165","22,725","327.99K","0.46%"
"2021- 05- 13","22,755","22,505","23,055","22,505","230.45K","-0.98%"
"2021- 05- 12","22,980","22,820","23,185","22,505","370.75K","0.86%"
"2021- 05- 11","22,785","22,950","23,000","22,600","378.24K","-1.38%"
"2021- 05- 10","23,105","22,575","23,145","22,575","295.08K","2.78%"
"2021- 05- 07","22,480","22,390","22,605","22,280","207.53K","0.40%"
"2021- 05- 06","22,390","22,330","22,475","22,160","184.07K","0.27%"
"2021- 05- 04","22,330","22,110","22,340","21,870","175.99K","1.00%"
"2021- 05- 03","22,110","21,635","22,560","21,635","297.15K","2.05%"
"2021- 04- 30","21,665","21,995","22,000","21,605","369.48K","-1.97%"
"2021- 04- 29","22,100","22,470","22,490","22,090","261.14K","-2.71%"
"2021- 04- 28","22,715","23,020","23,150","22,675","275.96K","-1.47%"
"2021- 04- 27","23,055","23,065","23,070","22,845","310.35K","-0.37%"
"2021- 04- 26","23,140","23,100","23,170","22,975","275.41K","0.22%"
"2021- 04- 23","23,090","23,260","23,285","22,955","330.18K","-1.45%"
"2021- 04- 22","23,430","23,515","23,600","23,420","208.26K","0.04%"
"2021- 04- 21","23,420","23,790","23,800","23,330","337.70K","-2.23%"
"2021- 04- 20","23,955","23,815","23,970","23,815","168.75K","0.15%"
"2021- 04- 19","23,920","23,980","24,065","23,825","146.50K","-0.25%"
"2021- 04- 16","23,980","24,000","24,205","23,905","164.49K","0.10%"
"2021- 04- 15","23,955","24,100","24,170","23,860","275.52K","-0.75%"
"2021- 04- 14","24,135","24,030","24,350","23,955","275.70K","0.69%"
"2021- 04- 13","23,970","23,710","23,995","23,710","145.97K","1.05%"
"2021- 04- 12","23,720","23,780","23,790","23,615","174.26K","-0.29%"
"2021- 04- 11","23,790","23,790","23,790","23,790","","0.00%"
"2021- 04- 09","23,790","24,100","24,170","23,730","312.48K","-1.59%"
"2021- 04- 08","24,175","23,725","24,185","23,555","357.35K","1.98%"
"2021- 04- 07","23,705","23,500","23,840","23,400","291.88K","0.49%"
"2021- 04- 06","23,590","23,960","23,975","23,530","206.00K","-1.24%"
"2021- 04- 05","23,885","24,080","24,110","23,610","240.11K","-0.44%"
"2021- 04- 02","23,990","23,510","24,330","23,510","683.75K","3.23%"
"2021- 04- 01","23,240","23,270","23,495","23,160","106.15K","0.65%"
"2021- 03- 31","23,090","23,370","23,395","23,090","253.69K","-1.20%"
"2021- 03- 30","23,370","22,745","23,370","22,730","222.66K","2.97%"
"2021- 03- 29","22,695","22,840","22,840","22,470","148.42K","-0.53%"
"2021- 03- 26","22,815","22,840","22,885","22,600","197.85K","0.64%"
"2021- 03- 25","22,670","22,665","22,860","22,540","179.06K","-0.70%"
"2021- 03- 24","22,830","23,135","23,150","22,810","161.69K","-2.02%"
"2021- 03- 23","23,300","23,840","23,995","23,255","137.32K","-1.85%"
"2021- 03- 22","23,740","23,875","24,095","23,650","132.29K","0.00%"
"2021- 03- 19","23,740","23,405","23,795","23,295","114.68K","-0.02%"
"2021- 03- 18","23,745","23,700","24,080","23,575","321.30K","1.17%"
"2021- 03- 17","23,470","23,675","23,675","23,275","107.65K","-1.10%"
"2021- 03- 16","23,730","23,590","23,780","23,570","145.21K","1.28%"
"2021- 03- 15","23,430","23,480","23,750","23,195","186.78K","-0.32%"
"2021- 03- 14","23,505","23,505","23,505","23,505","","0.00%"
"2021- 03- 12","23,505","23,235","23,505","23,115","214.43K","1.84%"
"2021- 03- 11","23,080","22,560","23,190","22,555","165.81K","2.37%"
"2021- 03- 10","22,545","23,405","23,405","22,455","278.53K","-2.11%"
"2021- 03- 09","23,030","23,165","23,290","22,510","287.64K","-0.58%"
"2021- 03- 08","23,165","23,530","23,590","23,040","188.24K","-0.92%"
"2021- 03- 05","23,380","23,010","23,480","22,525","246.64K","0.17%"
"2021- 03- 04","23,340","23,385","23,840","23,110","279.36K","-1.79%"
"2021- 03- 03","23,765","23,440","23,765","23,335","179.97K","0.85%"
"2021- 03- 02","23,565","23,580","24,175","23,300","411.92K","2.30%"
"2021- 02- 26","23,035","22,735","24,020","22,665","421.78K","-1.98%"
"2021- 02- 25","23,500","23,230","23,500","22,850","360.74K","2.84%"
"2021- 02- 24","22,850","24,080","24,265","22,795","468.24K","-4.89%"
"2021- 02- 23","24,025","24,075","24,265","23,600","305.49K","-0.56%"
"2021- 02- 22","24,160","24,410","24,610","24,090","306.16K","-0.94%"
"2021- 02- 21","24,390","24,390","24,390","24,390","","0.00%"
"2021- 02- 19","24,390","23,980","24,400","23,735","445.06K","1.71%"
"2021- 02- 18","23,980","24,370","24,530","23,980","420.65K","-1.90%"
"2021- 02- 17","24,445","24,765","24,770","24,310","621.23K","-1.69%"
"2021- 02- 16","24,865","25,080","25,080","24,725","648.44K","-0.52%"
"2021- 02- 15","24,995","25,140","25,290","24,880","613.41K","-0.48%"
"2021- 02- 10","25,115","24,800","25,205","24,500","815.52K","2.03%"
"2021- 02- 09","24,615","24,375","24,995","24,255","1.11M","0.31%"
"2021- 02- 08","24,540","25,335","25,350","24,320","2.25M","-7.03%"
"2021- 02- 07","26,395","26,395","26,395","26,395","","0.00%"
"2021- 02- 05","26,395","26,450","26,450","25,700","873.88K","0.65%"
"2021- 02- 04","26,225","26,590","26,645","25,735","1.16M","-0.02%"
"2021- 02- 03","26,230","25,485","26,580","25,485","2.99M","4.88%"
"2021- 02- 02","25,010","24,860","25,300","24,565","860.85K","0.24%"
"2021- 02- 01","24,950","23,375","24,950","23,130","576.34K","6.08%"
"2021- 01- 31","23,520","23,520","23,520","23,520","","0.00%"
"2021- 01- 29","23,520","25,005","25,085","23,300","1.01M","-4.97%"
"2021- 01- 28","24,750","24,700","25,370","24,655","766.08K","-2.56%"
"2021- 01- 27","25,400","25,570","26,000","25,085","978.91K","-0.61%"
"2021- 01- 26","25,555","26,180","26,200","25,400","1.95M","-2.37%"
"2021- 01- 25","26,175","25,185","26,265","25,185","1.42M","1.45%"
"2021- 01- 24","25,800","25,800","25,800","25,800","","0.00%"
"2021- 01- 22","25,800","26,005","26,120","25,630","2.11M","-1.66%"
"2021- 01- 21","26,235","25,200","26,245","25,020","1.41M","4.75%"
"2021- 01- 20","25,045","25,160","26,385","24,755","2.81M","2.00%"
"2021- 01- 19","24,555","23,065","24,555","23,065","2.04M","7.49%"
"2021- 01- 18","22,845","22,440","23,130","22,280","527.10K","0.77%"
"2021- 01- 17","22,670","22,670","22,670","22,670","","0.00%"
"2021- 01- 15","22,670","23,405","23,650","22,660","748.15K","-2.93%"
"2021- 01- 14","23,355","23,180","23,605","23,000","854.70K","-1.02%"
"2021- 01- 13","23,595","23,220","24,155","22,735","1.32M","1.03%"
"2021- 01- 12","23,355","23,455","23,955","22,630","1.12M","-1.95%"
"2021- 01- 11","23,820","24,250","25,720","23,180","2.14M","1.36%"
"2021- 01- 08","23,500","21,400","24,660","21,400","2.69M","12.74%"
"2021- 01- 07","20,845","20,400","21,160","20,330","702.20K","2.89%"
"2021- 01- 06","20,260","20,720","20,845","20,170","786.14K","-2.36%"
"2021- 01- 05","20,750","20,500","20,820","20,225","792.86K","0.14%"
"2021- 01- 04","20,720","19,495","20,810","19,475","1.41M","6.45%"
"2020- 12- 30","19,465","19,230","19,490","19,160","754.28K","1.33%"
"2020- 12- 29","19,210","19,155","19,235","19,020","346.71K","0.89%"
"2020- 12- 28","19,040","18,805","19,070","18,765","201.43K","1.33%"
"2020- 12- 24","18,790","18,750","18,900","18,630","149.17K","0.21%"
"2020- 12- 23","18,750","18,235","18,940","18,105","186.76K","3.31%"
"2020- 12- 22","18,150","18,410","18,445","18,150","138.37K","-1.60%"
"2020- 12- 21","18,445","18,670","18,670","18,290","351.11K","-1.34%"
"2020- 12- 18","18,695","18,780","18,780","18,615","157.11K","-0.45%"
"2020- 12- 17","18,780","18,790","18,835","18,605","204.55K","-0.21%"
"2020- 12- 16","18,820","18,785","18,950","18,740","212.11K","0.43%"
"2020- 12- 15","18,740","18,660","18,785","18,505","156.18K","0.11%"
"2020- 12- 14","18,720","18,650","18,830","18,510","193.58K","-0.21%"
"2020- 12- 13","18,760","18,760","18,760","18,760","","0.00%"
"2020- 12- 11","18,760","18,835","18,920","18,680","292.84K","0.03%"
"2020- 12- 10","18,755","18,720","18,930","18,580","408.37K","-0.77%"
"2020- 12- 09","18,900","18,625","18,930","18,535","286.39K","2.08%"
"2020- 12- 08","18,515","18,675","18,745","18,470","447.45K","-1.44%"
"2020- 12- 07","18,785","18,815","18,850","18,495","466.30K","-0.74%"
"2020- 12- 04","18,925","19,030","19,240","18,830","564.15K","-0.34%"
"2020- 12- 03","18,990","18,220","18,990","18,180","929.82K","4.23%"
"2020- 12- 02","18,220","18,145","18,300","18,050","462.46K","0.30%"
"2020- 12- 01","18,165","17,840","18,170","17,805","230.18K","3.03%"
"2020- 11- 30","17,630","17,905","18,170","17,630","408.79K","-1.37%"
"2020- 11- 27","17,875","17,670","17,880","17,560","461.37K","0.93%"
"2020- 11- 26","17,710","17,800","17,870","17,530","354.17K","-0.70%"
"2020- 11- 25","17,835","17,965","18,050","17,630","489.41K","-0.59%"
"2020- 11- 24","17,940","17,870","17,940","17,715","233.31K","0.36%"
"2020- 11- 23","17,875","17,440","17,875","17,395","333.72K","1.79%"
"2020- 11- 20","17,560","17,675","17,675","17,445","180.41K","-0.73%"
"2020- 11- 19","17,690","17,200","17,830","17,200","359.02K","2.55%"
"2020- 11- 18","17,250","17,295","17,425","17,115","477.80K","-0.26%"
"2020- 11- 17","17,295","17,255","17,545","17,115","210.97K","-0.55%"
"2020- 11- 16","17,390","17,375","17,475","17,100","264.01K","0.96%"
"2020- 11- 13","17,225","17,000","17,370","16,970","227.73K","0.97%"
