"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 08- 04","31,960","32,490","32,650","31,850","2.01M","-1.34%"
"2023- 08- 03","32,395","32,185","32,730","31,660","2.47M","0.72%"
"2023- 08- 02","32,165","32,775","33,565","32,155","3.69M","-3.96%"
"2023- 08- 01","33,490","34,520","34,830","32,915","4.28M","-1.89%"
"2023- 07- 31","34,135","32,970","34,300","32,960","3.55M","4.39%"
"2023- 07- 28","32,700","31,220","32,750","30,950","4.27M","3.48%"
"2023- 07- 27","31,600","35,030","35,165","31,495","5.94M","-10.54%"
"2023- 07- 26","35,325","36,820","40,920","33,800","10.49M","-2.66%"
"2023- 07- 25","36,290","35,310","36,635","34,430","3.86M","4.79%"
"2023- 07- 24","34,630","32,775","34,900","32,775","6.46M","6.72%"
"2023- 07- 23","32,450","32,450","32,450","32,450","","0.00%"
"2023- 07- 21","32,450","30,960","32,690","30,920","6.01M","2.12%"
"2023- 07- 20","31,775","31,235","32,155","31,010","4.21M","-0.11%"
"2023- 07- 19","31,810","30,935","31,840","30,850","7.86M","3.73%"
"2023- 07- 18","30,665","29,050","30,665","28,990","7.41M","6.11%"
"2023- 07- 17","28,900","28,865","29,115","28,615","1.41M","-0.34%"
"2023- 07- 14","29,000","28,890","29,100","28,760","1.20M","0.50%"
"2023- 07- 13","28,855","28,745","29,025","28,645","1.11M","0.38%"
"2023- 07- 12","28,745","29,145","29,230","28,545","2.03M","-1.59%"
"2023- 07- 11","29,210","29,200","29,460","28,930","1.41M","0.57%"
"2023- 07- 10","29,045","29,235","29,465","28,755","1.65M","-0.19%"
"2023- 07- 07","29,100","28,660","29,105","28,585","1.46M","0.90%"
"2023- 07- 06","28,840","29,285","29,360","28,730","1.45M","-1.35%"
"2023- 07- 05","29,235","28,995","29,320","28,895","2.11M","0.79%"
"2023- 07- 04","29,005","28,995","29,780","28,735","3.34M","0.80%"
"2023- 07- 03","28,775","27,850","28,925","27,800","2.54M","4.39%"
"2023- 07- 02","27,565","27,565","27,565","27,565","","0.00%"
"2023- 06- 30","27,565","27,230","27,695","26,975","1.91M","1.14%"
"2023- 06- 29","27,255","27,275","27,725","27,160","1.69M","0.07%"
"2023- 06- 28","27,235","28,310","28,465","27,235","2.19M","-3.42%"
"2023- 06- 27","28,200","28,440","28,455","27,900","1.85M","-1.55%"
"2023- 06- 26","28,645","28,690","28,820","28,520","1.22M","-1.55%"
"2023- 06- 23","29,095","29,430","29,600","29,040","1.05M","-0.36%"
"2023- 06- 22","29,200","28,760","29,325","28,710","1.27M","0.71%"
"2023- 06- 21","28,995","29,315","29,665","28,955","1.42M","-0.75%"
"2023- 06- 20","29,215","29,515","29,610","29,105","1.64M","-1.57%"
"2023- 06- 19","29,680","29,940","29,940","29,405","1.52M","-1.15%"
"2023- 06- 18","30,025","30,025","30,025","30,025","","0.00%"
"2023- 06- 16","30,025","30,000","30,080","29,455","1.45M","0.65%"
"2023- 06- 15","29,830","30,040","30,415","29,440","2.01M","0.22%"
"2023- 06- 14","29,765","31,375","31,455","29,760","2.61M","-4.69%"
"2023- 06- 13","31,230","31,110","31,345","30,765","1.91M","0.63%"
"2023- 06- 12","31,035","30,865","31,085","30,770","1.64M","1.09%"
"2023- 06- 11","30,700","30,700","30,700","30,700","","0.00%"
"2023- 06- 09","30,700","30,600","30,785","30,430","1.52M","1.66%"
"2023- 06- 08","30,200","30,500","30,765","29,970","1.62M","-1.39%"
"2023- 06- 07","30,625","30,030","30,715","30,030","2.24M","2.36%"
"2023- 06- 05","29,920","29,860","30,165","29,620","1.71M","0.93%"
"2023- 06- 02","29,645","29,150","29,720","29,040","1.96M","2.00%"
"2023- 06- 01","29,065","28,955","29,145","28,740","1.15M","0.59%"
"2023- 05- 31","28,895","28,395","28,995","28,395","1.72M","1.42%"
"2023- 05- 30","28,490","27,920","28,490","27,910","1.10M","2.63%"
"2023- 05- 26","27,760","28,000","28,195","27,570","1.13M","-1.51%"
"2023- 05- 25","28,185","28,220","28,550","28,030","830.85K","-0.81%"
"2023- 05- 24","28,415","28,225","28,585","28,165","916.88K","0.60%"
"2023- 05- 23","28,245","27,720","28,575","27,715","1.86M","2.50%"
"2023- 05- 22","27,555","26,830","27,555","26,565","801.57K","2.43%"
"2023- 05- 19","26,900","27,425","27,425","26,665","1.15M","-1.70%"
"2023- 05- 18","27,365","27,475","27,595","27,140","779.22K","0.35%"
"2023- 05- 17","27,270","26,525","27,300","26,420","859.83K","1.92%"
"2023- 05- 16","26,755","26,705","26,855","26,365","975.17K","1.04%"
"2023- 05- 15","26,480","26,290","26,480","25,690","1.08M","0.06%"
"2023- 05- 14","26,465","26,465","26,465","26,465","","0.00%"
"2023- 05- 12","26,465","26,260","26,750","26,255","832.65K","0.06%"
"2023- 05- 11","26,450","27,085","27,285","26,275","1.20M","-1.73%"
"2023- 05- 10","26,915","27,380","27,570","26,810","900.21K","-1.90%"
"2023- 05- 09","27,435","27,545","27,890","26,810","1.31M","-0.74%"
"2023- 05- 08","27,640","28,325","28,440","27,610","1.04M","-1.43%"
"2023- 05- 07","28,040","28,040","28,040","28,040","","0.00%"
"2023- 05- 04","28,040","27,920","28,380","27,600","1.08M","-0.14%"
"2023- 05- 03","28,080","28,745","28,745","27,945","1.33M","-3.06%"
"2023- 05- 02","28,965","28,465","29,160","28,465","1.44M","2.35%"
"2023- 05- 01","28,300","28,300","28,300","28,300","","0.00%"
"2023- 04- 28","28,300","29,320","29,405","27,700","2.27M","-2.09%"
"2023- 04- 27","28,905","27,805","28,905","27,555","2.16M","3.53%"
"2023- 04- 26","27,920","28,120","28,735","27,850","1.69M","-1.38%"
"2023- 04- 25","28,310","29,595","29,860","27,750","2.75M","-3.94%"
"2023- 04- 24","29,470","29,775","30,360","29,310","2.25M","-2.34%"
"2023- 04- 23","30,175","30,175","30,175","30,175","","0.00%"
"2023- 04- 21","30,175","31,120","31,445","30,100","3.26M","-3.75%"
"2023- 04- 20","31,350","31,510","31,990","31,120","3.33M","-1.83%"
"2023- 04- 19","31,935","31,445","32,140","31,390","2.28M","1.59%"
"2023- 04- 18","31,435","31,680","32,000","31,130","2.92M","0.35%"
"2023- 04- 17","31,325","30,500","31,325","30,380","4.07M","3.11%"
"2023- 04- 16","30,380","30,380","30,380","30,380","","0.00%"
"2023- 04- 14","30,380","29,970","30,500","29,600","2.41M","2.97%"
"2023- 04- 13","29,505","28,825","29,685","28,185","3.06M","-0.49%"
"2023- 04- 12","29,650","30,670","31,085","29,640","3.91M","-3.77%"
"2023- 04- 11","30,810","30,925","31,225","29,845","3.03M","0.95%"
"2023- 04- 10","30,520","29,330","31,170","29,310","4.94M","4.52%"
"2023- 04- 09","29,200","29,200","29,200","29,200","","0.00%"
"2023- 04- 07","29,200","28,900","29,255","28,565","2.62M","1.39%"
"2023- 04- 06","28,800","28,720","28,800","28,275","2.18M","-0.26%"
"2023- 04- 05","28,875","28,100","28,875","28,020","2.17M","3.14%"
"2023- 04- 04","27,995","28,430","29,150","27,825","3.67M","-1.72%"
"2023- 04- 03","28,485","28,300","28,600","28,000","2.61M","3.04%"
"2023- 03- 31","27,645","27,145","27,700","26,735","1.75M","0.71%"
"2023- 03- 30","27,450","27,215","27,645","26,780","3.36M","1.67%"
"2023- 03- 29","27,000","26,555","27,010","26,475","2.09M","1.52%"
"2023- 03- 28","26,595","26,895","26,895","26,070","3.13M","-0.80%"
"2023- 03- 27","26,810","26,600","27,420","26,590","2.87M","2.41%"
"2023- 03- 26","26,180","26,180","26,180","26,180","","0.00%"
"2023- 03- 24","26,180","26,630","26,630","25,435","1.98M","-0.25%"
"2023- 03- 23","26,245","25,435","27,130","25,305","5.86M","2.34%"
"2023- 03- 22","25,645","25,215","25,670","25,130","2.29M","3.14%"
"2023- 03- 21","24,865","24,780","25,185","24,690","1.62M","0.61%"
"2023- 03- 20","24,715","24,175","24,870","24,050","1.45M","-0.64%"
"2023- 03- 19","24,875","24,875","24,875","24,875","","0.00%"
"2023- 03- 17","24,875","25,985","26,080","24,820","3.00M","-3.81%"
"2023- 03- 16","25,860","25,325","25,920","25,005","2.84M","2.38%"
"2023- 03- 15","25,260","25,290","25,550","24,940","1.81M","2.06%"
"2023- 03- 14","24,750","25,455","25,510","24,505","2.21M","-3.04%"
"2023- 03- 13","25,525","24,955","25,530","24,820","1.91M","1.43%"
"2023- 03- 12","25,165","25,165","25,165","25,165","","0.00%"
"2023- 03- 10","25,165","24,605","25,450","24,580","2.15M","-0.34%"
"2023- 03- 09","25,250","26,380","26,380","24,900","3.21M","-3.33%"
"2023- 03- 08","26,120","25,910","26,490","25,745","2.90M","-0.93%"
"2023- 03- 07","26,365","25,750","26,825","25,710","6.79M","1.03%"
"2023- 03- 06","26,095","24,590","26,095","24,415","14.62M","6.86%"
"2023- 03- 05","24,420","24,420","24,420","24,420","","0.00%"
"2023- 03- 03","24,420","23,415","24,425","23,300","7.29M","5.21%"
"2023- 03- 02","23,210","23,175","23,650","23,125","4.10M","0.37%"
"2023- 02- 28","23,125","22,825","23,315","22,750","3.38M","1.78%"
"2023- 02- 27","22,720","22,280","22,800","22,110","1.44M","1.27%"
"2023- 02- 24","22,435","22,370","22,810","22,340","1.59M","0.29%"
"2023- 02- 23","22,370","22,850","22,865","21,990","2.35M","-1.39%"
"2023- 02- 22","22,685","22,700","23,120","22,355","2.48M","-1.80%"
"2023- 02- 21","23,100","22,385","23,130","22,245","2.76M","3.29%"
"2023- 02- 20","22,365","22,520","22,580","22,055","2.10M","-0.95%"
"2023- 02- 17","22,580","22,785","23,100","22,335","2.49M","-2.31%"
"2023- 02- 16","23,115","22,855","23,180","22,615","2.22M","2.92%"
"2023- 02- 15","22,460","22,945","23,135","22,425","2.28M","-1.49%"
"2023- 02- 14","22,800","22,830","22,935","22,385","1.67M","0.71%"
"2023- 02- 13","22,640","22,485","22,990","22,295","1.75M","0.11%"
"2023- 02- 12","22,615","22,615","22,615","22,615","","0.00%"
"2023- 02- 10","22,615","22,865","23,020","22,410","2.15M","-0.96%"
"2023- 02- 09","22,835","21,965","22,835","21,900","3.65M","3.70%"
"2023- 02- 08","22,020","22,215","22,250","22,015","1.14M","0.00%"
"2023- 02- 07","22,020","21,700","22,310","21,700","2.14M","1.47%"
"2023- 02- 06","21,700","21,540","21,970","21,490","1.43M","0.00%"
"2023- 02- 03","21,700","21,770","21,900","21,410","1.70M","-0.32%"
"2023- 02- 02","21,770","21,515","21,800","21,510","1.85M","1.94%"
"2023- 02- 01","21,355","20,905","21,355","20,795","1.72M","3.39%"
"2023- 01- 31","20,655","20,690","21,040","20,455","1.50M","0.02%"
"2023- 01- 30","20,650","20,810","20,905","20,455","1.20M","0.02%"
"2023- 01- 27","20,645","20,745","20,870","20,410","1.62M","0.49%"
"2023- 01- 26","20,545","19,550","20,565","19,390","2.75M","5.39%"
"2023- 01- 25","19,495","19,125","19,495","19,120","729.14K","2.79%"
"2023- 01- 20","18,965","18,640","18,965","18,520","686.66K","1.69%"
"2023- 01- 19","18,650","18,810","18,935","18,590","848.36K","-1.48%"
"2023- 01- 18","18,930","19,150","19,220","18,835","1.04M","-0.66%"
"2023- 01- 17","19,055","19,340","19,350","18,965","758.46K","-1.65%"
"2023- 01- 16","19,375","19,320","19,495","19,315","785.93K","0.36%"
"2023- 01- 13","19,305","19,340","19,465","19,275","994.15K","-0.16%"
"2023- 01- 12","19,335","19,325","19,375","19,130","815.74K","1.18%"
"2023- 01- 11","19,110","18,745","19,140","18,745","898.06K","2.30%"
"2023- 01- 10","18,680","18,825","19,120","18,610","1.40M","-0.13%"
"2023- 01- 09","18,705","18,450","18,705","18,320","991.33K","2.44%"
"2023- 01- 06","18,260","17,810","18,350","17,710","1.16M","1.67%"
"2023- 01- 05","17,960","18,465","18,585","17,940","1.07M","-2.05%"
"2023- 01- 04","18,335","17,945","18,350","17,530","1.16M","0.22%"
"2023- 01- 03","18,295","18,515","18,555","17,990","1.03M","-1.00%"
"2023- 01- 02","18,480","18,275","18,825","18,260","732.66K","2.55%"
"2022- 12- 29","18,020","18,080","18,275","17,980","922.10K","-0.33%"
"2022- 12- 28","18,080","18,715","18,750","18,015","1.40M","-4.01%"
"2022- 12- 27","18,835","18,890","19,050","18,715","764.73K","0.13%"
"2022- 12- 26","18,810","18,645","18,850","18,605","696.86K","0.67%"
"2022- 12- 23","18,685","19,035","19,085","18,685","981.84K","-3.61%"
"2022- 12- 22","19,385","19,305","19,490","19,245","554.00K","0.94%"
"2022- 12- 21","19,205","19,465","19,490","19,140","826.39K","-1.01%"
"2022- 12- 20","19,400","19,505","19,725","19,315","1.04M","-0.67%"
"2022- 12- 19","19,530","19,630","19,710","19,445","775.25K","-1.26%"
"2022- 12- 18","19,780","19,780","19,780","19,780","","0.00%"
"2022- 12- 16","19,780","19,460","19,780","19,435","940.09K","-0.25%"
"2022- 12- 15","19,830","20,055","20,240","19,805","861.62K","-1.64%"
"2022- 12- 14","20,160","19,750","20,165","19,690","1.01M","2.44%"
"2022- 12- 13","19,680","19,870","20,020","19,570","1.07M","-1.06%"
"2022- 12- 12","19,890","19,740","19,915","19,580","888.17K","-0.28%"
"2022- 12- 11","19,945","19,945","19,945","19,945","","0.00%"
"2022- 12- 09","19,945","20,830","20,835","19,870","2.09M","-3.88%"
"2022- 12- 08","20,750","21,130","21,285","20,660","925.76K","-2.12%"
"2022- 12- 07","21,200","20,975","21,380","20,950","733.21K","0.24%"
"2022- 12- 06","21,150","21,020","21,295","20,835","1.13M","-0.77%"
"2022- 12- 05","21,315","21,990","22,050","21,275","1.46M","-3.11%"
"2022- 12- 02","22,000","22,395","22,395","21,975","845.58K","-1.76%"
"2022- 12- 01","22,395","22,610","22,710","22,370","1.40M","0.38%"
"2022- 11- 30","22,310","21,990","22,310","21,635","1.05M","1.20%"
"2022- 11- 29","22,045","21,915","22,090","21,820","726.60K","0.20%"
"2022- 11- 28","22,000","22,135","22,425","21,880","1.05M","-0.99%"
"2022- 11- 25","22,220","21,905","22,315","21,800","1.48M","1.51%"
"2022- 11- 24","21,890","21,650","21,890","21,630","772.74K","2.48%"
"2022- 11- 23","21,360","21,275","21,560","21,180","954.56K","1.55%"
"2022- 11- 22","21,035","21,395","21,645","21,035","952.81K","-2.37%"
"2022- 11- 21","21,545","22,090","22,090","21,395","1.31M","-1.91%"
"2022- 11- 18","21,965","22,095","22,340","21,950","1.20M","-0.39%"
"2022- 11- 17","22,050","22,335","22,425","22,040","1.32M","-1.72%"
"2022- 11- 16","22,435","22,770","22,810","22,100","2.26M","-1.47%"
"2022- 11- 15","22,770","23,060","23,130","22,585","1.75M","-1.02%"
"2022- 11- 14","23,005","22,805","23,345","22,785","4.15M","1.21%"
"2022- 11- 11","22,730","22,625","22,870","22,435","4.00M","2.39%"
"2022- 11- 10","22,200","22,120","22,440","22,050","1.99M","-0.47%"
"2022- 11- 09","22,305","22,170","22,305","22,015","1.84M","1.11%"
"2022- 11- 08","22,060","22,200","22,280","21,565","2.16M","-0.45%"
"2022- 11- 07","22,160","22,155","22,265","21,955","1.76M","0.41%"
"2022- 11- 04","22,070","22,270","22,365","21,995","2.87M","-1.16%"
"2022- 11- 03","22,330","21,150","22,380","21,125","3.37M","2.74%"
"2022- 11- 02","21,735","22,105","22,445","21,525","3.64M","-2.23%"
"2022- 11- 01","22,230","21,665","22,250","21,645","3.26M","3.01%"
"2022- 10- 31","21,580","21,715","21,750","21,240","2.17M","0.75%"
"2022- 10- 28","21,420","21,140","21,710","21,090","3.75M","0.49%"
"2022- 10- 27","21,315","20,505","21,315","20,505","5.42M","5.00%"
"2022- 10- 26","20,300","20,270","20,435","20,175","1.21M","0.82%"
"2022- 10- 25","20,135","20,255","20,550","20,045","1.95M","-0.22%"
"2022- 10- 24","20,180","20,105","20,200","19,945","1.47M","1.97%"
"2022- 10- 21","19,790","19,495","20,055","19,495","1.56M","1.70%"
"2022- 10- 20","19,460","19,770","19,780","19,195","1.66M","-2.14%"
"2022- 10- 19","19,885","19,560","20,210","19,550","2.65M","2.16%"
"2022- 10- 18","19,465","19,615","19,665","19,070","1.54M","0.65%"
"2022- 10- 17","19,340","18,500","19,340","18,470","1.43M","2.95%"
"2022- 10- 14","18,785","18,840","18,970","18,710","1.31M","1.82%"
"2022- 10- 13","18,450","18,595","18,695","18,450","799.15K","-1.02%"
"2022- 10- 12","18,640","18,585","18,700","18,175","1.24M","0.24%"
"2022- 10- 11","18,595","18,100","18,595","18,085","1.26M","0.79%"
"2022- 10- 07","18,450","18,090","18,650","18,005","1.71M","0.79%"
"2022- 10- 06","18,305","17,815","18,370","17,710","1.60M","3.71%"
"2022- 10- 05","17,650","18,050","18,070","17,570","1.55M","0.46%"
"2022- 10- 04","17,570","17,140","17,570","16,945","1.27M","3.51%"
"2022- 09- 30","16,975","17,155","17,475","16,845","2.16M","-2.02%"
"2022- 09- 29","17,325","17,980","18,045","17,325","1.57M","-1.45%"
"2022- 09- 28","17,580","18,275","18,310","17,505","2.63M","-4.04%"
"2022- 09- 27","18,320","18,365","18,440","17,865","2.40M","-0.16%"
"2022- 09- 26","18,350","18,830","18,905","18,340","2.17M","-4.80%"
"2022- 09- 23","19,275","20,200","20,225","19,180","2.68M","-4.79%"
"2022- 09- 22","20,245","19,750","20,255","19,685","1.45M","1.48%"
"2022- 09- 21","19,950","19,835","20,095","19,765","1.17M","-0.20%"
"2022- 09- 20","19,990","20,000","20,130","19,805","1.03M","1.32%"
"2022- 09- 19","19,730","20,155","20,270","19,650","1.11M","-1.57%"
"2022- 09- 18","20,045","20,045","20,045","20,045","","0.00%"
"2022- 09- 16","20,045","20,470","20,650","20,020","1.55M","-2.74%"
"2022- 09- 15","20,610","20,610","20,730","20,545","1.60M","0.05%"
"2022- 09- 14","20,600","19,855","20,700","19,855","2.39M","0.59%"
"2022- 09- 13","20,480","20,140","20,480","20,130","2.25M","3.25%"
"2022- 09- 08","19,835","19,665","19,870","19,640","1.21M","1.85%"
"2022- 09- 07","19,475","19,400","19,550","19,215","832.56K","0.39%"
"2022- 09- 06","19,400","19,365","19,600","19,310","829.92K","0.31%"
"2022- 09- 05","19,340","19,405","19,600","19,240","1.28M","-0.69%"
"2022- 09- 02","19,475","19,580","19,700","19,380","1.46M","0.57%"
"2022- 09- 01","19,365","19,800","19,800","19,365","1.44M","-3.32%"
"2022- 08- 31","20,030","19,700","20,035","19,580","1.10M","0.78%"
"2022- 08- 30","19,875","19,850","19,975","19,725","951.55K","0.76%"
"2022- 08- 29","19,725","19,290","19,855","19,280","1.37M","-1.52%"
"2022- 08- 26","20,030","20,255","20,315","19,990","781.48K","-0.87%"
"2022- 08- 25","20,205","20,125","20,205","19,890","838.47K","0.80%"
"2022- 08- 24","20,045","19,885","20,095","19,680","1.14M","1.93%"
"2022- 08- 23","19,665","19,815","19,995","19,590","1.29M","-1.50%"
"2022- 08- 22","19,965","19,845","20,255","19,825","1.27M","-1.11%"
"2022- 08- 21","20,190","20,190","20,190","20,190","","0.00%"
"2022- 08- 19","20,190","20,750","20,760","20,185","1.71M","-2.46%"
"2022- 08- 18","20,700","20,555","20,705","20,415","1.02M","0.10%"
"2022- 08- 17","20,680","20,660","20,910","20,605","1.98M","-0.07%"
"2022- 08- 16","20,695","20,700","20,815","20,560","1.40M","1.07%"
"2022- 08- 12","20,475","20,600","20,670","20,285","1.18M","-0.80%"
"2022- 08- 11","20,640","20,490","20,760","20,430","2.16M","1.75%"
"2022- 08- 10","20,285","20,255","20,440","20,250","1.56M","-0.20%"
"2022- 08- 09","20,325","19,995","20,365","19,980","2.37M","2.01%"
"2022- 08- 08","19,925","19,675","19,975","19,570","952.24K","0.84%"
"2022- 08- 07","19,760","19,760","19,760","19,760","","0.00%"
"2022- 08- 05","19,760","19,670","19,925","19,615","1.30M","1.20%"
"2022- 08- 04","19,525","19,585","19,780","19,485","1.34M","0.41%"
"2022- 08- 03","19,445","18,865","19,445","18,865","1.23M","2.69%"
"2022- 08- 02","18,935","19,195","19,220","18,855","872.71K","-1.12%"
"2022- 08- 01","19,150","18,735","19,165","18,660","1.10M","2.22%"
"2022- 07- 29","18,735","18,805","18,920","18,540","1.44M","0.29%"
"2022- 07- 28","18,680","18,235","18,680","18,115","2.01M","3.61%"
"2022- 07- 27","18,030","18,025","18,075","17,825","852.05K","-0.28%"
"2022- 07- 26","18,080","17,970","18,255","17,705","1.69M","0.11%"
"2022- 07- 25","18,060","17,810","18,075","17,810","1.00M","0.44%"
"2022- 07- 22","17,980","18,100","18,270","17,965","1.66M","-0.33%"
"2022- 07- 21","18,040","17,825","18,045","17,765","1.71M","1.72%"
"2022- 07- 20","17,735","17,755","17,850","17,675","1.40M","1.40%"
"2022- 07- 19","17,490","17,310","17,535","17,250","1.45M","0.78%"
"2022- 07- 18","17,355","17,440","17,520","16,990","1.83M","0.03%"
"2022- 07- 15","17,350","17,470","17,530","17,165","2.47M","-0.54%"
"2022- 07- 14","17,445","17,445","17,700","17,340","2.08M","1.69%"
"2022- 07- 13","17,155","16,675","17,165","16,515","2.24M","2.05%"
"2022- 07- 12","16,810","16,855","16,895","16,675","1.37M","-1.75%"
"2022- 07- 11","17,110","17,405","17,440","17,065","1.09M","-1.13%"
"2022- 07- 08","17,305","17,400","17,565","17,215","1.21M","1.11%"
"2022- 07- 07","17,115","17,050","17,225","16,905","1.40M","1.39%"
"2022- 07- 06","16,880","17,205","17,275","16,800","2.07M","-2.40%"
"2022- 07- 05","17,295","16,535","17,295","16,535","2.23M","4.75%"
"2022- 07- 04","16,510","16,655","16,740","16,245","2.93M","-0.45%"
"2022- 07- 03","16,585","16,585","16,585","16,585","","0.00%"
"2022- 07- 01","16,585","17,405","17,430","16,500","4.31M","-4.66%"
"2022- 06- 30","17,395","18,455","18,470","17,320","3.43M","-6.10%"
"2022- 06- 29","18,525","18,825","18,935","18,460","1.86M","-3.09%"
"2022- 06- 28","19,115","19,050","19,365","18,900","1.48M","-0.13%"
"2022- 06- 27","19,140","18,905","19,565","18,865","3.10M","3.38%"
"2022- 06- 24","18,515","18,000","18,530","17,880","2.35M","3.12%"
"2022- 06- 23","17,955","18,680","18,860","17,955","4.50M","-4.39%"
"2022- 06- 22","18,780","19,740","19,740","18,780","2.71M","-3.86%"
"2022- 06- 21","19,535","19,610","19,695","19,225","2.73M","0.31%"
"2022- 06- 20","19,475","19,760","19,910","19,270","2.77M","-0.84%"
"2022- 06- 17","19,640","19,050","19,750","18,980","3.17M","1.08%"
"2022- 06- 16","19,430","19,470","19,845","19,360","2.14M","1.59%"
"2022- 06- 15","19,125","19,650","19,730","19,000","1.90M","-2.50%"
"2022- 06- 14","19,615","19,215","19,675","19,105","2.13M","0.28%"
"2022- 06- 13","19,560","19,550","19,800","19,515","1.69M","-2.22%"
"2022- 06- 10","20,005","19,775","20,005","19,700","788.31K","0.08%"
"2022- 06- 09","19,990","19,700","19,990","19,625","647.52K","1.01%"
"2022- 06- 08","19,790","19,880","19,970","19,695","1.30M","0.05%"
"2022- 06- 07","19,780","20,165","20,170","19,725","1.68M","-2.08%"
"2022- 06- 06","20,200","20,200","20,200","20,200","","0.00%"
"2022- 06- 03","20,200","20,320","20,370","20,115","937.05K","-0.07%"
"2022- 06- 02","20,215","20,175","20,235","20,060","896.05K","-0.10%"
"2022- 05- 31","20,235","20,070","20,235","19,970","1.32M","1.33%"
"2022- 05- 30","19,970","20,040","20,045","19,710","1.40M","0.94%"
"2022- 05- 27","19,785","20,070","20,095","19,700","1.91M","0.08%"
"2022- 05- 26","19,770","19,895","19,990","19,670","1.68M","-0.48%"
"2022- 05- 25","19,865","19,975","20,010","19,565","2.25M","-0.18%"
"2022- 05- 24","19,900","20,430","20,475","19,880","1.14M","-2.64%"
"2022- 05- 23","20,440","20,610","20,650","20,250","1.68M","-0.10%"
"2022- 05- 20","20,460","19,945","20,530","19,940","3.33M","3.31%"
"2022- 05- 19","19,805","19,060","19,920","19,055","2.02M","0.71%"
"2022- 05- 18","19,665","19,635","19,885","19,550","1.85M","1.29%"
"2022- 05- 17","19,415","19,080","19,415","19,060","1.04M","1.81%"
"2022- 05- 16","19,070","19,315","19,430","19,020","1.53M","0.05%"
"2022- 05- 13","19,060","18,635","19,090","18,625","1.64M","3.33%"
"2022- 05- 12","18,445","18,805","18,965","18,430","1.39M","-3.23%"
"2022- 05- 11","19,060","19,060","19,145","18,875","2.04M","-0.60%"
"2022- 05- 10","19,175","18,845","19,235","18,540","3.30M","-0.47%"
"2022- 05- 09","19,265","19,555","19,670","19,200","1.95M","-2.65%"
"2022- 05- 08","19,790","19,790","19,790","19,790","","0.00%"
"2022- 05- 06","19,790","19,740","19,975","19,655","1.67M","-0.98%"
"2022- 05- 04","19,985","20,155","20,325","19,950","1.52M","-0.20%"
"2022- 05- 03","20,025","20,000","20,155","19,915","1.47M","0.81%"
"2022- 05- 02","19,865","19,660","19,865","19,605","946.63K","-0.05%"
"2022- 04- 29","19,875","19,740","20,095","19,660","2.35M","1.15%"
"2022- 04- 28","19,650","19,855","19,880","19,425","1.88M","-0.48%"
"2022- 04- 27","19,745","18,970","19,745","18,900","2.13M","0.13%"
"2022- 04- 26","19,720","19,805","19,925","19,680","1.98M","0.31%"
"2022- 04- 25","19,660","19,775","19,860","19,550","2.53M","-2.60%"
"2022- 04- 22","20,185","20,150","20,215","19,985","1.93M","-0.79%"
"2022- 04- 21","20,345","20,245","20,540","20,240","2.34M","0.77%"
"2022- 04- 20","20,190","20,380","20,385","20,045","1.52M","-0.57%"
"2022- 04- 19","20,305","20,240","20,340","20,185","1.39M","1.58%"
"2022- 04- 18","19,990","20,055","20,260","19,895","1.52M","-0.67%"
"2022- 04- 17","20,125","20,125","20,125","20,125","","0.00%"
"2022- 04- 15","20,125","20,030","20,295","19,945","1.43M","-0.69%"
"2022- 04- 14","20,265","20,095","20,355","20,085","2.08M","1.27%"
"2022- 04- 13","20,010","19,605","20,035","19,480","2.56M","2.48%"
"2022- 04- 12","19,525","19,370","19,600","19,330","2.44M","-1.46%"
"2022- 04- 11","19,815","20,365","20,420","19,740","2.80M","-3.46%"
"2022- 04- 10","20,525","20,525","20,525","20,525","","0.00%"
"2022- 04- 08","20,525","19,865","20,565","19,865","3.57M","4.11%"
"2022- 04- 07","19,715","19,860","19,950","19,550","1.70M","-1.47%"
"2022- 04- 06","20,010","19,800","20,115","19,760","1.76M","-0.52%"
"2022- 04- 05","20,115","19,820","20,130","19,795","2.26M","2.37%"
"2022- 04- 04","19,650","19,280","19,655","19,110","1.75M","1.00%"
"2022- 04- 01","19,455","19,570","19,600","19,395","1.87M","-1.24%"
"2022- 03- 31","19,700","19,060","19,750","19,050","2.91M","2.85%"
"2022- 03- 30","19,155","19,190","19,325","19,075","2.02M","0.79%"
"2022- 03- 29","19,005","18,940","19,120","18,905","1.21M","1.58%"
"2022- 03- 28","18,710","18,875","18,875","18,565","2.01M","-0.98%"
"2022- 03- 25","18,895","18,675","18,910","18,645","2.46M","2.25%"
"2022- 03- 24","18,480","18,350","18,480","18,110","1.18M","0.57%"
"2022- 03- 23","18,375","18,245","18,375","18,200","1.80M","1.89%"
"2022- 03- 22","18,035","17,800","18,035","17,750","1.44M","1.01%"
"2022- 03- 21","17,855","17,795","18,040","17,760","1.32M","1.30%"
"2022- 03- 18","17,625","17,715","17,720","17,480","1.04M","0.06%"
"2022- 03- 17","17,615","17,310","17,685","17,310","1.84M","3.80%"
"2022- 03- 16","16,970","16,830","16,970","16,665","1.34M","2.63%"
"2022- 03- 15","16,535","16,425","16,760","16,390","1.34M","-0.75%"
"2022- 03- 14","16,660","17,100","17,100","16,470","2.30M","-4.25%"
"2022- 03- 13","17,400","17,400","17,400","17,400","","0.00%"
"2022- 03- 11","17,400","17,815","17,815","17,155","1.93M","-2.44%"
